RM_ID,Product,Sale_Date,Amount
RM0162,Current Account,12/01/2020,
RM0217,Current Account,07/10/2021,189162.0
RM0247,Saving Account,2025-01-15,19896.0
RM0208,Loan Against Property,2021-04-10,22009.0
RM0063,Credit Card,2025-02-18,10850.0
RM0090,Loan Against Property,2019-09-19,74495.0
RM0049,Recurring Deposit,2026-03-14,61654.0
RM0092,Gold Investment,2026-02-18,19804.0
RM0219,life insurance,2024-05-07,88305.0
RM0159,Saving Account,2021-05-28,27776.0
RM0217,Saving Account,2022-05-24,17251.0
RM0014,ULIP,2023-09-23,37457.0
RM0182,Saving Account,2024-02-22,14768.0
RM0004,Credit Card,2026-03-23,25274.0
RM0133,Current Account,2025-08-02,33207.0
,Loan Against Property,2020-05-10,88888888.0
RM0052, Current Account ,2024-11-05,105481.0
RM0173,Mutual Funds,02-29-2024,88642.0
RM0112,LOAN AGAINST PROPERTY,2021-07-02,39237.0
RM0127,Mutual Funds,2024-10-18,74472.0
RM0088,Gold Investment,16/06/2021,52041.0
RM0114,Fixed Deposit,23/05/2020,30839.0
RM0161,Life Insurance,2022-12-02,74708.0
RM0125,ULIP,09-02-2025,67521.0
RM0215,Recurring Deposit,2026-06-09,58260.0
RM0230,Fixed Deposit,2021-07-30,58110.0
RM0158,Current Account,2022-07-26,67439.0
,Credit Card,2023-05-14,34269.0
RM0011,Saving Account,27/06/2026,111656.0
RM0240,RECURRING DEPOSIT,02/09/2021,18855.0
RM0166,Credit Card,2020-08-18,117658.0
RM0244,Mutual Funds,2022-01-24,30948.0
RM0183,Life Insurance,2025-01-01,16678.0
RM0083,Current Account,13/06/2020,55817.0
RM0231,Recurring Deposit,2026-07-31,33579.0
RM0036,Recurring Deposit,2026-06-25,94505.0
RM0044,Term Insurance,2019-05-23,38174.0
RM0133,Gold Investment,2026-03-14,65215.0
RM0143,Life Insurance,2023-07-29,28427.0
RM0210,Gold Investment,2025-01-15,21751.0
RM0072,Loan Against Property,2020-06-01,34555.0
RM0063,Term Insurance,10-15-2021,56672.0
RM0129,Recurring Deposit,2019-04-14,63493.0
RM0135,Saving Account,05-10-2024,53161.0
,Recurring Deposit,2023-10-26,88888888.0
RM0224,health insurance,2019-08-04,231375.0
RM0021,Health Insurance,2021-02-26,68735.0
RM0011,Mutual Funds,2021-08-21,144060.0
RM0217,gold investment,2026-02-13,16274.0
RM0008,Fixed Deposit,2020-10-24,13166.0
RM0060,Health Insurance,2022-12-20,28625.0
RM0213, Health Insurance ,2025-06-06,17343.0
RM0194,Life Insurance,2026-04-17,47313.0
RM0141,Current Account,2024-01-14,46592.0
RM0062,Saving Account,2020-03-04,52788.0
,Life Insurance,2024-04-14,78369.0
RM0117,Loan Against Property,2021-10-01,187594.0
RM0044,Life Insurance,2022-05-03,115292.0
,Life Insurance,2025-12-27,16298.0
RM0003,Saving Account,2021-09-20,30663.0
RM0039,Life Insurance,2022-01-01,24773.0
RM0182,Gold Investment,2020-04-15,19728.0
RM0213,Mutual Funds,2020-03-13,49342.0
RM0165,Current Account,2022-12-04,50289.0
RM0037,Life Insurance,2024-03-20,22889.0
RM0042,Current Account,2024-02-28,72221.0
RM0040,ULIP,16/09/2025,76009.0
RM0197,Current Account,,11060.0
RM0143,Recurring Deposit,04-07-2021,35189.0
RM0041,Gold Investment,2023-03-03,120427.0
RM0216,Health Insurance,2025-09-28,46731.0
RM0128,Health Insurance,2024-07-29,31357.0
RM0171,Gold Investment,2022-07-06,24629.0
RM0123,Mutual Funds,2020-08-24,23943.0
RM0160,saving account,2020-12-10,15255.0
RM0163,Loan Against Property,,94975.0
RM0191,ULIP,15/10/2022,14532.0
RM0101,fixed deposit,16/01/2023,27286.0
RM0147, Fixed Deposit ,05-07-2023,12337.0
RM0097, Term Insurance ,09/09/2021,86022.0
RM0166,Current Account,02/08/2025,12003.0
RM0011,Term Insurance,01-15-2023,28430.0
RM0131,Mutual Funds,2026-07-23,52583.0
,Credit Card,,0.0
RM0222,Fixed Deposit,11/12/2024,36344.0
RM0133,ULIP,2024-02-18,26583.0
RM0020,Recurring Deposit,05/04/2023,26092.0
RM0201,Current Account,2024-08-16,89922.0
RM0123,Fixed Deposit,2024-02-17,192440.0
RM0034,Current Account,23/09/2022,31388.0
RM0180,Term Insurance,2022-04-07,11996.0
RM0092,Recurring Deposit,2022-12-14,11862.0
RM0003,Health Insurance,2024-11-01,81192.0
RM0243,Gold Investment,2025-08-19,50189.0
RM0186,Loan Against Property,2023-07-05,86529.0
RM0167,Term Insurance,02/01/2022,69783.0
RM0250,Health Insurance,06-21-2019,129030.0
RM0157,Recurring Deposit,2025-06-26,118500.0
RM0226,Health Insurance,2023-01-17,87635.0
RM0075,Credit Card,2026-02-19,42235.0
RM0163,Term Insurance,11-11-2019,28417.0
RM0052, Recurring Deposit ,2019-10-14,45365.0
,Gold Investment,2025-10-22,44864.0
RM0222,Fixed Deposit,12-01-2024,57115.0
RM0207,ULIP,04-13-2019,20295.0
RM0077,CREDIT CARD,2021-07-30,63300.0
RM0191,Mutual Funds,2024-09-29,40495.0
RM0051,Term Insurance,2024-07-23,58406.0
RM0170,Mutual Funds,13/03/2026,23695.0
RM0114,Current Account,2020-07-28,38492.0
RM0019,Life Insurance,01-30-2020,21798.0
RM0199,Saving Account,2023-07-18,114094.0
RM0111,Term Insurance,2019-11-28,43467.0
RM0245,Current Account,2022-07-29,22743.0
RM0017,Fixed Deposit,2019-01-13,12104.0
RM0049,Current Account,03/03/2021,66310.0
RM0067,Health Insurance,2019-03-23,22080.0
RM0135,Loan Against Property,2019-04-29,238211.0
RM0243,Life Insurance,2024-11-08,48146.0
RM0031,Mutual Funds,2019-09-25,27052.0
RM0119,Life Insurance,2025-12-18,63600.0
RM0131,Credit Card,2021-05-12,0.0
RM0102,Mutual Funds,01-03-2024,26094.0
RM0056, ULIP ,28/02/2022,95816.0
RM0202,Loan Against Property,2020-06-03,28425.0
RM0080,Mutual Funds,2023-02-16,232185.0
RM0071,Health Insurance,04-19-2025,56461.0
RM0141,Credit Card,09/08/2025,103026.0
RM0240,Mutual Funds,2023-09-02,13780.0
,ULIP,02-14-2023,31408.0
RM0214,Gold Investment,2025-08-30,76872.0
RM0169,ULIP,2026-07-06,63219.0
RM0119,ULIP,2021-05-17,20798.0
RM0236,Credit Card,07-25-2022,32018.0
RM0153,ULIP,2025-04-27,25288.0
RM0215, Health Insurance ,2019-12-03,57514.0
RM0191,Fixed Deposit,02-03-2025,31123.0
RM0194,Life Insurance,07/11/2023,28484.0
RM0026,Health Insurance,2024-05-21,21620.0
RM0229,Saving Account,2020-11-21,36299.0
RM0092,Gold Investment,06-26-2021,20876.0
RM0171,Loan Against Property,03-17-2019,-1000.0
RM0237,Health Insurance,2025-06-03,174263.0
RM0083,Life Insurance,2024-02-16,18391.0
RM0247,Credit Card,02-28-2021,132267.0
RM0208,Fixed Deposit,05-29-2019,37972.0
RM0229,CREDIT CARD,2019-03-05,33729.0
,Health Insurance,2021-02-15,23154.0
RM0068,Life Insurance,2024-12-17,60496.0
RM0207,Saving Account,02-02-2024,67843.0
RM0115,Mutual Funds,03-30-2022,41515.0
RM0063,ULIP,08-10-2021,12865.0
RM0097,Fixed Deposit,2019-12-20,135363.0
,Saving Account,2020-12-15,206430.0
RM0226,Term Insurance,2026-01-13,38197.0
RM0228,Gold Investment,11/11/2025,57551.0
RM0022,Gold Investment,2025-03-30,39919.0
RM0158, Gold Investment ,12-12-2019,0.0
RM0123,Loan Against Property,2024-04-08,29421.0
RM0154,ULIP,2021-09-08,14023.0
RM0053,SAVING ACCOUNT,2020-04-30,40446.0
RM0038,CREDIT CARD,2019-01-16,95293.0
,Life Insurance,03/08/2021,10858.0
RM0059,ULIP,2020-10-17,53626.0
RM0242,Current Account,02-01-2021,116335.0
RM0002,Loan Against Property,2020-10-02,22266.0
RM0150,Term Insurance,01-08-2023,20121.0
RM0123,Loan Against Property,2026-04-07,83981.0
,Health Insurance,2025-12-24,24724.0
RM0098,Current Account,2022-08-03,20658.0
RM0031,Mutual Funds,01-31-2019,33739.0
RM0082,Fixed Deposit,11-05-2024,34920.0
RM0189,ULIP,2025-11-01,113613.0
RM0108,Recurring Deposit,2021-09-14,58174.0
RM0149,Life Insurance,2021-06-27,36040.0
RM0169,Life Insurance,19/11/2019,48220.0
RM0130,Mutual Funds,2024-06-14,163917.0
RM0074,Recurring Deposit,29/07/2023,16007.0
RM0062,ULIP,2021-06-04,21641.0
RM0180, Recurring Deposit ,2023-01-05,174209.0
RM0131,Fixed Deposit,2020-03-28,167706.0
RM0056,Gold Investment,26/07/2020,19750.0
RM0024,Fixed Deposit,10/09/2025,17839.0
RM0018,gold investment,06-01-2026,37329.0
,Saving Account,2024-05-07,12549.0
RM0134,Recurring Deposit,2021-04-08,63196.0
RM0025,Current Account,2022-04-02,14033.0
RM0187,Loan Against Property,2022-12-13,12989.0
RM0038,Term Insurance,2023-07-26,43197.0
RM0189,Current Account,08-02-2024,168250.0
RM0187,credit card,2020-01-04,37825.0
RM0195,ULIP,2020-05-22,32040.0
,Fixed Deposit,2021-05-09,319659.0
RM0022,Current Account,2024-03-05,47961.0
RM0046,ULIP,2022-02-16,33519.0
RM0128,ULIP,2023-06-03,34376.0
RM0009,Health Insurance,2020-02-19,20843.0
,Life Insurance,,45894.0
RM0217,Credit Card,07-30-2023,38888.0
,MUTUAL FUNDS,2023-01-10,25790.0
RM0201,Health Insurance,2019-05-22,18749.0
RM0037,ULIP,2022-12-12,28643.0
RM0215,Health Insurance,2026-02-26,45533.0
RM0065,Health Insurance,2019-06-16,13005.0
RM0165,Fixed Deposit,08/07/2022,18346.0
RM0135,Term Insurance,2021-06-25,157497.0
RM0073,Fixed Deposit,05-21-2021,49137.0
RM0037,Loan Against Property,05-15-2025,0.0
RM0152,Credit Card,2025-04-29,13277.0
RM0168,Saving Account,2022-09-22,69059.0
RM0176,Loan Against Property,02-27-2020,13189.0
RM0123,Mutual Funds,08-30-2025,77137.0
RM0234,Credit Card,2020-10-18,79307.0
RM0070,ULIP,2024-12-09,62645.0
RM0208,ULIP,2020-09-14,75876.0
RM0091,Current Account,05-16-2020,14603.0
RM0111,Saving Account,2019-11-07,74873.0
RM0236,Term Insurance,13/11/2022,0.0
RM0132,Recurring Deposit,06/08/2019,17348.0
RM0098,Saving Account,01-16-2019,30738.0
RM0027,Gold Investment,2019-08-05,153012.0
RM0214,Health Insurance,08/07/2025,44945.0
RM0216,Saving Account,2026-07-20,181212.0
RM0215, ULIP ,2019-07-05,14656.0
RM0190,Saving Account,06-11-2019,42461.0
RM0112,Recurring Deposit,19/03/2025,13221.0
RM0004,Saving Account,2019-04-21,59741.0
RM0091,Mutual Funds,2024-05-23,14098.0
RM0197,Credit Card,2019-03-11,19640.0
RM0056,Fixed Deposit,2022-09-04,24976.0
,Saving Account,21/06/2024,79064.0
RM0222,Term Insurance,01/04/2021,18954.0
RM0187,ulip,03-19-2025,103745.0
RM0026,Saving Account,2020-03-16,17072.0
RM0092,Mutual Funds,2025-11-09,11794.0
RM0247,Loan Against Property,02-09-2020,35130.0
RM0071,Health Insurance,2021-07-18,204224.0
,Saving Account,04-19-2021,15845.0
RM0036,Mutual Funds,07-25-2019,15363.0
RM0239,Current Account,2021-11-16,79548.0
RM0002,Term Insurance,2024-01-01,28710.0
RM0047,Life Insurance,10/05/2024,73165.0
RM0075,Recurring Deposit,2021-08-24,21157.0
RM0072,Recurring Deposit,30/08/2021,40815.0
RM0102,ULIP,2025-01-25,-1000.0
RM0162,Term Insurance,2023-05-13,25413.0
RM0237,Credit Card,2019-09-04,40030.0
RM0003,Health Insurance,2026-03-07,83287.0
RM0004,Current Account,2022-06-15,81776.0
RM0180,Mutual Funds,2019-09-29,46260.0
RM0013,Health Insurance,06-07-2021,141813.0
RM0009,Credit Card,11/08/2021,25311.0
RM0248,Health Insurance,06-13-2019,23742.0
RM0130,Term Insurance,2024-12-17,57570.0
RM0050,Mutual Funds,09-08-2020,58550.0
RM0250,Health Insurance,2020-08-16,12382.0
,Gold Investment,2021-09-11,56796.0
RM0168,Gold Investment,2022-12-11,
RM0105,Gold Investment,2025-08-06,33455.0
RM0179,ULIP,2019-05-06,78805.0
RM0059,Loan Against Property,09-18-2025,92540.0
RM0194,Life Insurance,2025-02-07,50165.0
RM0082,Fixed Deposit,2021-04-16,10085.0
RM0237,Saving Account,2024-03-06,60580.0
RM0128,Recurring Deposit,30/03/2026,79091.0
RM0142,Saving Account,2023-12-20,24316.0
RM0145,Loan Against Property,03-18-2024,41241.0
RM0227,Current Account,05-20-2025,178669.0
RM0224,Saving Account,2023-02-09,27699.0
RM0149,Health Insurance,31/01/2020,0.0
RM0018,Mutual Funds,,22625.0
RM0209,current account,17/10/2019,-1000.0
RM0060,Health Insurance,08-30-2024,21840.0
,ULIP,,50912.0
,Fixed Deposit,2021-04-21,159574.0
RM0228,Mutual Funds,2022-09-13,56912.0
RM0177,Mutual Funds,,28071.0
RM0141,Mutual Funds,03-14-2025,60884.0
RM0010,ULIP,,59020.0
RM0249,Fixed Deposit,2021-09-15,55431.0
RM0003,Gold Investment,2022-04-03,18683.0
,Health Insurance,2026-06-11,60333.0
RM0249,Term Insurance,2023-10-03,38120.0
,Credit Card,,10938.0
RM0049,Loan Against Property,2021-04-08,48800.0
RM0062,Mutual Funds,04/04/2019,236720.0
RM0098,Recurring Deposit,2026-02-25,31519.0
RM0009,Current Account,2025-01-26,178425.0
RM0126,LIFE INSURANCE,2019-09-10,15057.0
RM0107,ULIP,2023-11-27,75922.0
RM0202,Mutual Funds,11-19-2025,16070.0
RM0239,Term Insurance,2019-03-03,25980.0
RM0242,Term Insurance,2026-05-29,52296.0
RM0065,recurring deposit,2023-10-11,54920.0
RM0247,Mutual Funds,2023-01-03,84629.0
RM0113,Term Insurance,15/04/2021,57766.0
RM0040,Life Insurance,2019-06-17,55022.0
RM0046,Saving Account,,131721.0
RM0219,Recurring Deposit,2024-08-23,40088.0
RM0148,Term Insurance,,22761.0
RM0156,Health Insurance,2025-11-12,18824.0
RM0218,Mutual Funds,2020-05-12,35540.0
,Current Account,2021-09-11,72370.0
,Mutual Funds,07/06/2022,12173.0
RM0097,Mutual Funds,2023-12-24,16908.0
RM0106,Mutual Funds,2021-06-05,15608.0
RM0224,Recurring Deposit,2025-02-20,54003.0
RM0096,Health Insurance,2019-11-15,23910.0
RM0218,Health Insurance,2020-08-17,19091.0
RM0076,Health Insurance,14/07/2022,54918.0
RM0078,Fixed Deposit,2019-06-08,81629.0
RM0131,Life Insurance,2022-09-12,30184.0
RM0097,Recurring Deposit,08-31-2021,53161.0
RM0096,Mutual Funds,13/06/2021,15163.0
RM0040,Life Insurance,,146815.0
RM0105,Mutual Funds,2022-08-24,30541.0
,Loan Against Property,10-17-2021,309687.0
RM0050,Term Insurance,04-08-2025,202189.0
,Fixed Deposit,03-11-2019,88888888.0
RM0050,Term Insurance,10/03/2023,85439.0
RM0058,Health Insurance,2021-03-11,11013.0
RM0207,Life Insurance,2021-04-30,49205.0
RM0170,Credit Card,09-18-2019,0.0
RM0050,Gold Investment,2022-07-30,14542.0
RM0040,ULIP,2024-09-02,122755.0
RM0212,Term Insurance,2024-07-05,-1000.0
RM0137,Credit Card,2024-10-16,87945.0
RM0236,loan against property,2020-10-08,189389.0
RM0210,Loan Against Property,2022-01-25,56873.0
RM0162,Gold Investment,02-09-2019,46925.0
RM0010,Mutual Funds,2020-04-18,46591.0
RM0224,Fixed Deposit,2023-09-04,34424.0
RM0160,Health Insurance,2020-12-25,41620.0
RM0186,Current Account,08-12-2022,0.0
RM0151,Term Insurance,2025-01-28,60449.0
RM0239,Life Insurance,2019-07-19,145114.0
RM0127,Life Insurance,2023-07-20,55302.0
RM0107,Life Insurance,2026-04-06,107286.0
RM0102,Credit Card,2024-05-12,109308.0
RM0102,Loan Against Property,2025-09-05,46577.0
RM0052,Recurring Deposit,2025-05-18,31344.0
RM0035,Credit Card,12-07-2019,61023.0
RM0054,recurring deposit,2025-04-12,39518.0
RM0126,Life Insurance,2024-01-26,14247.0
RM0105,Mutual Funds,2024-05-28,33725.0
RM0149,Health Insurance,2025-08-03,266404.0
RM0136,Fixed Deposit,2023-03-16,12486.0
RM0212,Term Insurance,31/10/2025,69646.0
RM0204,ULIP,2022-01-30,102001.0
RM0215,ULIP,2019-05-13,62309.0
RM0195,Credit Card,2021-10-05,52169.0
RM0113,Term Insurance,2024-05-15,71473.0
RM0248,Mutual Funds,2024-07-04,38048.0
RM0085,Health Insurance,20/03/2021,14790.0
RM0177,Saving Account,2026-02-16,174000.0
RM0019,Saving Account,2022-01-13,38308.0
RM0116,Life Insurance,2024-09-19,64739.0
RM0047,Recurring Deposit,2019-06-12,47890.0
RM0060,Fixed Deposit,20/10/2019,12811.0
RM0119,Loan Against Property,2019-11-03,162611.0
RM0232,Saving Account,2020-08-13,88640.0
RM0058,Recurring Deposit,27/11/2021,18072.0
RM0131,Loan Against Property,2023-11-10,209903.0
RM0211,Credit Card,2025-10-14,76761.0
RM0099,Current Account,2023-08-26,41963.0
RM0037,Recurring Deposit,2024-02-29,57256.0
RM0126,Life Insurance,2020-05-01,15643.0
RM0178,Term Insurance,2026-03-22,51095.0
RM0031,Health Insurance,2024-07-25,13825.0
RM0141,Current Account,2022-11-04,49356.0
RM0126,Credit Card,05-23-2022,50225.0
RM0044,Term Insurance,2026-06-05,113748.0
RM0234,Saving Account,2021-07-20,74559.0
RM0092,Current Account,,24354.0
RM0039,ULIP,03-18-2023,119653.0
RM0076,Mutual Funds,2019-08-12,52576.0
RM0149,Recurring Deposit,29/01/2025,56618.0
RM0013,Recurring Deposit,,19255.0
,Current Account,01-16-2022,107516.0
RM0237,Recurring Deposit,04-24-2022,143657.0
RM0078,Recurring Deposit,2022-04-25,84580.0
RM0238,Credit Card,2020-06-11,151301.0
RM0143,Credit Card,09-22-2019,27998.0
RM0157,Saving Account,16/10/2025,108706.0
RM0158,ULIP,2026-03-01,43558.0
,Fixed Deposit,12-18-2020,18951.0
RM0074,Saving Account,2021-02-24,65251.0
RM0149,Loan Against Property,2020-07-09,67619.0
,Loan Against Property,2024-08-11,26908.0
RM0219,Saving Account,2020-09-19,0.0
RM0080,Credit Card,2023-10-31,11393.0
RM0068,Credit Card,2022-01-07,21147.0
RM0132,Gold Investment,2021-06-16,35522.0
RM0004,ULIP,07/01/2021,19169.0
RM0127,Saving Account,2021-10-30,20785.0
RM0120,Mutual Funds,2019-05-24,34828.0
RM0205,Health Insurance,05-25-2026,173228.0
RM0163,Current Account,01-14-2022,82247.0
,Current Account,2020-02-14,29264.0
RM0010,RECURRING DEPOSIT,2025-05-18,161416.0
RM0072,Loan Against Property,2021-11-21,61873.0
RM0138,Recurring Deposit,2019-09-25,0.0
RM0166,Term Insurance,17/05/2019,40389.0
RM0065,Gold Investment,08-09-2022,41583.0
RM0114,Fixed Deposit,2026-01-05,36444.0
RM0104,Mutual Funds,16/02/2026,23262.0
RM0231,CURRENT ACCOUNT,01-09-2019,34439.0
RM0020,Term Insurance,28/10/2023,47527.0
RM0215,Term Insurance,03-10-2022,47541.0
RM0229,Life Insurance,,81718.0
RM0087,Saving Account,22/07/2020,32220.0
RM0120,ULIP,,73079.0
RM0040,Gold Investment,04/07/2020,53148.0
RM0088,Gold Investment,2025-08-29,173305.0
RM0102, Mutual Funds ,07-04-2025,34329.0
RM0114,Loan Against Property,04-03-2023,125741.0
RM0185,Mutual Funds,03/06/2020,95918.0
RM0134,Mutual Funds,2024-01-27,60759.0
RM0027,Credit Card,17/11/2025,63140.0
RM0162,ULIP,05-26-2025,14422.0
RM0012,Gold Investment,2021-08-09,160011.0
RM0184,Saving Account,2023-11-09,15654.0
RM0055,ULIP,2023-11-13,51417.0
RM0116,Mutual Funds,2025-02-08,-1000.0
RM0006,Mutual Funds,2025-01-20,30029.0
RM0046,Recurring Deposit,2023-10-30,38092.0
RM0205, Health Insurance ,2024-06-05,57103.0
RM0153,ULIP,11-27-2021,129763.0
RM0001,Fixed Deposit,28/02/2021,40584.0
RM0134,Current Account,2023-06-16,230028.0
RM0118,Recurring Deposit,2021-09-03,54924.0
RM0139,Saving Account,2021-11-18,18750.0
RM0022,Credit Card,10-11-2022,20536.0
RM0184,Saving Account,2019-11-05,72958.0
RM0001,Current Account,2024-06-17,12585.0
RM0018,Life Insurance,2020-06-09,42729.0
RM0042,Saving Account,2022-01-31,18021.0
RM0029,Fixed Deposit,2024-08-05,-1000.0
RM0095,Credit Card,2021-02-25,38389.0
RM0186,Loan Against Property,2024-04-26,79298.0
RM0010,Saving Account,2026-02-11,40699.0
RM0060,Mutual Funds,,18923.0
RM0132,Term Insurance,2026-05-10,24512.0
RM0040,Health Insurance,2023-09-20,32906.0
RM0175,Life Insurance,2021-03-24,13604.0
RM0083,Health Insurance,12-07-2024,53894.0
RM0187,Term Insurance,2022-04-03,56765.0
RM0033,Term Insurance,2020-06-05,13208.0
RM0143,Saving Account,2023-04-16,35734.0
RM0105,ULIP,2025-07-21,36721.0
RM0012,Mutual Funds,2020-12-12,30309.0
RM0172,Gold Investment,2025-05-11,50792.0
RM0189,Loan Against Property,30/11/2023,31229.0
RM0234,Recurring Deposit,04-16-2023,36927.0
RM0143,Loan Against Property,2026-07-09,89856.0
RM0071,Recurring Deposit,2020-12-15,18843.0
RM0167,Recurring Deposit,2022-12-06,58262.0
RM0179,Mutual Funds,2024-11-20,45219.0
RM0129,Fixed Deposit,2019-12-11,28197.0
RM0132,recurring deposit,17/11/2022,75012.0
RM0214,ULIP,2025-07-26,50057.0
RM0036,Fixed Deposit,2020-01-20,42443.0
RM0064,Mutual Funds,2021-12-25,65081.0
RM0195,Life Insurance,2021-10-04,91047.0
RM0234,Credit Card,2022-01-31,189986.0
,Fixed Deposit,2026-02-22,59624.0
RM0115,Mutual Funds,2020-09-06,113748.0
RM0199,ULIP,2023-05-08,10054.0
RM0194,Health Insurance,2022-01-13,47776.0
RM0130,Fixed Deposit,01/12/2025,22081.0
RM0022,Current Account,2024-07-04,14946.0
RM0177,Saving Account,10/03/2024,47961.0
RM0232,Current Account,03-05-2025,78684.0
RM0188,Fixed Deposit,2025-06-17,36574.0
RM0188,Recurring Deposit,2021-07-29,65449.0
RM0042,Health Insurance,2024-05-06,43639.0
RM0122,Life Insurance,2023-12-06,38731.0
RM0060,Current Account,2020-07-07,27142.0
,Life Insurance,2025-04-21,34111.0
RM0035,Recurring Deposit,06-08-2021,31523.0
RM0224,Recurring Deposit,2019-12-15,61949.0
RM0031,ULIP,03/12/2023,16165.0
RM0132,Current Account,2024-05-14,14860.0
,Saving Account,2019-05-09,63942.0
RM0002,Life Insurance,2024-09-02,49515.0
RM0171,Term Insurance,2019-06-15,38123.0
RM0123,ULIP,2024-11-19,18269.0
RM0137,Credit Card,2024-07-03,36468.0
RM0077,Term Insurance,2020-11-28,87968.0
RM0048,Term Insurance,2019-02-12,120191.0
RM0154,Mutual Funds,2019-12-20,70629.0
RM0187,GOLD INVESTMENT,2023-05-23,13089.0
RM0127,Credit Card,,65495.0
RM0202,Health Insurance,2019-12-27,23786.0
RM0007,Current Account,2019-04-03,28935.0
RM0055,Recurring Deposit,2024-07-31,20899.0
RM0153,Gold Investment,06-22-2026,84750.0
RM0115,Life Insurance,2023-09-16,62291.0
RM0014,ULIP,22/04/2026,57316.0
RM0112,CREDIT CARD,2022-10-21,65126.0
RM0153,Health Insurance,2025-12-24,23509.0
RM0217,Current Account,2025-07-22,39407.0
RM0157,Loan Against Property,2022-10-31,60154.0
RM0104,LIFE INSURANCE,2021-07-16,60611.0
,Loan Against Property,2019-11-23,88475.0
RM0142,Term Insurance,2023-09-07,26920.0
RM0200,Credit Card,2025-12-17,83556.0
RM0016,Term Insurance,2025-02-23,39007.0
RM0025,Fixed Deposit,2021-10-01,65459.0
RM0157,Health Insurance,05-18-2019,40414.0
RM0120,Life Insurance,2023-05-09,158415.0
RM0082,Current Account,18/11/2022,19880.0
RM0134,Gold Investment,2022-01-27,66197.0
RM0249,Health Insurance,2025-12-02,52964.0
RM0175,Saving Account,2023-10-30,19481.0
RM0226,Health Insurance,2023-04-18,13414.0
RM0090,Gold Investment,08/02/2021,90258.0
RM0011,Recurring Deposit,2021-06-03,18566.0
RM0180,Fixed Deposit,,20320.0
RM0243,Loan Against Property,06/05/2026,201832.0
RM0105,Fixed Deposit,08-20-2023,73161.0
RM0200,Mutual Funds,2019-01-27,24416.0
RM0065,ULIP,2024-02-09,54695.0
RM0147,Credit Card,2021-03-15,48190.0
RM0015,Credit Card,2020-10-18,
,Loan Against Property,2024-12-18,103046.0
RM0070,Loan Against Property,2019-02-08,75341.0
RM0176,Saving Account,2025-08-27,99106.0
RM0051,Loan Against Property,2022-07-12,21881.0
RM0183,Loan Against Property,2019-07-16,61113.0
RM0198,Mutual Funds,2021-05-03,12053.0
RM0244,Loan Against Property,2021-09-21,13571.0
RM0033,Mutual Funds,02-08-2026,72505.0
RM0190,Credit Card,2022-03-04,11236.0
,Current Account,2020-09-27,53347.0
RM0065,ULIP,01-30-2019,101755.0
RM0176,Recurring Deposit,2025-10-19,33897.0
RM0247,Term Insurance,,12293.0
RM0163,Current Account,09/11/2025,72561.0
,Term Insurance,2026-05-26,142739.0
RM0073,Health Insurance,2019-05-31,73145.0
RM0040,Current Account,2022-09-20,53190.0
RM0114,Gold Investment,07-19-2021,23070.0
RM0111,Loan Against Property,06-03-2024,0.0
RM0154,Saving Account,11/04/2024,10774.0
RM0144,Credit Card,09-07-2023,69318.0
RM0250,Term Insurance,2022-04-09,23134.0
RM0246,Credit Card,2023-04-11,107653.0
RM0165,Term Insurance,2021-05-25,41402.0
RM0141,Recurring Deposit,2024-06-19,47818.0
RM0035,Credit Card,23/05/2025,80108.0
RM0233,Credit Card,2019-01-21,85577.0
RM0015,Mutual Funds,2025-09-23,61452.0
,Life Insurance,2020-06-17,149380.0
RM0244,Life Insurance,2025-01-03,211705.0
RM0036,Saving Account,2025-06-08,156765.0
RM0077,term insurance,,96914.0
RM0224,ULIP,2020-03-23,0.0
RM0033,Life Insurance,2019-12-18,71145.0
RM0166,Life Insurance,2020-02-14,64431.0
RM0205,Life Insurance,2020-04-28,15476.0
RM0211,Mutual Funds,2026-07-23,25837.0
RM0212,Credit Card,02-07-2025,10285.0
RM0076,Loan Against Property,06-05-2024,17390.0
RM0184,Health Insurance,06-16-2025,38922.0
RM0053,Credit Card,2022-10-24,17922.0
RM0194,Gold Investment,2020-04-14,125967.0
RM0101,Saving Account,12-21-2021,91917.0
RM0159,Saving Account,2022-06-27,13715.0
RM0135,Loan Against Property,2023-04-30,24311.0
RM0092,Recurring Deposit,2024-11-11,95482.0
RM0161,Health Insurance,2026-05-26,91239.0
RM0061, Life Insurance ,2022-10-30,155432.0
RM0078,Life Insurance,2019-01-18,310537.0
RM0223,Current Account,2025-11-24,197050.0
RM0191,Recurring Deposit,26/09/2022,36393.0
RM0021,Mutual Funds,2022-06-14,24406.0
RM0078,Health Insurance,,81025.0
RM0181,Loan Against Property,2026-08-04,27781.0
RM0222,Saving Account,01-14-2023,92098.0
RM0144,Saving Account,2020-08-01,48173.0
RM0127,Recurring Deposit,11-19-2025,88976.0
RM0071,Loan Against Property,2026-02-28,26139.0
RM0168,Mutual Funds,,45466.0
RM0001,Term Insurance,2019-11-03,51508.0
RM0240,Gold Investment,2019-06-09,153330.0
RM0035,Fixed Deposit,08-15-2024,25503.0
RM0180,Term Insurance,2024-04-11,147984.0
RM0020,Credit Card,2022-10-19,91701.0
RM0092,Gold Investment,10-11-2019,75632.0
RM0145,Loan Against Property,11-10-2021,87292.0
RM0154,life insurance,06/07/2021,56497.0
RM0180,Fixed Deposit,2023-06-10,23990.0
