Customer_ID,RM_ID,Age,Gender,City,Income,Segment
CUST001010,RM0203,53,F,Delhi,91149,Gold
CUST001011,,42,M,Kolkata,55554,Platinum
CUST001012,RM0233,27,M,Hyderabad,43044,Platinum
CUST001013,RM0113,58,F,Bangalore,50968,Gold
CUST001014,RM0147,56,F,Hyderabad,146911,Gold
CUST001015,RM0036,58,F,Chennai,118913,Silver
CUST001016,RM0120,55,F,Mumbai,36015,Gold
CUST001017,RM0165,33,M,Jaipur,41182,Bronze
CUST001018,RM0145,50,F,Pune,40444,
CUST001019,RM0189,57,M,Ahmedabad,61285,Platinum
CUST001020,RM0049,56,M,Delhi,166958,Bronze
CUST001021,RM0148,18,F,,28898,Bronze
CUST001022,RM0005,40,F,Chennai,9999999,Silver
CUST001023,RM0148,52,M,Delhi,44254,Platinum
CUST001024,,54,F,Chennai,21275,Gold
CUST001025,RM0052,19,F,,81017,Silver
CUST001026,RM0242,36,M,Ahmedabad,104948,bronze
CUST001027,RM0051,49,M,Chennai,22652,Premium
CUST001028,RM0126,42,M,Pune,55139,Silver
CUST001029,RM0131,52,M,Hyderabad,29877,Premium
CUST001030,RM0112,48,F,Mumbai,100472,Gold
CUST001031,RM0071,18,M,Bangalore,27061,Premium
CUST001032,RM0121,58,F,Bangalore,120233,Gold
CUST001033,RM0045,34,M,,37127,Gold
CUST001034,RM0104,29,M,Ahmedabad,122557,Silver
CUST001035,,57,M,Mumbai,34415,Premium
CUST001036,RM0058,51,F,Jaipur,69024,Premium
CUST001037,RM0220,60,F,Jaipur,138269,Silver
CUST001038,RM0158,45,M,Jaipur,20611,Bronze
CUST001039,RM0242,36,M,Hyderabad,59798,Premium
CUST001040,RM0169,44,F,Bangalore,36958,Bronze
CUST001041,RM0096,26,M,Bangalore,68549,Premium
CUST001042,,21,F,Pune,40327,Gold
CUST001043,RM0223,32,F,Delhi,23540,Bronze
CUST001044,RM0168,65,F,Ahmedabad,96568,Silver
CUST001045,RM0117,33,F,Mumbai,77829,Silver
CUST001046,RM0033,18,M,Hyderabad,40207,Premium
CUST001047,RM0142,39,M,Chennai,164522,Platinum
CUST001048,RM0051,33,M,Pune,71324,Platinum
CUST001049,RM0178,58,M,Bangalore,31094,Silver
CUST001050,RM0245,63,F,Jaipur,47092,Silver
CUST001051,RM0229,35,F,Lucknow,36276,silver
CUST001052,RM0018,45,M,Bangalore,36170,Gold
CUST001053,RM0101,47,F,Kolkata,23494,Silver
CUST001054,RM0190,41,F,,56563,Gold
CUST001055,RM0080,38,F,Jaipur,86948,Platinum
CUST001056,RM0117,28,M,Hyderabad,80963,Silver
CUST001057,RM0120,18,M,Lucknow,45342,Bronze
CUST001058,RM0222,28,F,Delhi,35345,Bronze
CUST001059,RM0072,40,F,Delhi,35635,Silver
CUST001060,,20,F,Ahmedabad,36946,Platinum
CUST001061,RM0215,45,M,Delhi,66271,Bronze
CUST001062,RM0062,43,M,Ahmedabad,24005,Platinum
CUST001063,RM0147,33,F,Mumbai,65695,
CUST001064,RM0047,37,F,Pune,9999999,Bronze
CUST001065,RM0248,64,F,Bangalore,35557,Premium
CUST001066,RM0198,60,M,Delhi,20761,Bronze
CUST001067,RM0158,59,M,Pune,67081,Gold
CUST001068,RM0164,57,F,Pune,38764,Silver
CUST001069,RM0246,51,F,Jaipur,120531,
CUST001070,RM0159,18,F,Bangalore,166622,Premium
CUST001071,RM0137,38,F,Delhi,64286,Bronze
CUST001072,RM0058,46,F,,80388,
CUST001073,RM0178,29,M,,20775,Gold
CUST001074,RM0006,67,M,Jaipur,63724,Bronze
CUST001075,RM0161,37,F,Hyderabad,178007,Bronze
CUST001076,RM0094,18,M,Chennai,45460,Silver
CUST001077,RM0149,36,M,Lucknow,75807,Platinum
CUST001078,RM0090,48,F,Mumbai,208628,Platinum
CUST001079,RM0113,29,M,Ahmedabad,88992,gold
CUST001080,RM0038,39,M,Ahmedabad,142990,Silver
CUST001081,RM0196,18,F,Lucknow,48493,Gold
CUST001082,RM0131,35,M,Mumbai,84267,Platinum
CUST001083,RM0092,42,M,Chennai,67504,Premium
CUST001084,RM0199,40,M,Delhi,70762,gold
CUST001085,RM0147,54,F,Hyderabad,24792,Bronze
CUST001086,RM0182,27,M,Delhi,31111,Premium
CUST001087,RM0193,47,F,Mumbai,20692,Platinum
CUST001088,RM0136,50,F,Bangalore,9999999,Premium
CUST001089,RM0159,30,M,Lucknow,35790,Silver
CUST001090,RM0113,31,F,,34221,Gold
CUST001091,,40,F,Bangalore,85975,Premium
CUST001092,RM0043,31,F,Jaipur,66663,Platinum
CUST001093,RM0201,33,M,Ahmedabad,171299,Platinum
CUST001094,RM0104,45,M,Delhi,111159,Bronze
CUST001095,RM0083,49,M,Bangalore,154937,Platinum
CUST001096,RM0051,49,M,Pune,59290,Bronze
CUST001097,RM0157,49,M,Delhi,87910,Silver
CUST001098,RM0151,23,M,,86954,Gold
CUST001099,RM0049,30,M,Mumbai,43190,Bronze
CUST001100,RM0026,42,M,Lucknow,146767,Gold
CUST001101,RM0004,58,,Pune,35657,Premium
CUST001102,RM0100,77,M,Hyderabad,42978,Bronze
CUST001103,RM0109,46,F,Mumbai,97414,Silver
CUST001104,RM0106,52,M,Kolkata,50288,Gold
CUST001105,,21,M,Ahmedabad,81117,Gold
CUST001106,,52,F,Hyderabad,47895,Silver
CUST001107,RM0146,71,M,Ahmedabad,157663,Bronze
CUST001108,RM0133,30,F,Delhi,23307,Premium
CUST001109,RM0158,33,M,Pune,49342,Bronze
CUST001110,,54,M,Mumbai,-5000,Silver
CUST001111,RM0040,31,F,,53774,Gold
CUST001112,RM0216,42,F,Delhi,150940,Platinum
CUST001113,RM0137,45,M,Mumbai,-5000,Silver
CUST001114,RM0145,36,M,Delhi,46353,Platinum
CUST001115,,23,F,Chennai,28687,Platinum
CUST001116,RM0157,54,F,Pune,28745,Bronze
CUST001117,RM0074,53,F,Kolkata,104134,Bronze
CUST001118,RM0037,47,M,Pune,77780,Platinum
CUST001119,RM0104,37,F,Kolkata,38539,Bronze
CUST001120,RM0136,32,F,Jaipur,34381,Gold
CUST001121,RM0203,80,F,Lucknow,42071,Gold
CUST001122,RM0052,60,F,Ahmedabad,41831,Gold
CUST001123,,49,M,Lucknow,38393,Gold
CUST001124,RM0051,50,F,Lucknow,142547,Gold
CUST001125,RM0161,40,,Mumbai,41880,Premium
CUST001126,RM0024,46,F,Pune,55223,Gold
CUST001127,RM0081,38,F,Jaipur,60301,Bronze
CUST001128,RM0226,29,F,Hyderabad,54971,Platinum
CUST001129,RM0232,47,M,Kolkata,76495,Gold
CUST001130,RM0123,37,F,Bangalore,110979,
CUST001131,RM0006,48,M,Delhi,48920,Platinum
CUST001132,RM0160,51,M,Pune,67150,Gold
CUST001133,RM0203,49,F,Pune,29877,Platinum
CUST001134,RM0050,28,M,Hyderabad,79200,Premium
CUST001135,RM0111,35,M,Lucknow,29033,Bronze
CUST001136,,37,M,Hyderabad,20099,Gold
CUST001137,RM0086,56,F,Jaipur,56173,Bronze
CUST001138,RM0073,55,M,,28798,Premium
CUST001139,RM0196,31,M,Delhi,25565,Silver
CUST001140,,23,F,Pune,9999999,Platinum
CUST001141,RM0028,43,M,Delhi,66793,Gold
CUST001142,,19,M,Chennai,34075,Premium
CUST001143,RM0127,39,M,Jaipur,33341,Silver
CUST001144,,33,M,Delhi,32394,Gold
CUST001145,RM0218,43,F,Jaipur,60695,Gold
CUST001146,RM0056,48,F,Bangalore,46873,Gold
CUST001147,,62,M,Ahmedabad,79607,Premium
CUST001148,,18,M,Pune,80557,Platinum
CUST001149,RM0191,42,M,Bangalore,46547,Silver
CUST001150,,22,F,Ahmedabad,122214,Bronze
CUST001151,RM0037,50,F,Bangalore,26130,Premium
CUST001152,RM0004,75,M,Kolkata,66524,Gold
CUST001153,RM0070,36,F,Ahmedabad,27706,
CUST001154,RM0128,30,F,Delhi,78894,Gold
CUST001155,RM0181,34,M,Mumbai,133012,Gold
CUST001156,RM0162,22,M,Pune,31427,Platinum
CUST001157,RM0207,18,F,Chennai,20914,Platinum
CUST001158,RM0084,45,F,Jaipur,98693,Silver
CUST001159,RM0204,41,M,Lucknow,61126,Gold
CUST001160,RM0210,30,F,Lucknow,69500,Premium
CUST001161,RM0136,25,M,Hyderabad,20501,Silver
CUST001162,RM0094,54,,Lucknow,84267,Gold
CUST001163,RM0038,60,M,Chennai,106127,Bronze
CUST001164,RM0153,43,F,Kolkata,112679,Premium
CUST001165,RM0210,18,F,Ahmedabad,98404,Gold
CUST001166,RM0038,39,M,Ahmedabad,50009,Gold
CUST001167,RM0181,47,M,Pune,127091,Platinum
CUST001168,RM0095,37,F,Pune,51396,Bronze
CUST001169,RM0195,39,M,Bangalore,101364,Platinum
CUST001170,RM0238,31,M,Pune,136024,Platinum
CUST001171,RM0106,37,F,Jaipur,59018,Bronze
CUST001172,RM0209,56,M,Chennai,192203,Silver
CUST001173,RM0011,44,F,Kolkata,23849,Gold
CUST001174,,33,M,Lucknow,43537,Bronze
CUST001175,RM0090,37,F,Jaipur,313592,Silver
CUST001176,,62,M,Lucknow,60942,Silver
CUST001177,RM0051,25,F,Jaipur,41579,Premium
CUST001178,RM0053,31,M,Lucknow,43303,
CUST001179,RM0077,39,M,Chennai,51203,Platinum
CUST001180,RM0227,32,M,Chennai,84139,Premium
CUST001181,RM0185,61,F,Lucknow,20419,Bronze
CUST001182,RM0171,56,,,32273,Platinum
CUST001183,,38,M,Pune,9999999,Silver
CUST001184,RM0049,73,M,Mumbai,20266,Silver
CUST001185,RM0078,50,M,Ahmedabad,59750,Gold
CUST001186,RM0029,52,M,Ahmedabad,23438,Platinum
CUST001187,,48,F,Ahmedabad,96153,Bronze
CUST001188,RM0250,63,M,Mumbai,-1000,Silver
CUST001189,RM0247,53,M,Kolkata,56491,Bronze
CUST001190,RM0180,51,F,Ahmedabad,27560,Premium
CUST001191,RM0096,58,F,Lucknow,87788,Platinum
CUST001192,RM0120,64,F,Kolkata,29309,Gold
CUST001193,RM0111,44,F,Jaipur,89310,Gold
CUST001194,RM0043,40,M,Lucknow,139422,Gold
CUST001195,RM0209,50,M,Jaipur,73085,Bronze
CUST001196,,63,M,Pune,129968,
CUST001197,RM0084,69,F,Pune,28508,Platinum
CUST001198,RM0177,58,M,Jaipur,52115,Bronze
CUST001199,RM0127,27,M,Delhi,31298,Silver
CUST001200,RM0049,55,M,Ahmedabad,-1000,Gold
CUST001201,RM0109,25,F,Hyderabad,32098,Premium
CUST001202,RM0151,30,M,Pune,47656,Platinum
CUST001203,,42,F,Lucknow,30407,Bronze
CUST001204,RM0243,55,M,Jaipur,24004,Premium
CUST001205,RM0063,28,M,Ahmedabad,106251,Premium
CUST001206,,64,M,Lucknow,73868,Bronze
CUST001207,RM0200,32,F,Jaipur,8888888,Gold
CUST001208,RM0013,54,F,Mumbai,78941,Platinum
CUST001209,RM0085,43,M,Bangalore,70581,Premium
CUST001210,RM0012,41,F,Delhi,39615,Platinum
CUST001211,RM0036,29,F,Kolkata,79313,Platinum
CUST001212,,32,F,Kolkata,32340,Platinum
CUST001213,,19,M,Bangalore,74230,Silver
CUST001214,RM0042,51,F,Ahmedabad,104353,Gold
CUST001215,,52,M,Bangalore,30395,Bronze
CUST001216,RM0101,53,M,Bangalore,-1000,Premium
CUST001217,RM0063,45,M,Kolkata,42970,Gold
CUST001218,RM0161,33,M,Delhi,48312,Gold
CUST001219,RM0019,47,M,Kolkata,21987,Bronze
CUST001220,,18,F,Lucknow,74957,bronze
CUST001221,RM0058,52,F,Bangalore,129515,Platinum
CUST001222,RM0134,37,M,Bangalore,39673,Bronze
CUST001223,RM0011,47,F,Jaipur,34318,Bronze
CUST001224,RM0236,46,M,Delhi,62983,Platinum
CUST001225,RM0250,53,F,Lucknow,117604,Premium
CUST001226,RM0081,51,F,Pune,322207,Gold
CUST001227,RM0106,26,M,Hyderabad,21134,Gold
CUST001228,RM0176,38,M,Hyderabad,42347,Silver
CUST001229,RM0053,47,F,Kolkata,38754,Silver
CUST001230,RM0070,63,F,Kolkata,73115,Silver
CUST001231,RM0101,51,F,Kolkata,-5000,Silver
CUST001232,RM0014,61,F,Bangalore,91837,Bronze
CUST001233,RM0093,58,F,Delhi,68990,Premium
CUST001234,RM0176,72,M,Lucknow,119914,
CUST001235,RM0073,66,F,Bangalore,253775,Platinum
CUST001236,,68,M,Mumbai,90679,Gold
CUST001237,RM0024,68,M,Chennai,44651,Silver
CUST001238,RM0157,34,,Kolkata,32995,Gold
CUST001239,RM0154,52,F,Kolkata,152352,Gold
CUST001240,RM0193,44,F,Jaipur,40920,Silver
CUST001241,RM0006,19,M,Kolkata,291662,Bronze
CUST001242,RM0104,44,M,Ahmedabad,218477,Bronze
CUST001243,RM0176,58,F,Pune,82780,Premium
CUST001244,RM0126,50,M,Hyderabad,64966,Bronze
CUST001245,RM0044,41,M,Pune,76163,Platinum
CUST001246,,32,M,Jaipur,76587,Gold
CUST001247,RM0116,50,M,Bangalore,29157,Bronze
CUST001248,RM0060,39,M,Ahmedabad,54693,Platinum
CUST001249,RM0230,58,M,Delhi,72297,
CUST001250,RM0201,58,M,Bangalore,36099,Bronze
CUST001251,RM0003,48,M,Bangalore,65727,Silver
CUST001252,,26,F,Ahmedabad,29883,Platinum
CUST001253,RM0029,36,F,Hyderabad,75094,Platinum
CUST001254,RM0205,69,F,Jaipur,110812,Platinum
CUST001255,RM0156,49,F,Ahmedabad,80138,Bronze
CUST001256,RM0010,61,F,Hyderabad,111055,Silver
CUST001257,RM0081,27,M,Lucknow,45698,Gold
CUST001258,RM0192,80,,Ahmedabad,28343,Bronze
CUST001259,RM0103,18,M,Bangalore,147110,Gold
CUST001260,RM0237,50,F,Hyderabad,63756,Silver
CUST001261,RM0132,18,M,Chennai,22669,
CUST001262,RM0130,58,M,,21612,Gold
CUST001263,RM0134,29,F,Mumbai,66677,Silver
CUST001264,RM0150,39,M,Bangalore,126420,Bronze
CUST001265,RM0097,46,M,Kolkata,31864,Silver
CUST001266,RM0057,53,F,Bangalore,119387,Gold
CUST001267,RM0146,39,M,Ahmedabad,86861,Premium
CUST001268,RM0057,45,F,Pune,36880,Bronze
CUST001269,RM0245,46,F,Pune,51275,Platinum
CUST001270,RM0171,43,M,Mumbai,113992,Platinum
CUST001271,RM0070,39,M,Hyderabad,23468,Bronze
CUST001272,RM0066,34,M,Bangalore,205134,Gold
CUST001273,RM0179,47,M,Lucknow,159003,Bronze
CUST001274,RM0238,46,M,Mumbai,24447,Premium
CUST001275,RM0095,32,M,Chennai,31836,Bronze
CUST001276,RM0157,39,M,Delhi,33027,Platinum
CUST001277,RM0003,18,M,Mumbai,25322,Premium
CUST001278,RM0009,38,F,Delhi,29165,Silver
CUST001279,,18,M,Chennai,100047,Premium
CUST001280,RM0230,35,M,Hyderabad,39745,Premium
CUST001281,RM0119,26,F,,26944,Platinum
CUST001282,RM0171,30,F,Kolkata,34816,Bronze
CUST001283,RM0239,62,F,Bangalore,23230,Silver
CUST001284,,24,M,Hyderabad,31818,Gold
CUST001285,RM0177,36,F,Chennai,40976,Bronze
CUST001286,RM0168,46,F,Ahmedabad,119997,Gold
CUST001287,RM0248,18,F,Lucknow,61437,Silver
CUST001288,RM0048,39,F,Bangalore,-5000,Bronze
CUST001289,RM0155,36,M,Pune,63458,Gold
CUST001290,RM0096,46,F,Jaipur,55211,Platinum
CUST001291,RM0157,47,F,Ahmedabad,35985,Premium
CUST001292,,26,F,Lucknow,53455,Premium
CUST001293,RM0237,40,M,Lucknow,38297,Bronze
CUST001294,RM0068,29,F,,-5000,
CUST001295,,24,F,,84550,Platinum
CUST001296,RM0188,18,F,Chennai,62699,Silver
CUST001297,RM0142,58,F,Chennai,119098,Gold
CUST001298,,52,M,Hyderabad,38834,Gold
CUST001299,RM0075,60,M,Hyderabad,247586,Bronze
CUST001300,RM0139,44,M,Delhi,130145,Premium
CUST001301,RM0204,24,M,Jaipur,53607,Gold
CUST001302,RM0032,34,M,Chennai,87670,Premium
CUST001303,RM0065,18,M,Bangalore,111079,Platinum
CUST001304,RM0042,19,F,,42424,Gold
CUST001305,RM0203,37,M,Ahmedabad,39892,Platinum
CUST001306,RM0192,57,F,Ahmedabad,50255,Gold
CUST001307,RM0165,34,,Pune,30933,Premium
CUST001308,RM0107,47,M,Lucknow,171252,
CUST001309,RM0197,45,F,Mumbai,63293,Bronze
CUST001310,RM0164,23,M,Bangalore,53630,Bronze
CUST001311,RM0209,23,F,Hyderabad,60222,Silver
CUST001312,RM0105,51,M,Delhi,9999999,Premium
CUST001313,RM0197,64,M,Hyderabad,27612,Gold
CUST001314,RM0195,24,F,Hyderabad,62300,Premium
CUST001315,RM0104,33,F,Mumbai,32340,
CUST001316,RM0025,29,F,Delhi,30095,Premium
CUST001317,RM0152,33,M,Mumbai,150949,Gold
CUST001318,RM0187,54,F,Chennai,195205,Platinum
CUST001319,RM0061,25,F,Lucknow,43464,Bronze
CUST001320,RM0149,45,F,,99908,Premium
CUST001321,RM0152,31,M,Chennai,60685,Gold
CUST001322,RM0011,38,M,Hyderabad,113255,Premium
CUST001323,RM0148,34,F,Delhi,-5000,Premium
CUST001324,RM0084,49,M,Bangalore,75853,Platinum
CUST001325,RM0091,31,F,,123602,Gold
CUST001326,,31,M,Hyderabad,34362,Premium
CUST001327,RM0072,46,F,Chennai,69352,Bronze
CUST001328,RM0177,47,F,Mumbai,89367,Bronze
CUST001329,RM0166,39,M,Pune,41633,Platinum
CUST001330,RM0177,24,M,Delhi,24923,Platinum
CUST001331,RM0073,54,M,Jaipur,22044,Platinum
CUST001332,,41,F,Delhi,37227,Platinum
CUST001333,RM0185,32,F,Ahmedabad,139535,Silver
CUST001334,RM0228,31,M,Ahmedabad,51562,
CUST001335,RM0246,65,F,Chennai,28390,Premium
CUST001336,RM0137,38,M,Delhi,53399,Platinum
CUST001337,,71,M,Chennai,8888888,Silver
CUST001338,RM0024,20,M,,406176,Platinum
CUST001339,RM0139,34,M,Pune,107883,Premium
CUST001340,RM0129,62,F,Jaipur,29359,silver
CUST001341,RM0007,44,M,Chennai,67742,platinum
CUST001342,RM0188,18,F,Bangalore,140734,Gold
CUST001343,,49,F,Kolkata,22577,Silver
CUST001344,RM0017,80,M,Kolkata,21776,bronze
CUST001345,RM0196,18,M,Jaipur,111373,Bronze
CUST001346,RM0227,67,F,Bangalore,28758,Platinum
CUST001347,RM0153,41,F,Hyderabad,33556,Bronze
CUST001348,RM0238,35,F,Lucknow,22544,Premium
CUST001349,RM0178,33,F,Lucknow,66865,Platinum
CUST001350,RM0210,46,M,Jaipur,36498,Platinum
CUST001351,RM0140,35,M,Pune,100834,Platinum
CUST001352,RM0212,25,M,Lucknow,44886,Gold
CUST001353,RM0109,33,F,,94089,Silver
CUST001354,RM0200,47,M,Chennai,-1000,Premium
CUST001355,RM0207,53,M,Pune,61710,Platinum
CUST001356,RM0173,25,M,Bangalore,152355,Silver
CUST001357,RM0148,32,M,Hyderabad,20967,Platinum
CUST001358,RM0202,39,M,Mumbai,107682,Premium
CUST001359,RM0227,65,F,Kolkata,33356,Silver
CUST001360,RM0032,44,F,Pune,41162,Silver
CUST001361,RM0044,49,F,Chennai,35428,Premium
CUST001362,RM0155,44,M,Mumbai,67268,Platinum
CUST001363,RM0013,24,M,Hyderabad,114229,Silver
CUST001364,RM0165,59,M,Chennai,167025,Bronze
CUST001365,RM0017,46,F,Jaipur,36249,Premium
CUST001366,RM0172,50,F,Bangalore,36537,Silver
CUST001367,RM0186,56,M,Mumbai,68734,Premium
CUST001368,RM0075,57,F,Mumbai,250805,Gold
CUST001369,RM0202,25,M,Mumbai,24111,Silver
CUST001370,RM0121,22,M,Delhi,49241,Silver
CUST001371,RM0143,29,F,Mumbai,109960,Silver
CUST001372,RM0088,23,M,Chennai,157042,Premium
CUST001373,RM0211,34,M,Chennai,151994,Silver
CUST001374,RM0207,24,M,Lucknow,23190,Platinum
CUST001375,RM0062,25,F,Mumbai,192220,Gold
CUST001376,RM0219,46,F,Pune,49594,Premium
CUST001377,RM0025,18,M,,51834,Bronze
CUST001378,RM0211,42,M,Jaipur,-1000,Silver
CUST001379,RM0063,60,M,Kolkata,90094,Bronze
CUST001380,RM0226,53,M,Lucknow,63124,Silver
CUST001381,,27,M,Jaipur,45742,Platinum
CUST001382,RM0215,68,M,Lucknow,-5000,Bronze
CUST001383,RM0038,37,F,Hyderabad,78729,Silver
CUST001384,RM0138,50,F,Kolkata,35847,Silver
CUST001385,RM0248,34,M,Mumbai,40935,
CUST001386,RM0242,34,F,Delhi,48102,Platinum
CUST001387,RM0196,45,M,Chennai,-5000,Premium
CUST001388,RM0088,67,M,Ahmedabad,36980,Platinum
CUST001389,RM0144,18,F,Mumbai,65327,Gold
CUST001390,RM0078,40,M,Chennai,48444,
CUST001391,RM0171,55,M,Lucknow,41076,Platinum
CUST001392,RM0014,43,F,Lucknow,86025,Premium
CUST001393,RM0206,50,F,Bangalore,106013,Premium
CUST001394,RM0154,44,F,Hyderabad,61805,Bronze
CUST001395,RM0165,52,M,Pune,45501,Bronze
CUST001396,RM0164,46,F,Chennai,39785,Silver
CUST001397,RM0228,40,F,Jaipur,63002,Gold
CUST001398,RM0015,43,M,Kolkata,51179,Platinum
CUST001399,RM0008,64,M,Chennai,21649,Gold
CUST001400,RM0170,51,M,Hyderabad,73752,Gold
CUST001401,RM0230,27,F,Jaipur,29468,Premium
CUST001402,RM0201,43,F,Jaipur,61963,Silver
CUST001403,RM0097,47,F,Bangalore,105391,gold
CUST001404,RM0207,39,F,Bangalore,225423,Premium
CUST001405,RM0204,18,M,Bangalore,22583,Silver
CUST001406,RM0058,29,F,Delhi,8888888,Bronze
CUST001407,RM0050,43,M,Hyderabad,50617,Premium
CUST001408,RM0162,37,M,Jaipur,32842,Silver
CUST001409,RM0150,20,F,Ahmedabad,63093,Gold
CUST001410,RM0154,51,F,Lucknow,42252,Bronze
CUST001411,RM0005,48,F,Bangalore,52442,Bronze
CUST001412,RM0239,48,F,Chennai,41602,silver
CUST001413,RM0117,59,M,Kolkata,39888,Silver
CUST001414,RM0140,34,M,Delhi,31726,Gold
CUST001415,RM0001,40,F,Ahmedabad,52901,Bronze
CUST001416,RM0250,29,F,Lucknow,111913,Gold
CUST001417,,33,F,Delhi,102618,Silver
CUST001418,RM0073,22,F,Delhi,106756,Gold
CUST001419,RM0232,30,M,Delhi,38069,Platinum
CUST001420,RM0229,18,F,Jaipur,154822,Gold
CUST001421,RM0213,47,M,Jaipur,21660,Platinum
CUST001422,RM0030,71,F,Mumbai,52274,Silver
CUST001423,RM0180,24,M,Mumbai,73415,Bronze
CUST001424,RM0241,37,M,Mumbai,197283,Platinum
CUST001425,RM0037,67,M,Kolkata,23545,Gold
CUST001426,RM0169,49,F,Bangalore,47035,Platinum
CUST001427,RM0134,46,F,Lucknow,159421,Premium
CUST001428,RM0143,28,F,Mumbai,74202,Silver
CUST001429,RM0033,38,M,Jaipur,59999,
CUST001430,RM0185,32,F,Pune,45809,Platinum
CUST001431,RM0157,48,F,Mumbai,67315,Premium
CUST001432,RM0113,48,F,Jaipur,43376,Gold
CUST001433,RM0169,35,M,Ahmedabad,41917,Bronze
CUST001434,RM0137,37,F,Bangalore,46651,Platinum
CUST001435,RM0034,59,F,Mumbai,23634,Bronze
CUST001436,RM0048,61,M,Pune,45147,Silver
CUST001437,RM0100,36,M,Jaipur,107810,Bronze
CUST001438,RM0192,36,F,Chennai,22140,Silver
CUST001439,RM0212,24,F,Chennai,125734,Gold
CUST001440,RM0050,37,M,Pune,60713,Platinum
CUST001441,RM0195,42,F,Lucknow,85742,Bronze
CUST001442,RM0243,18,F,Jaipur,178644,Gold
CUST001443,RM0182,47,F,,156135,Bronze
CUST001444,RM0125,38,M,Jaipur,144097,Silver
CUST001445,RM0020,62,M,Pune,45809,Bronze
CUST001446,RM0069,63,F,Delhi,89796,Silver
CUST001447,RM0084,71,F,Jaipur,47970,Gold
CUST001448,RM0205,47,M,Delhi,85744,premium
CUST001449,RM0198,37,M,Jaipur,109467,
CUST001450,RM0016,46,M,Jaipur,58858,bronze
CUST001451,RM0197,38,F,Pune,43824,Gold
CUST001452,RM0150,59,M,Pune,143290,Bronze
CUST001453,RM0190,51,F,Pune,53084,Silver
CUST001454,RM0216,34,M,Kolkata,56087,Gold
CUST001455,RM0007,52,F,Lucknow,39667,Premium
CUST001456,RM0060,18,M,Pune,22003,Premium
CUST001457,RM0009,64,M,Hyderabad,41217,Bronze
CUST001458,RM0135,31,F,Chennai,75599,Platinum
CUST001459,RM0231,62,M,Jaipur,35457,Silver
CUST001460,RM0181,34,M,Bangalore,251948,Gold
CUST001461,RM0207,43,M,Mumbai,73867,Gold
CUST001462,RM0160,36,F,Bangalore,78244,Premium
CUST001463,RM0142,48,M,Bangalore,32594,
CUST001464,RM0231,24,F,Kolkata,38351,Silver
CUST001465,RM0147,18,F,Jaipur,28731,Platinum
CUST001466,RM0027,60,F,Ahmedabad,29372,Gold
CUST001467,RM0051,64,M,Mumbai,134121,Gold
CUST001468,RM0045,34,M,Kolkata,24393,Platinum
CUST001469,RM0169,29,M,Pune,20836,Silver
CUST001470,RM0180,38,F,Delhi,74193,Platinum
CUST001471,RM0166,25,F,Mumbai,33316,Bronze
CUST001472,RM0067,47,M,Lucknow,21199,Bronze
CUST001473,RM0221,36,M,Chennai,121403,
CUST001474,RM0153,34,F,Jaipur,150498,Bronze
CUST001475,RM0133,33,M,Bangalore,22009,Premium
CUST001476,,40,F,Jaipur,62659,Bronze
CUST001477,RM0113,36,M,Kolkata,63763,Silver
CUST001478,RM0205,40,F,Kolkata,20568,Premium
CUST001479,RM0209,31,M,Lucknow,22054,Silver
CUST001480,RM0223,57,F,Delhi,64379,Platinum
CUST001481,RM0123,47,M,Lucknow,59284,Platinum
CUST001482,RM0121,40,M,Bangalore,36095,Bronze
CUST001483,RM0030,26,M,Lucknow,137297,Bronze
CUST001484,RM0173,56,M,Mumbai,43477,Bronze
CUST001485,RM0186,32,M,Chennai,47766,Platinum
CUST001486,,43,,Hyderabad,109297,Silver
CUST001487,RM0027,33,F,Bangalore,32814,Gold
CUST001488,RM0221,51,M,Lucknow,9999999,Gold
CUST001489,RM0217,40,M,Chennai,40583,Bronze
CUST001490,RM0146,28,,Ahmedabad,122276,Platinum
CUST001491,RM0071,18,F,Bangalore,40353,Platinum
CUST001492,RM0007,36,M,Pune,45091,gold
CUST001493,RM0123,23,F,Delhi,62431,Premium
CUST001494,RM0221,43,M,Hyderabad,101848,Gold
CUST001495,RM0041,32,F,,28081,Premium
CUST001496,,48,F,Hyderabad,9999999,Bronze
CUST001497,RM0095,29,M,Hyderabad,46250,Silver
CUST001498,RM0028,21,M,Jaipur,76924,Bronze
CUST001499,RM0054,65,M,Kolkata,8888888,Premium
CUST001500,RM0140,29,M,Delhi,-1000,Silver
CUST001501,RM0181,49,M,Chennai,35043,Platinum
CUST001502,RM0249,24,F,Kolkata,128615,Silver
CUST001503,RM0181,37,F,Kolkata,33067,
CUST001504,RM0128,51,M,Bangalore,-1000,Silver
CUST001505,RM0236,19,M,Lucknow,75795,Bronze
CUST001506,,34,F,Kolkata,107453,bronze
CUST001507,RM0248,56,F,Delhi,45291,Premium
CUST001508,RM0010,49,F,Pune,9999999,Platinum
CUST001509,RM0182,49,M,Hyderabad,42351,Premium
CUST001510,RM0154,31,F,Delhi,75626,Bronze
CUST001511,RM0152,36,F,Kolkata,265190,Bronze
CUST001512,RM0039,38,M,Bangalore,28492,Premium
CUST001513,RM0112,51,M,Ahmedabad,63114,Platinum
CUST001514,RM0018,58,M,,120533,Gold
CUST001515,RM0132,37,M,Mumbai,68298,Gold
CUST001516,RM0170,18,M,Lucknow,46482,Platinum
