RM_ID,Month,Target,Achievement
RM0065,2023-05,243791.0,183838.0
RM0065,2023-06,255317.0,208114.0
RM0065,2023-07,399707.0,217869.0
RM0065,2023-08,106916.0,112064.0
RM0065,2023-09,274316.0,390406.0
RM0065,2023-10,85494.0,44145.0
RM0065,2024-01,104354.0,107028.0
RM0065,2024-02,166155.0,156801.0
RM0065,2024-03,213190.0,200683.0
RM0065,2024-04,488732.0,337935.0
RM0065,2024-05,198076.0,241071.0
RM0065,2024-06,99604.0,91389.0
RM0065,2024-07,118231.0,66061.0
RM0065,2024-08,147310.0,129631.0
RM0065,2024-09,79460.0,77459.0
RM0065,2024-10,132186.0,65702.0
RM0065,2024-11,71094.0,90379.0
RM0065,2024-12,233922.0,400420.0
RM0066,2023-01,63653.0,30349.0
RM0066,2023-02,57981.0,63683.0
RM0066,2023-03,196225.0,177639.0
RM0066,2023-04,289850.0,385514.0
RM0066,2023-05,688604.0,349013.0
RM0066,2023-06,59012.0,42028.0
RM0066,2023-07,52885.0,89847.0
RM0066,2023-08,104350.0,117774.0
RM0066,2023-10,107424.0,
RM0066,2023-11,92316.0,48793.0
RM0066,2023-12,107930.0,132012.0
RM0066,2024-01,584316.0,664447.0
RM0066,2024-02,164120.0,57917.0
RM0066,2024-03,324980.0,119352.0
RM0066,2024-04,405040.0,448787.0
RM0066,2024-06,77672.0,75929.0
RM0066,2024-07,844282.0,639648.0
RM0066,2024-08,97095.0,46315.0
RM0066,2024-09,186375.0,80857.0
RM0066,2024-10,267870.0,449709.0
RM0066,2024-11,452953.0,209207.0
RM0066,2024-12,172555.0,76901.0
RM0067,2023-01,177300.0,269934.0
RM0067,2023-02,165760.0,266555.0
RM0067,2023-03,292676.0,209211.0
RM0067,2023-04,199179.0,61968.0
RM0067,2023-05,125637.0,82536.0
RM0067,2023-07,464970.0,422231.0
RM0067,2023-08,209225.0,292490.0
RM0067,2023-09,272561.0,382583.0
RM0067,2023-10,101197.0,134501.0
RM0067,2023-11,169446.0,202667.0
RM0067,2023-12,50122.0,34453.0
RM0067,2024-02,450361.0,331066.0
RM0067,2024-03,136442.0,79137.0
RM0067,2024-04,72379.0,44368.0
RM0067,2024-05,170996.0,-5000.0
RM0067,2024-06,427048.0,337068.0
RM0067,2024-07,108603.0,124481.0
RM0067,2024-09,116181.0,193513.0
RM0067,2024-11,121185.0,125506.0
RM0067,2024-12,164338.0,242086.0
RM0068,2023-01,174484.0,
RM0068,2023-02,90998.0,44223.0
RM0068,2023-03,466548.0,700915.0
RM0068,2023-04,53484.0,81953.0
RM0068,2023-05,183958.0,198369.0
RM0068,2023-06,51845.0,76279.0
RM0068,2023-07,0.0,0.0
RM0068,2023-08,245282.0,79422.0
RM0068,2023-10,288705.0,96588.0
RM0068,2023-11,90357.0,63468.0
RM0068,2023-12,75708.0,77342.0
RM0068,2024-01,100045.0,179073.0
RM0068,2024-02,180113.0,-5000.0
RM0068,2024-03,175371.0,110712.0
RM0068,2024-04,128812.0,62598.0
RM0068,2024-05,265656.0,211658.0
RM0068,2024-06,259128.0,222213.0
RM0068,2024-07,723204.0,402594.0
RM0068,2024-08,50228.0,59883.0
RM0068,2024-09,-10000.0,0.0
RM0068,2024-10,206216.0,-5000.0
RM0068,2024-11,63443.0,70467.0
RM0068,2024-12,410339.0,127106.0
RM0069,2023-01,77392.0,117778.0
RM0069,2023-02,386516.0,525948.0
RM0069,2023-04,766218.0,333553.0
RM0069,2023-05,168341.0,223471.0
RM0069,2023-06,231924.0,345619.0
RM0069,2023-07,424472.0,357601.0
RM0069,2023-08,56587.0,47740.0
RM0069,2023-09,217035.0,134601.0
RM0069,2023-11,299088.0,188319.0
RM0069,2023-12,51517.0,54717.0
RM0069,2024-01,244446.0,201541.0
RM0069,2024-02,257283.0,246375.0
RM0069,2024-03,78259.0,34108.0
RM0069,2024-04,235985.0,207329.0
RM0069,2024-05,415887.0,461793.0
RM0069,2024-06,114256.0,94088.0
RM0069,2024-07,71137.0,84701.0
RM0069,2024-09,180901.0,271349.0
RM0069,2024-10,83696.0,61615.0
RM0069,2024-11,65344.0,48551.0
RM0069,2024-12,133819.0,233653.0
RM0070,2023-01,208793.0,307825.0
RM0070,2023-02,109069.0,56363.0
RM0070,2023-03,94502.0,64705.0
RM0070,2023-04,181241.0,147205.0
RM0070,2023-06,342155.0,609999.0
RM0070,2023-08,113078.0,153513.0
RM0070,2023-10,210716.0,124679.0
RM0070,2023-11,425171.0,254747.0
RM0070,2023-12,250315.0,205612.0
RM0070,2024-01,118612.0,116616.0
RM0070,2024-02,349826.0,178543.0
RM0070,2024-03,58417.0,-5000.0
RM0070,2024-04,127134.0,48740.0
RM0070,2024-05,224521.0,323419.0
RM0070,2024-06,339356.0,480447.0
RM0070,2024-07,422169.0,-5000.0
RM0070,2024-08,256928.0,437834.0
RM0070,2024-09,82185.0,86277.0
RM0070,2024-10,815674.0,1078620.0
RM0070,2024-11,366350.0,126607.0
RM0070,2024-12,358075.0,482172.0
RM0071,2023-01,78086.0,26433.0
RM0071,2023-02,0.0,0.0
RM0071,2023-03,421136.0,548403.0
RM0071,2023-04,427867.0,414699.0
RM0071,2023-05,463807.0,461228.0
RM0071,2023-06,84271.0,44418.0
RM0071,2023-07,812766.0,650858.0
RM0071,2023-08,76162.0,23809.0
RM0071,2023-09,100440.0,164086.0
RM0071,2023-10,164538.0,205450.0
RM0071,2023-11,433410.0,463427.0
RM0071,2023-12,323283.0,254019.0
RM0071,2024-01,616504.0,257834.0
RM0071,2024-02,243554.0,314391.0
RM0071,2024-03,81918.0,72355.0
RM0071,2024-04,106275.0,46945.0
RM0071,2024-05,181844.0,325592.0
RM0071,2024-06,173006.0,193401.0
RM0071,2024-07,56172.0,28582.0
RM0071,2024-08,157991.0,280871.0
RM0071,2024-09,363858.0,294839.0
RM0071,2024-10,167462.0,189073.0
RM0071,2024-11,223449.0,297561.0
RM0071,2024-12,283949.0,95820.0
RM0072,2023-01,481506.0,195054.0
RM0072,2023-04,0.0,0.0
RM0072,2023-05,428072.0,441557.0
RM0072,2023-06,59862.0,38542.0
RM0072,2023-07,179649.0,77571.0
RM0072,2023-08,132663.0,105286.0
RM0072,2023-09,303278.0,141084.0
RM0072,2023-10,222232.0,202205.0
RM0072,2023-11,182919.0,111269.0
RM0072,2023-12,191127.0,250561.0
RM0072,2024-01,60922.0,93607.0
RM0072,2024-02,346266.0,136889.0
RM0072,2024-03,188643.0,224677.0
RM0072,2024-04,51880.0,42205.0
RM0072,2024-05,,
RM0072,2024-06,570706.0,646710.0
RM0072,2024-07,455934.0,598854.0
RM0072,2024-08,54320.0,22628.0
RM0072,2024-09,242116.0,274039.0
RM0072,2024-10,70399.0,
RM0072,2024-12,192812.0,292193.0
RM0073,2023-01,259744.0,173832.0
RM0073,2023-02,94800.0,166066.0
RM0073,2023-03,377593.0,293580.0
RM0073,2023-05,310637.0,168554.0
RM0073,2023-06,-10000.0,0.0
RM0073,2023-07,79986.0,34520.0
RM0073,2023-08,339320.0,396397.0
RM0073,2023-09,94954.0,149360.0
RM0073,2023-11,293414.0,132455.0
RM0073,2023-12,204982.0,283438.0
RM0073,2024-03,238725.0,330565.0
RM0073,2024-04,77851.0,60149.0
RM0073,2024-05,328856.0,541819.0
RM0073,2024-06,-10000.0,0.0
RM0073,2024-10,53493.0,85035.0
RM0073,2024-11,121003.0,96100.0
RM0073,2024-12,113926.0,105215.0
RM0074,2023-01,121286.0,139436.0
RM0074,2023-02,,
RM0074,2023-03,62334.0,109540.0
RM0074,2023-04,463391.0,788510.0
RM0074,2023-05,367139.0,473789.0
RM0074,2023-06,87482.0,32737.0
RM0074,2023-07,65690.0,51631.0
RM0074,2023-08,155141.0,277683.0
RM0074,2023-09,135757.0,147563.0
RM0074,2023-10,228193.0,130321.0
RM0074,2023-11,455072.0,497644.0
RM0074,2023-12,98497.0,167707.0
RM0074,2024-02,197304.0,202342.0
RM0074,2024-03,180180.0,256297.0
RM0074,2024-04,75180.0,120080.0
RM0074,2024-05,530993.0,610907.0
RM0074,2024-06,221983.0,352897.0
RM0074,2024-07,120455.0,215523.0
RM0074,2024-08,221150.0,206995.0
RM0074,2024-09,219672.0,237799.0
RM0074,2024-10,67756.0,101213.0
RM0074,2024-11,174646.0,260880.0
RM0074,2024-12,75247.0,83338.0
RM0075,2023-01,268265.0,478170.0
RM0075,2023-02,373639.0,596523.0
RM0075,2023-04,92645.0,144246.0
RM0075,2023-05,77819.0,46470.0
RM0075,2023-06,67499.0,
RM0075,2023-07,342363.0,158302.0
RM0075,2023-08,72294.0,48352.0
RM0075,2023-09,177527.0,287641.0
RM0075,2023-10,-10000.0,0.0
RM0075,2023-11,,
RM0075,2023-12,168543.0,92653.0
RM0075,2024-01,96375.0,48273.0
RM0075,2024-02,129124.0,153076.0
RM0075,2024-03,100115.0,157079.0
RM0075,2024-04,646391.0,310417.0
RM0075,2024-06,52703.0,78246.0
RM0075,2024-07,81727.0,67810.0
RM0075,2024-08,125188.0,209677.0
RM0075,2024-09,211309.0,76264.0
RM0075,2024-10,52238.0,31308.0
RM0075,2024-11,107446.0,110324.0
RM0075,2024-12,322875.0,249332.0
RM0076,2023-01,120869.0,95970.0
RM0076,2023-03,51350.0,88979.0
RM0076,2023-04,72448.0,52995.0
RM0076,2023-05,70769.0,73303.0
RM0076,2023-06,453604.0,204598.0
RM0076,2023-07,137213.0,45769.0
RM0076,2023-08,271038.0,342006.0
RM0076,2023-09,230445.0,232404.0
RM0076,2023-10,407297.0,372406.0
RM0076,2023-11,158258.0,
RM0076,2023-12,228258.0,246710.0
RM0076,2024-01,81485.0,63200.0
RM0076,2024-02,64525.0,61229.0
RM0076,2024-03,191007.0,91262.0
RM0076,2024-05,199376.0,326838.0
RM0076,2024-06,111810.0,70781.0
RM0076,2024-07,385247.0,515428.0
RM0076,2024-08,66705.0,60846.0
RM0076,2024-09,218169.0,253419.0
RM0076,2024-10,194565.0,
RM0076,2024-11,175599.0,262887.0
RM0076,2024-12,107943.0,147093.0
RM0077,2023-01,757909.0,670702.0
RM0077,2023-02,284847.0,190609.0
RM0077,2023-03,99671.0,169669.0
RM0077,2023-04,53942.0,33775.0
RM0077,2023-05,148933.0,134452.0
RM0077,2023-06,198801.0,117110.0
RM0077,2023-08,60973.0,52070.0
RM0077,2023-09,161462.0,184551.0
RM0077,2023-10,188004.0,211127.0
RM0077,2023-11,92305.0,133549.0
RM0077,2024-01,63781.0,38111.0
RM0077,2024-02,251702.0,181122.0
RM0077,2024-03,152026.0,120221.0
RM0077,2024-04,156081.0,127983.0
RM0077,2024-05,822691.0,687947.0
RM0077,2024-06,197946.0,323149.0
RM0077,2024-07,202389.0,232501.0
RM0077,2024-08,0.0,0.0
RM0077,2024-09,152914.0,231109.0
RM0077,2024-10,57760.0,94015.0
RM0077,2024-11,182389.0,286954.0
RM0077,2024-12,51567.0,82709.0
RM0078,2023-01,69198.0,95619.0
RM0078,2023-02,130812.0,172882.0
RM0078,2023-03,198405.0,108149.0
RM0078,2023-04,158421.0,113404.0
RM0078,2023-05,173296.0,243828.0
RM0078,2023-06,62712.0,67330.0
RM0078,2023-07,194204.0,144303.0
RM0078,2023-08,508652.0,549575.0
RM0078,2023-09,80228.0,37039.0
RM0078,2023-10,167021.0,144115.0
RM0078,2023-11,82080.0,28403.0
RM0078,2023-12,175414.0,210128.0
RM0078,2024-01,72938.0,87715.0
RM0078,2024-02,505398.0,893262.0
RM0078,2024-03,379050.0,572599.0
RM0078,2024-04,85238.0,45572.0
RM0078,2024-05,138303.0,170036.0
RM0078,2024-06,335248.0,217222.0
RM0078,2024-08,147987.0,188115.0
RM0078,2024-09,138478.0,135887.0
RM0078,2024-10,88256.0,157094.0
RM0078,2024-11,146708.0,161248.0
RM0078,2024-12,86992.0,93186.0
RM0079,2023-01,94226.0,56865.0
RM0079,2023-02,98387.0,29923.0
RM0079,2023-03,176648.0,155665.0
RM0079,2023-04,393434.0,142053.0
RM0079,2023-05,56624.0,92229.0
RM0079,2023-06,70311.0,21321.0
RM0079,2023-08,79569.0,122203.0
RM0079,2023-09,293465.0,237764.0
RM0079,2023-11,215407.0,228519.0
RM0079,2023-12,,
RM0079,2024-01,402663.0,154878.0
RM0079,2024-02,301640.0,167681.0
RM0079,2024-04,124543.0,73223.0
RM0079,2024-07,231908.0,305536.0
RM0079,2024-08,169076.0,227786.0
RM0079,2024-09,203066.0,297423.0
RM0079,2024-10,91048.0,85891.0
RM0079,2024-11,74665.0,70512.0
RM0079,2024-12,231444.0,309460.0
RM0080,2023-01,235385.0,179634.0
RM0080,2023-02,212801.0,181136.0
RM0080,2023-04,483684.0,394226.0
RM0080,2023-05,188579.0,268766.0
RM0080,2023-06,405320.0,387847.0
RM0080,2023-07,117056.0,110622.0
RM0080,2023-08,108666.0,139188.0
RM0080,2023-09,454826.0,222458.0
RM0080,2023-10,173461.0,285598.0
RM0080,2023-11,65823.0,68508.0
RM0080,2023-12,350627.0,578772.0
RM0080,2024-01,158340.0,53428.0
RM0080,2024-02,66746.0,78765.0
RM0080,2024-03,69834.0,36601.0
RM0080,2024-04,271838.0,387651.0
RM0080,2024-05,327509.0,150196.0
RM0080,2024-06,83124.0,128795.0
RM0080,2024-07,241528.0,364449.0
RM0080,2024-08,737008.0,1176741.0
RM0080,2024-09,160240.0,122768.0
RM0080,2024-10,176482.0,221993.0
RM0080,2024-11,111265.0,162046.0
RM0080,2024-12,64601.0,94904.0
RM0081,2023-01,54878.0,57454.0
RM0081,2023-02,346463.0,148890.0
RM0081,2023-03,159390.0,85925.0
RM0081,2023-04,387806.0,600524.0
RM0081,2023-05,457527.0,737750.0
RM0081,2023-07,250085.0,144382.0
RM0081,2023-08,104038.0,108749.0
RM0081,2023-10,183336.0,270104.0
RM0081,2023-11,88613.0,43634.0
RM0081,2023-12,148843.0,79893.0
RM0081,2024-01,227496.0,
RM0081,2024-02,178572.0,252083.0
RM0081,2024-03,59830.0,104525.0
RM0081,2024-04,50000.0,39408.0
RM0081,2024-05,220744.0,81170.0
RM0081,2024-06,63054.0,26168.0
RM0081,2024-07,180665.0,296993.0
RM0081,2024-08,171599.0,206838.0
RM0081,2024-09,113697.0,37305.0
RM0081,2024-10,53277.0,86972.0
RM0081,2024-11,66233.0,119198.0
RM0081,2024-12,76944.0,100946.0
RM0082,2023-01,496258.0,418560.0
RM0082,2023-02,248883.0,205648.0
RM0082,2023-03,104563.0,63020.0
RM0082,2023-04,308000.0,211312.0
RM0082,2023-05,99935.0,179728.0
RM0082,2023-06,109470.0,102262.0
RM0082,2023-07,741609.0,633297.0
RM0082,2023-09,118391.0,182508.0
RM0082,2023-10,106079.0,69023.0
RM0082,2023-12,132541.0,179057.0
RM0082,2024-02,56630.0,48751.0
RM0082,2024-03,113753.0,75899.0
RM0082,2024-04,209322.0,153848.0
RM0082,2024-05,0.0,0.0
RM0082,2024-06,155278.0,97170.0
RM0082,2024-07,96502.0,53645.0
RM0082,2024-08,58744.0,72183.0
RM0082,2024-09,217572.0,119447.0
RM0082,2024-10,193329.0,342796.0
RM0082,2024-11,61597.0,63787.0
RM0082,2024-12,248097.0,91551.0
RM0083,2023-01,275946.0,488222.0
RM0083,2023-02,63897.0,97976.0
RM0083,2023-03,121362.0,62643.0
RM0083,2023-04,151943.0,61883.0
RM0083,2023-05,160753.0,52893.0
RM0083,2023-06,245630.0,253478.0
RM0083,2023-07,-10000.0,-5000.0
RM0083,2023-08,142133.0,84467.0
RM0083,2023-09,117239.0,67154.0
RM0083,2023-10,249424.0,149289.0
RM0083,2023-11,193861.0,139465.0
RM0083,2023-12,210495.0,233793.0
RM0083,2024-02,132601.0,173641.0
RM0083,2024-03,130606.0,200095.0
RM0083,2024-04,246177.0,273492.0
RM0083,2024-05,364409.0,562389.0
RM0083,2024-06,163841.0,65974.0
RM0083,2024-07,175205.0,145925.0
RM0083,2024-08,166516.0,211591.0
RM0083,2024-09,205277.0,268971.0
RM0083,2024-10,220572.0,102328.0
RM0083,2024-11,81925.0,102063.0
RM0083,2024-12,128680.0,185849.0
RM0084,2023-01,70014.0,41118.0
RM0084,2023-02,172624.0,181448.0
RM0084,2023-03,96468.0,88028.0
RM0084,2023-04,55341.0,19676.0
RM0084,2023-06,0.0,0.0
RM0084,2023-07,178983.0,285580.0
RM0084,2023-09,95211.0,33410.0
RM0084,2023-11,234972.0,371967.0
RM0084,2024-01,72305.0,63528.0
RM0084,2024-02,75927.0,34891.0
RM0084,2024-03,206690.0,361977.0
RM0084,2024-04,220057.0,391090.0
RM0084,2024-05,135478.0,223105.0
RM0084,2024-06,84427.0,40259.0
RM0084,2024-07,231861.0,198730.0
RM0084,2024-08,107340.0,140284.0
RM0084,2024-10,110853.0,128460.0
RM0084,2024-11,103384.0,152557.0
RM0084,2024-12,106179.0,117061.0
RM0085,2023-01,53517.0,79611.0
RM0085,2023-02,195270.0,114888.0
RM0085,2023-03,86382.0,59926.0
RM0085,2023-04,178890.0,200799.0
RM0085,2023-05,98002.0,131429.0
RM0085,2023-06,379789.0,138726.0
RM0085,2023-07,130985.0,155908.0
RM0085,2023-08,182441.0,60078.0
RM0085,2023-09,85465.0,33566.0
RM0085,2023-10,176234.0,223479.0
RM0085,2023-11,76106.0,60848.0
RM0085,2023-12,110027.0,168308.0
RM0085,2024-01,82473.0,92573.0
RM0085,2024-02,279134.0,431085.0
RM0085,2024-03,214746.0,160907.0
RM0085,2024-04,309780.0,437796.0
RM0085,2024-06,232847.0,93372.0
RM0085,2024-07,56634.0,76062.0
RM0085,2024-09,484504.0,707659.0
RM0085,2024-10,317101.0,354351.0
RM0085,2024-11,104487.0,137568.0
RM0085,2024-12,236704.0,-5000.0
RM0086,2023-01,218754.0,376270.0
RM0086,2023-02,118635.0,42647.0
RM0086,2023-04,408621.0,220961.0
RM0086,2023-05,0.0,0.0
RM0086,2023-06,-10000.0,0.0
RM0086,2023-07,,
RM0086,2023-08,105690.0,163356.0
RM0086,2023-09,110533.0,164847.0
RM0086,2023-10,60858.0,78072.0
RM0086,2023-11,219579.0,227733.0
RM0086,2023-12,224276.0,-5000.0
RM0086,2024-02,434950.0,609270.0
RM0086,2024-03,537771.0,-5000.0
RM0086,2024-04,139297.0,152173.0
RM0086,2024-05,95925.0,170593.0
RM0086,2024-06,58507.0,49024.0
RM0086,2024-07,103008.0,90623.0
RM0086,2024-08,424640.0,361817.0
RM0086,2024-09,423295.0,395784.0
RM0086,2024-10,339414.0,367458.0
RM0086,2024-11,105953.0,103200.0
RM0086,2024-12,132846.0,91646.0
RM0087,2023-01,101297.0,58719.0
RM0087,2023-02,-10000.0,0.0
RM0087,2023-03,196886.0,173227.0
RM0087,2023-04,236887.0,421769.0
RM0087,2023-05,121005.0,120273.0
RM0087,2023-06,76888.0,68301.0
RM0087,2023-07,244650.0,153177.0
RM0087,2023-08,80143.0,69288.0
RM0087,2023-09,306098.0,378179.0
RM0087,2023-10,524018.0,868198.0
RM0087,2023-11,74578.0,27133.0
RM0087,2023-12,126397.0,-5000.0
RM0087,2024-01,160746.0,172537.0
RM0087,2024-03,71599.0,34884.0
RM0087,2024-04,57199.0,90162.0
RM0087,2024-05,492740.0,233325.0
RM0087,2024-06,85952.0,37371.0
RM0087,2024-07,364949.0,634304.0
RM0087,2024-08,95530.0,72161.0
RM0087,2024-09,117570.0,-5000.0
RM0087,2024-10,0.0,0.0
RM0087,2024-11,222073.0,234639.0
RM0087,2024-12,502395.0,225997.0
RM0088,2023-01,290373.0,232799.0
RM0088,2023-02,121113.0,165106.0
RM0088,2023-03,447560.0,615082.0
RM0088,2023-04,274323.0,391230.0
RM0088,2023-05,108065.0,-5000.0
RM0088,2023-06,262161.0,387154.0
RM0088,2023-07,164342.0,181619.0
RM0088,2023-08,263893.0,402580.0
RM0088,2023-09,111691.0,167798.0
RM0088,2023-10,302469.0,196964.0
RM0088,2023-11,239320.0,138757.0
RM0088,2023-12,64650.0,75111.0
RM0088,2024-02,408962.0,144440.0
RM0088,2024-03,312738.0,331410.0
RM0088,2024-04,345879.0,
RM0088,2024-05,328182.0,529334.0
RM0088,2024-06,269718.0,421970.0
RM0088,2024-07,79042.0,59738.0
RM0088,2024-08,91657.0,129570.0
RM0088,2024-09,75022.0,43013.0
RM0088,2024-10,366750.0,498348.0
RM0088,2024-11,362372.0,184459.0
RM0088,2024-12,126369.0,91582.0
RM0089,2023-01,51459.0,37399.0
RM0089,2023-02,0.0,0.0
RM0089,2023-03,64512.0,74171.0
RM0089,2023-04,122474.0,45277.0
RM0089,2023-05,232598.0,324222.0
RM0089,2023-06,319791.0,328844.0
RM0089,2023-07,569423.0,951560.0
RM0089,2023-08,170227.0,164682.0
RM0089,2023-09,50455.0,-5000.0
RM0089,2023-10,236196.0,271018.0
RM0089,2023-11,-10000.0,0.0
RM0089,2023-12,185296.0,331547.0
RM0089,2024-01,338436.0,585628.0
RM0089,2024-02,109549.0,57404.0
RM0089,2024-03,289087.0,427645.0
RM0089,2024-04,85633.0,123920.0
RM0089,2024-05,-10000.0,0.0
RM0089,2024-06,67400.0,70950.0
RM0089,2024-07,451347.0,478286.0
RM0089,2024-08,283170.0,97230.0
RM0089,2024-10,245337.0,422042.0
RM0089,2024-11,153830.0,124073.0
RM0089,2024-12,206044.0,344998.0
RM0090,2023-01,79177.0,71698.0
RM0090,2023-02,75492.0,78887.0
RM0090,2023-03,166616.0,285963.0
RM0090,2023-04,129785.0,149309.0
RM0090,2023-06,374766.0,293107.0
RM0090,2023-07,218204.0,313284.0
RM0090,2023-08,110189.0,60219.0
RM0090,2023-09,154847.0,129328.0
RM0090,2023-10,96481.0,169819.0
RM0090,2023-11,154619.0,245027.0
RM0090,2023-12,0.0,0.0
RM0090,2024-01,470624.0,702004.0
RM0090,2024-02,298080.0,263695.0
RM0090,2024-03,149723.0,178175.0
RM0090,2024-04,283929.0,446786.0
RM0090,2024-05,62188.0,102989.0
RM0090,2024-06,465880.0,554085.0
RM0090,2024-07,81007.0,123748.0
RM0090,2024-08,169306.0,258326.0
RM0090,2024-09,302954.0,130298.0
RM0090,2024-11,190100.0,194798.0
RM0090,2024-12,488147.0,363650.0
RM0091,2023-01,84600.0,139220.0
RM0091,2023-02,74151.0,98604.0
RM0091,2023-03,103505.0,119213.0
RM0091,2023-04,193652.0,179332.0
RM0091,2023-05,603121.0,300203.0
RM0091,2023-06,124488.0,117714.0
RM0091,2023-07,199562.0,181778.0
RM0091,2023-08,65310.0,112407.0
RM0091,2023-09,130698.0,106389.0
RM0091,2023-10,138784.0,86725.0
RM0091,2023-11,65841.0,34426.0
RM0091,2023-12,77346.0,46137.0
RM0091,2024-01,131698.0,162758.0
RM0091,2024-02,198687.0,59635.0
RM0091,2024-03,430665.0,660756.0
RM0091,2024-04,548377.0,460625.0
RM0091,2024-05,213953.0,118108.0
RM0091,2024-07,304767.0,165199.0
RM0091,2024-08,109175.0,113132.0
RM0091,2024-09,185406.0,211260.0
RM0091,2024-10,66153.0,61688.0
RM0091,2024-11,434415.0,698779.0
RM0091,2024-12,184026.0,213191.0
RM0092,2023-01,67762.0,40683.0
RM0092,2023-02,93681.0,96706.0
RM0092,2023-03,247155.0,244952.0
RM0092,2023-04,70211.0,67333.0
RM0092,2023-06,76623.0,109319.0
RM0092,2023-07,77318.0,79158.0
RM0092,2023-08,-10000.0,0.0
RM0092,2023-10,88854.0,36789.0
RM0092,2023-11,174276.0,66452.0
RM0092,2023-12,182925.0,261628.0
RM0092,2024-02,109918.0,113492.0
RM0092,2024-03,446258.0,449231.0
RM0092,2024-04,900583.0,
RM0092,2024-05,75618.0,103097.0
RM0092,2024-06,208599.0,335522.0
RM0092,2024-09,64549.0,46495.0
RM0092,2024-11,71265.0,121125.0
RM0092,2024-12,133434.0,222180.0
RM0093,2023-01,102307.0,50084.0
RM0093,2023-02,102761.0,122877.0
RM0093,2023-03,329874.0,289657.0
RM0093,2023-04,419428.0,279485.0
RM0093,2023-05,227400.0,319171.0
RM0093,2023-06,98023.0,33372.0
RM0093,2023-07,118175.0,43464.0
RM0093,2023-08,396522.0,686097.0
RM0093,2023-09,249419.0,346699.0
RM0093,2023-10,91341.0,37530.0
RM0093,2023-11,293002.0,333653.0
RM0093,2023-12,221679.0,325748.0
RM0093,2024-01,129001.0,66670.0
RM0093,2024-03,287738.0,282169.0
RM0093,2024-04,313103.0,299498.0
RM0093,2024-05,86696.0,48246.0
RM0093,2024-07,254340.0,295627.0
RM0093,2024-08,127779.0,132656.0
RM0093,2024-09,169655.0,111823.0
RM0093,2024-10,121262.0,89566.0
RM0093,2024-11,123757.0,130049.0
RM0093,2024-12,78557.0,69937.0
RM0094,2023-01,123040.0,89696.0
RM0094,2023-02,1024976.0,420692.0
RM0094,2023-03,204482.0,114848.0
RM0094,2023-04,324441.0,542236.0
RM0094,2023-06,126993.0,194961.0
RM0094,2023-07,93134.0,47507.0
RM0094,2023-08,106942.0,86891.0
RM0094,2023-09,125964.0,108258.0
RM0094,2023-10,129436.0,176686.0
RM0094,2023-11,92270.0,30251.0
RM0094,2023-12,150907.0,146747.0
RM0094,2024-02,59291.0,29687.0
RM0094,2024-03,,
RM0094,2024-04,156978.0,102369.0
RM0094,2024-05,365067.0,204415.0
RM0094,2024-06,53049.0,51528.0
RM0094,2024-08,692062.0,865637.0
RM0094,2024-09,115550.0,37588.0
RM0094,2024-10,149523.0,91164.0
RM0094,2024-11,0.0,0.0
RM0094,2024-12,181203.0,126447.0
RM0095,2023-01,60705.0,86961.0
RM0095,2023-02,182089.0,284639.0
RM0095,2023-03,95125.0,121692.0
RM0095,2023-04,68950.0,50865.0
RM0095,2023-05,210302.0,323522.0
RM0095,2023-06,108053.0,161893.0
RM0095,2023-07,219865.0,180951.0
RM0095,2023-08,363601.0,386814.0
RM0095,2023-09,206723.0,215704.0
RM0095,2023-10,140419.0,220733.0
RM0095,2023-11,102370.0,36335.0
RM0095,2023-12,367768.0,565456.0
RM0095,2024-02,118488.0,68507.0
RM0095,2024-03,218836.0,91504.0
RM0095,2024-04,132683.0,56893.0
RM0095,2024-05,186661.0,63616.0
RM0095,2024-07,198829.0,260427.0
RM0095,2024-08,150164.0,84468.0
RM0095,2024-09,66036.0,50843.0
RM0095,2024-10,143881.0,181766.0
RM0095,2024-11,50187.0,68585.0
RM0095,2024-12,237090.0,229220.0
RM0096,2023-01,113103.0,-5000.0
RM0096,2023-02,327067.0,483039.0
RM0096,2023-03,663637.0,569331.0
RM0096,2023-04,406003.0,-5000.0
RM0096,2023-05,63718.0,58442.0
RM0096,2023-06,143928.0,138359.0
RM0096,2023-07,197163.0,109486.0
RM0096,2023-08,351994.0,396924.0
RM0096,2023-09,401838.0,122137.0
RM0096,2023-10,199133.0,182940.0
RM0096,2023-11,155509.0,220155.0
RM0096,2024-01,88650.0,53841.0
RM0096,2024-03,232107.0,251151.0
RM0096,2024-05,89915.0,92255.0
RM0096,2024-06,142305.0,190285.0
RM0096,2024-07,50399.0,59477.0
RM0096,2024-08,189588.0,
RM0096,2024-09,255274.0,417078.0
RM0096,2024-10,137023.0,111506.0
RM0096,2024-11,66191.0,53300.0
RM0096,2024-12,,
RM0097,2023-01,60641.0,91218.0
RM0097,2023-02,296764.0,274760.0
RM0097,2023-03,95093.0,45362.0
RM0097,2023-04,335810.0,542750.0
RM0097,2023-05,96446.0,118883.0
RM0097,2023-06,94893.0,60512.0
RM0097,2023-07,53215.0,62034.0
RM0097,2023-08,74367.0,23690.0
RM0097,2023-09,66614.0,51336.0
RM0097,2023-10,215919.0,130400.0
RM0097,2023-12,377841.0,276856.0
RM0097,2024-01,110346.0,69183.0
RM0097,2024-02,93915.0,38618.0
RM0097,2024-03,102384.0,162731.0
RM0097,2024-04,224917.0,362769.0
RM0097,2024-05,66616.0,65511.0
