Customer_ID,RM_ID,Rating,Feedback_Date,City
CUST000690,RM0232,2.0,2026-06-24,
CUST000691,RM0075,3.9,19/08/2024,Delhi
CUST000692,RM0011,3.6,2025-03-18,Lucknow
CUST000693,RM0110,3.1,,Delhi
CUST000694,RM0248,5.0,2024-09-25,Jaipur
CUST000695,,4.8,2023-05-13,Jaipur
CUST000696,RM0072,4.5,2023-03-09,Pune
CUST000697,RM0082,3.0,27/07/2026,Mumbai
CUST000698,RM0165,3.5,2023-07-11,Bangalore
CUST000698,RM0165,3.4,2026-02-27,Chennai
CUST000698,RM0165,2.2,08-22-2025,Pune
CUST000699,RM0096,4.3,2025-07-23,Hyderabad
CUST000699,RM0096,4.3,2026-05-10,Pune
CUST000700,RM0178,4.1,2025-12-09,Chennai
CUST000701,RM0139,4.2,2023-06-19,Pune
CUST000702,RM0168,2.9,2023-05-16,Mumbai
CUST000703,RM0105,3.1,2023-05-25,Bangalore
CUST000704,RM0165,3.7,2026-04-13,Kolkata
CUST000704,RM0165,5.0,04-21-2025,Chennai
CUST000704,RM0165,5.0,,Mumbai
CUST000705,RM0007,4.5,2026-01-06,Bangalore
CUST000706,,5.0,2023-10-27,Chennai
CUST000707,RM0070,4.5,2023-11-02,Delhi
CUST000708,RM0054,4.6,2026-04-08,Pune
CUST000709,RM0009,5.0,05-02-2026,Pune
CUST000709,RM0009,4.7,2025-01-04,Pune
CUST000709,RM0009,10.0,2023-03-12,Mumbai
CUST000709,RM0009,5.0,2025-07-10,Chennai
CUST000709,RM0009,4.0,08-22-2023,Bangalore
CUST000710,,3.4,20/01/2023,Pune
CUST000711,RM0004,3.9,2024-10-11,Chennai
CUST000712,RM0212,4.2,2024-09-30,Lucknow
CUST000713,RM0098,3.1,2024-12-16,Lucknow
CUST000714,RM0009,0.0,,Bangalore
CUST000715,,3.3,,Pune
CUST000716,RM0051,3.6,2024-03-12,Delhi
CUST000717,RM0217,2.9,09-01-2023,Kolkata
CUST000718,RM0093,3.4,06-13-2026,Mumbai
CUST000719,RM0013,4.7,05-16-2024,Hyderabad
CUST000720,RM0142,4.8,,Mumbai
CUST000721,RM0101,2.6,2024-08-24,Kolkata
CUST000721,RM0101,4.3,07/10/2024,Pune
CUST000722,RM0220,3.9,12/10/2024,Bangalore
CUST000723,RM0159,5.0,08-06-2025,Chennai
CUST000723,RM0159,3.7,2023-03-06,
CUST000723,RM0159,2.8,2024-11-08,Delhi
CUST000724,,3.5,2025-12-23,Ahmedabad
CUST000725,RM0248,2.8,2025-10-01,Pune
CUST000726,RM0186,1.7,2025-07-15,Ahmedabad
CUST000727,RM0058,3.9,2026-07-13,Delhi
CUST000728,RM0051,4.5,,Delhi
CUST000728,RM0051,4.2,2024-04-10,Kolkata
CUST000728,RM0051,2.7,2026-04-26,Jaipur
CUST000728,RM0051,2.6,2023-09-26,Pune
CUST000729,RM0157,4.2,2025-11-06,Lucknow
CUST000729,RM0157,5.0,07-16-2024,Hyderabad
CUST000729,RM0157,5.0,06-24-2024,Ahmedabad
CUST000729,RM0157,3.7,2025-05-07,Delhi
CUST000730,RM0098,4.2,09/07/2023,Bangalore
CUST000731,RM0089,4.9,11-21-2024,Mumbai
CUST000732,RM0083,3.9,2023-12-02,Chennai
CUST000733,,2.7,2025-05-02,Hyderabad
CUST000734,RM0238,1.2,2025-07-24,Mumbai
CUST000735,RM0042,4.2,,Delhi
CUST000735,RM0042,3.8,2025-01-18,Mumbai
CUST000735,RM0042,2.3,12-21-2024,Delhi
CUST000736,RM0210,2.6,06-14-2026,Hyderabad
CUST000737,RM0063,3.7,2024-02-19,Delhi
CUST000738,RM0028,3.5,2024-02-17,
CUST000738,RM0028,-1.0,2025-03-06,Bangalore
CUST000739,RM0147,5.0,2026-03-21,Bangalore
CUST000740,RM0182,5.0,2024-07-23,Hyderabad
CUST000741,RM0001,3.2,2023-05-12,Bangalore
CUST000742,RM0037,5.0,,Ahmedabad
CUST000743,RM0165,5.0,2024-12-07,Lucknow
CUST000743,RM0165,4.3,2026-08-01,Chennai
CUST000743,,3.1,2023-08-01,Ahmedabad
CUST000744,RM0178,4.1,2026-07-20,Mumbai
CUST000745,RM0095,1.9,2024-01-18,Bangalore
CUST000746,RM0102,3.4,24/07/2025,
CUST000747,RM0149,4.3,20/05/2026,Jaipur
CUST000748,RM0167,4.4,2023-03-27,Kolkata
CUST000749,RM0029,3.6,07-08-2026,Hyderabad
CUST000750,,4.1,2023-09-05,Lucknow
CUST000751,RM0104,3.0,2026-06-25,Delhi
CUST000752,RM0182,5.0,2023-08-26,Pune
CUST000752,,5.0,05-04-2023,Chennai
CUST000752,RM0182,4.7,2026-02-06,Delhi
CUST000753,RM0026,3.7,2024-10-10,Jaipur
CUST000754,RM0144,3.2,2023-08-16,Ahmedabad
CUST000755,RM0011,4.8,27/09/2024,Jaipur
CUST000756,RM0167,4.2,2023-04-19,Jaipur
CUST000757,RM0243,3.0,05/06/2026,Mumbai
CUST000757,RM0243,5.0,2025-09-15,Lucknow
CUST000757,RM0243,3.6,2025-11-05,Chennai
CUST000758,RM0096,3.1,10-19-2025,Ahmedabad
CUST000759,RM0093,4.9,2024-06-29,Mumbai
CUST000760,RM0114,3.2,2024-08-24,Kolkata
CUST000760,RM0114,4.1,2024-10-27,Pune
CUST000760,RM0114,5.0,,Jaipur
CUST000761,RM0008,5.0,11-02-2025,Mumbai
CUST000762,,4.3,11-16-2025,Kolkata
CUST000763,RM0189,2.8,2023-07-15,Mumbai
CUST000764,RM0215,3.5,2024-01-01,
CUST000765,RM0032,5.0,2024-10-26,Lucknow
CUST000766,,4.9,2023-10-09,Bangalore
CUST000766,,3.8,2025-08-22,Chennai
CUST000767,,6.0,2024-08-17,Pune
CUST000768,,2.7,25/06/2025,Bangalore
CUST000768,,2.1,2024-12-12,Lucknow
CUST000768,,,17/07/2025,Pune
CUST000769,RM0094,5.0,2023-05-03,Mumbai
CUST000770,,5.0,29/07/2023,Delhi
CUST000771,RM0175,4.0,2025-12-02,Mumbai
CUST000772,RM0088,3.6,2023-01-09,Delhi
CUST000773,RM0010,5.0,2024-05-08,Bangalore
CUST000773,RM0010,2.5,2023-05-07,Hyderabad
CUST000773,RM0010,5.0,2024-03-29,Pune
CUST000773,RM0010,4.7,2023-03-31,Mumbai
CUST000773,RM0010,2.7,2026-05-11,Delhi
CUST000774,,4.8,2023-11-10,Ahmedabad
CUST000775,RM0048,3.3,2023-06-27,Hyderabad
CUST000776,RM0195,2.7,2023-08-01,Delhi
CUST000776,RM0195,4.8,08-06-2025,Pune
CUST000777,,2.9,2025-04-28,Bangalore
CUST000777,,2.7,25/05/2026,Mumbai
CUST000777,,4.5,2023-03-05,Bangalore
CUST000778,,3.9,01-07-2023,Bangalore
CUST000779,RM0149,5.0,2023-09-11,
CUST000779,RM0149,3.7,2025-05-28,Bangalore
CUST000780,RM0014,3.6,,Bangalore
CUST000781,RM0149,2.0,2024-09-25,Pune
CUST000782,RM0176,4.5,2025-10-19,Jaipur
CUST000783,RM0178,4.0,2025-03-26,Bangalore
CUST000783,RM0178,5.0,2023-04-26,Hyderabad
CUST000783,RM0178,4.8,06/04/2025,Mumbai
CUST000783,RM0178,4.3,2025-11-24,Jaipur
CUST000784,RM0055,3.3,15/03/2026,Pune
CUST000785,RM0212,3.6,2026-03-28,Bangalore
CUST000786,RM0006,4.5,2024-06-06,Kolkata
CUST000787,,3.9,2023-03-05,Hyderabad
CUST000788,RM0100,5.0,2024-01-15,Jaipur
CUST000789,RM0011,5.0,2025-04-20,Mumbai
CUST000790,RM0140,3.7,2023-05-10,Kolkata
CUST000791,,4.1,2024-07-26,Mumbai
CUST000792,RM0078,3.2,2024-03-31,Jaipur
CUST000793,RM0215,3.9,,Bangalore
CUST000794,RM0215,4.9,,Hyderabad
CUST000794,RM0215,3.5,2024-03-03,Ahmedabad
CUST000795,RM0208,3.6,2024-05-16,Delhi
CUST000796,RM0130,2.8,2025-02-05,Kolkata
CUST000797,RM0110,3.4,2026-03-19,Mumbai
CUST000797,RM0110,4.6,2023-02-11,Lucknow
CUST000797,RM0110,3.8,08-10-2023,Ahmedabad
CUST000798,RM0001,2.8,2025-01-10,
CUST000799,RM0139,4.2,2023-06-21,Ahmedabad
CUST000800,RM0014,3.9,2023-01-08,Bangalore
CUST000801,RM0170,5.0,06-30-2026,
CUST000802,RM0155,3.9,12/08/2024,Hyderabad
CUST000803,,3.0,2023-07-15,Jaipur
CUST000803,RM0138,5.0,2023-10-28,Ahmedabad
CUST000804,RM0158,3.0,02/09/2023,Chennai
CUST000805,RM0040,2.7,03-23-2023,Chennai
CUST000805,RM0040,3.0,02-08-2026,Hyderabad
CUST000806,RM0154,3.4,2023-11-02,Bangalore
CUST000807,RM0072,2.1,2024-08-17,Pune
CUST000808,RM0043,2.3,24/05/2025,Bangalore
CUST000809,RM0041,4.8,,Jaipur
CUST000810,RM0078,-1.0,02-23-2023,
CUST000811,RM0060,3.8,2026-06-01,Pune
CUST000811,RM0060,3.8,2023-04-05,Bangalore
CUST000811,RM0060,3.9,2023-11-12,Hyderabad
CUST000812,RM0054,4.6,2025-07-30,Pune
CUST000813,RM0129,3.2,2024-05-16,Pune
CUST000814,RM0144,4.6,2024-08-31,Bangalore
CUST000815,RM0203,4.1,2024-05-08,Ahmedabad
CUST000816,RM0189,3.0,2025-10-06,Delhi
CUST000817,RM0170,4.6,,Ahmedabad
CUST000818,RM0188,4.1,2025-07-28,Ahmedabad
CUST000819,RM0091,3.0,2024-04-30,Mumbai
CUST000820,RM0171,3.0,2024-11-17,Kolkata
CUST000820,RM0171,4.5,2024-07-10,Jaipur
CUST000820,RM0171,5.0,2024-08-29,Pune
CUST000821,RM0191,4.3,2023-02-01,Bangalore
CUST000822,RM0021,4.9,2023-04-04,Ahmedabad
CUST000823,RM0024,5.0,12/07/2023,Bangalore
CUST000824,RM0209,-1.0,2024-07-15,Jaipur
CUST000824,RM0209,3.8,2025-02-13,Hyderabad
CUST000824,,4.2,2025-05-07,Ahmedabad
CUST000824,RM0209,4.7,2025-09-21,Hyderabad
CUST000825,RM0217,2.9,2023-03-07,Delhi
CUST000826,RM0055,5.0,2024-05-22,Jaipur
CUST000827,RM0173,5.0,15/08/2023,Ahmedabad
CUST000828,RM0043,3.3,28/06/2026,Chennai
CUST000829,RM0025,5.0,03-26-2023,Ahmedabad
CUST000830,RM0153,4.8,12-22-2023,Chennai
CUST000831,RM0023,3.8,2024-04-02,Pune
CUST000832,RM0175,1.9,2024-06-12,Kolkata
CUST000832,RM0175,3.9,2026-04-20,Lucknow
CUST000832,RM0175,4.4,2025-03-27,Ahmedabad
CUST000832,RM0175,4.3,2023-12-25,Ahmedabad
CUST000833,RM0218,2.7,2026-04-12,Hyderabad
CUST000834,RM0006,3.3,09-12-2023,Lucknow
CUST000835,RM0237,4.7,2024-11-10,Kolkata
CUST000836,RM0212,4.6,2023-06-05,Jaipur
CUST000837,RM0140,4.9,2023-04-17,Jaipur
CUST000838,RM0038,4.1,2024-08-08,Chennai
CUST000839,RM0019,4.0,05-23-2025,Delhi
CUST000840,RM0176,4.5,2023-05-24,Hyderabad
CUST000841,,4.1,,Jaipur
CUST000842,,2.5,2023-03-21,
CUST000843,RM0157,5.0,25/04/2025,
CUST000844,RM0012,4.9,10-22-2024,Hyderabad
CUST000845,RM0178,4.4,01-12-2026,Hyderabad
CUST000846,RM0088,2.6,2024-10-05,Jaipur
CUST000847,RM0028,4.8,2023-08-22,Bangalore
CUST000847,RM0028,3.6,03/05/2026,Lucknow
CUST000847,RM0028,4.8,10-03-2024,Pune
CUST000847,RM0028,4.5,2023-07-06,
CUST000847,RM0028,3.7,2025-06-11,Ahmedabad
CUST000848,RM0236,5.0,2023-07-18,Hyderabad
CUST000849,RM0182,2.8,2025-09-28,Lucknow
CUST000850,RM0134,4.1,2023-10-12,Ahmedabad
CUST000851,RM0071,5.0,07-10-2026,Ahmedabad
CUST000852,RM0110,4.5,11/03/2025,Ahmedabad
CUST000852,RM0110,4.9,2025-04-04,Delhi
CUST000852,RM0110,4.1,06-09-2023,Chennai
CUST000852,RM0110,4.0,2025-01-05,Pune
CUST000852,RM0110,2.8,2024-04-04,Delhi
CUST000853,RM0062,3.8,2024-04-05,Delhi
CUST000854,RM0075,4.7,,Mumbai
CUST000854,RM0075,2.9,2024-12-13,Pune
CUST000855,RM0097,6.0,2025-12-21,Ahmedabad
CUST000856,RM0216,3.0,2023-02-04,Mumbai
CUST000857,RM0117,4.4,2023-06-10,Bangalore
CUST000858,RM0093,4.8,2025-02-07,Bangalore
CUST000858,RM0093,5.0,2023-06-30,Jaipur
CUST000858,RM0093,3.7,10-12-2025,Chennai
CUST000858,,3.8,2023-01-16,Lucknow
CUST000859,RM0178,4.8,04-06-2024,Jaipur
CUST000860,RM0003,4.6,2023-03-03,
CUST000861,,3.7,05/08/2023,Chennai
CUST000862,RM0195,4.0,2023-01-04,Ahmedabad
CUST000863,,3.4,30/10/2025,Pune
CUST000864,RM0192,2.8,2025-02-28,Ahmedabad
CUST000865,RM0085,3.9,2024-08-17,Ahmedabad
CUST000866,RM0112,5.0,11/09/2024,Mumbai
CUST000867,RM0067,3.3,04-04-2025,
CUST000868,RM0217,2.6,2024-03-03,Bangalore
CUST000869,RM0105,3.0,26/03/2025,Pune
CUST000869,RM0105,4.5,12-28-2025,Jaipur
CUST000870,,4.4,2024-05-28,Delhi
CUST000870,,5.0,04-07-2026,Mumbai
CUST000870,,5.0,12-28-2025,Bangalore
CUST000870,,4.3,2024-10-21,Pune
CUST000871,RM0145,4.7,2025-04-29,Lucknow
CUST000872,RM0090,6.0,2024-02-25,Kolkata
CUST000873,RM0081,3.3,2023-10-25,Bangalore
CUST000874,,4.7,05/09/2025,Ahmedabad
CUST000875,RM0140,3.9,2025-02-06,Mumbai
CUST000876,RM0232,4.9,2024-01-04,Kolkata
CUST000877,RM0193,4.4,04/07/2025,Pune
CUST000878,RM0019,3.5,2023-07-25,Pune
CUST000879,RM0142,2.9,2023-01-07,Mumbai
CUST000880,RM0093,0.0,07-07-2024,Kolkata
CUST000881,,3.5,03/07/2026,Pune
CUST000882,,4.2,2024-07-19,Ahmedabad
CUST000883,RM0220,3.2,2023-04-10,Hyderabad
CUST000884,RM0035,3.8,2023-02-14,Bangalore
CUST000884,RM0035,5.0,2025-04-30,Hyderabad
CUST000884,RM0035,5.0,2024-11-18,Kolkata
CUST000884,RM0035,4.5,11-17-2023,Bangalore
CUST000884,RM0035,5.0,2025-11-23,Lucknow
CUST000885,RM0111,2.7,2025-02-04,
CUST000886,RM0192,5.0,2024-11-05,
CUST000887,RM0082,2.6,2024-03-28,Ahmedabad
CUST000888,RM0118,6.0,2025-07-17,Hyderabad
CUST000889,RM0037,4.0,04/02/2023,Ahmedabad
CUST000889,RM0037,3.2,2026-01-13,Pune
CUST000889,RM0037,4.7,2024-01-04,Ahmedabad
CUST000889,RM0037,2.4,2025-02-20,Chennai
CUST000890,,2.2,31/05/2023,Pune
CUST000891,RM0200,3.3,2024-06-13,Pune
CUST000892,RM0246,3.3,2023-06-24,Mumbai
CUST000893,RM0176,3.4,2024-01-19,Kolkata
CUST000894,RM0058,3.3,2024-12-13,Delhi
CUST000894,RM0058,4.7,11-29-2025,Jaipur
CUST000895,RM0031,3.9,2025-04-04,Delhi
CUST000896,RM0031,5.0,2023-12-20,Bangalore
CUST000897,,4.2,,Chennai
CUST000898,RM0240,4.9,2024-08-21,Mumbai
CUST000899,RM0055,4.6,2026-07-31,
CUST000900,RM0048,3.1,2023-10-24,Kolkata
CUST000901,,3.5,2023-09-16,Chennai
CUST000902,RM0156,5.0,2024-01-20,Ahmedabad
CUST000902,RM0156,2.2,,Kolkata
CUST000902,RM0156,4.5,2024-01-14,Ahmedabad
CUST000902,RM0156,3.8,2025-11-05,Delhi
CUST000903,RM0035,3.3,2025-03-06,Mumbai
CUST000904,RM0112,3.7,13/10/2025,Jaipur
CUST000905,RM0068,5.0,2024-10-22,Jaipur
CUST000905,RM0068,2.3,05-13-2023,Delhi
CUST000905,RM0068,2.8,08-13-2024,Chennai
CUST000905,RM0068,2.1,14/06/2025,Kolkata
CUST000906,RM0147,3.6,2023-06-16,Jaipur
CUST000907,RM0243,3.4,04-11-2025,Chennai
CUST000908,RM0200,4.2,2026-05-14,Hyderabad
CUST000909,RM0152,3.5,29/09/2025,Mumbai
CUST000910,RM0052,4.5,2025-06-16,Mumbai
CUST000910,RM0052,3.2,2023-02-13,Lucknow
CUST000910,RM0052,5.0,2026-03-16,Mumbai
CUST000910,RM0052,4.6,2023-07-10,
CUST000910,RM0052,4.5,02-06-2025,Hyderabad
CUST000911,RM0126,4.6,,Kolkata
CUST000912,,3.0,13/02/2025,Bangalore
CUST000913,RM0001,3.8,2025-08-17,Hyderabad
CUST000914,RM0006,3.8,24/02/2024,Chennai
CUST000915,RM0079,3.5,2026-06-30,Bangalore
CUST000916,RM0036,3.7,28/01/2024,Lucknow
CUST000916,RM0036,4.8,2023-02-09,Mumbai
CUST000917,RM0055,3.9,2023-02-19,Chennai
CUST000918,RM0128,4.3,2023-12-27,Hyderabad
CUST000919,,2.3,2023-06-22,Jaipur
CUST000920,RM0028,2.3,2026-05-28,
CUST000921,RM0050,3.1,2024-08-28,Lucknow
CUST000922,RM0147,5.0,2024-08-02,Ahmedabad
CUST000922,RM0147,5.0,01/11/2025,Lucknow
CUST000922,RM0147,5.0,2024-08-04,Delhi
CUST000923,RM0185,3.6,2023-12-10,Mumbai
CUST000924,RM0035,4.4,09-15-2023,Delhi
CUST000925,RM0029,5.0,2024-04-18,Chennai
CUST000926,RM0093,5.0,2026-07-02,Jaipur
CUST000927,,2.8,2023-02-05,Bangalore
CUST000928,RM0145,4.2,2023-01-28,Lucknow
CUST000929,RM0045,3.7,09-20-2025,Kolkata
CUST000930,RM0029,4.6,2023-07-27,Delhi
CUST000931,RM0058,4.1,2026-05-09,Hyderabad
CUST000932,RM0140,3.0,2024-06-26,Kolkata
CUST000933,,4.4,2023-08-18,Jaipur
CUST000934,RM0027,3.3,28/01/2025,Hyderabad
CUST000934,RM0027,4.0,2023-06-18,Hyderabad
CUST000934,RM0027,4.0,2024-07-19,Ahmedabad
CUST000935,RM0045,5.0,02-06-2026,Delhi
CUST000936,,4.3,04-07-2023,
CUST000937,RM0194,3.9,2026-05-31,Kolkata
CUST000937,RM0194,4.7,2024-07-06,Hyderabad
CUST000938,,3.1,2023-10-16,Delhi
CUST000939,RM0006,4.1,2024-11-21,Hyderabad
CUST000940,RM0067,4.6,2026-04-01,Ahmedabad
CUST000941,RM0185,4.6,2024-02-09,Mumbai
CUST000942,RM0081,3.5,03/01/2026,Jaipur
CUST000943,RM0231,4.4,28/09/2025,Mumbai
CUST000944,RM0226,4.7,06-08-2026,Delhi
CUST000945,RM0013,3.1,2024-02-25,Lucknow
CUST000946,RM0161,6.0,10/10/2023,Kolkata
CUST000947,RM0154,3.4,01/09/2025,Jaipur
CUST000948,RM0128,3.7,01-11-2023,Mumbai
CUST000949,RM0193,5.0,2024-10-28,Hyderabad
CUST000949,RM0193,3.3,2023-06-17,Lucknow
CUST000949,RM0193,4.3,2023-02-23,Chennai
CUST000949,,3.6,08/05/2023,Chennai
CUST000949,RM0193,3.1,2026-02-18,Jaipur
CUST000950,RM0114,4.7,10-12-2023,Lucknow
CUST000951,RM0056,2.6,2026-03-26,Ahmedabad
CUST000952,RM0048,5.0,2025-05-19,Mumbai
CUST000953,RM0237,3.0,2026-07-18,Ahmedabad
CUST000954,,3.3,2023-04-11,Delhi
CUST000955,RM0017,4.6,11-18-2023,Mumbai
CUST000956,RM0147,4.8,15/11/2024,Chennai
CUST000957,,4.2,,
CUST000958,,3.5,2024-09-18,Delhi
CUST000959,RM0230,2.4,03-29-2024,Ahmedabad
CUST000959,RM0230,3.9,2025-01-20,Ahmedabad
CUST000959,RM0230,3.1,03/05/2025,Ahmedabad
CUST000959,RM0230,5.0,2026-06-13,Hyderabad
CUST000960,RM0001,4.1,2023-10-10,Jaipur
CUST000960,RM0001,2.7,2025-08-24,Chennai
CUST000960,RM0001,3.7,30/10/2025,Hyderabad
CUST000960,RM0001,4.8,2025-05-16,Bangalore
CUST000960,RM0001,5.0,11-05-2025,Jaipur
CUST000961,RM0109,3.7,2025-11-02,Hyderabad
CUST000962,RM0126,3.9,2026-07-13,Mumbai
CUST000963,RM0073,4.6,09-28-2025,Hyderabad
CUST000964,RM0058,3.1,2025-01-06,Mumbai
CUST000965,RM0168,4.3,2024-04-22,Delhi
CUST000965,RM0168,4.3,06-16-2026,Delhi
CUST000966,RM0092,4.5,2024-05-17,Pune
CUST000967,RM0043,4.0,2024-08-30,Mumbai
CUST000968,RM0183,2.4,21/05/2026,Pune
CUST000968,RM0183,4.2,05-21-2025,Lucknow
CUST000968,RM0183,3.1,04-24-2025,Hyderabad
CUST000968,RM0183,5.0,2024-03-08,Pune
CUST000968,RM0183,5.0,04-11-2023,Hyderabad
CUST000969,RM0120,2.9,,Delhi
CUST000969,RM0120,3.1,03-08-2023,Ahmedabad
CUST000969,RM0120,1.7,01-28-2024,Hyderabad
CUST000970,RM0202,4.7,,Ahmedabad
CUST000971,RM0090,3.4,2023-01-19,Ahmedabad
CUST000971,RM0090,4.3,2024-10-17,Kolkata
CUST000971,RM0090,3.5,2025-10-25,Chennai
CUST000971,RM0090,2.4,15/01/2024,Pune
CUST000972,RM0043,4.2,2025-07-23,Hyderabad
CUST000973,RM0227,5.0,2023-07-24,Jaipur
CUST000974,RM0032,4.0,2025-08-14,Bangalore
CUST000975,RM0042,3.0,08-12-2024,Hyderabad
CUST000976,RM0194,3.9,06/09/2024,Hyderabad
CUST000977,RM0023,4.5,2024-05-22,Kolkata
CUST000978,RM0220,3.8,2023-10-25,Lucknow
CUST000979,RM0211,2.9,2025-08-02,Mumbai
CUST000979,RM0211,5.0,2026-06-03,Delhi
CUST000979,RM0211,2.5,12-03-2024,Chennai
CUST000979,RM0211,5.0,2024-10-08,Jaipur
CUST000979,RM0211,3.9,2023-11-13,Delhi
CUST000980,RM0205,4.9,2025-09-26,Lucknow
CUST000981,RM0110,4.2,2025-06-16,Chennai
CUST000982,RM0021,3.1,2024-06-18,Bangalore
CUST000982,RM0021,5.0,2023-02-28,Chennai
CUST000983,RM0221,4.6,01-11-2025,Pune
CUST000984,RM0091,3.9,2025-05-18,Ahmedabad
CUST000985,RM0030,-1.0,06/10/2024,Kolkata
CUST000985,RM0030,4.7,2025-04-01,Lucknow
CUST000985,RM0030,3.9,19/02/2026,Delhi
CUST000985,RM0030,1.8,2025-11-30,Bangalore
CUST000986,RM0149,2.3,18/10/2025,Ahmedabad
CUST000987,,4.0,2025-01-04,Jaipur
CUST000988,RM0060,3.7,2024-12-10,Ahmedabad
CUST000989,RM0191,3.9,27/08/2023,Ahmedabad
CUST000989,RM0191,3.7,2023-03-21,Ahmedabad
CUST000989,RM0191,2.9,2024-06-25,Lucknow
CUST000990,RM0211,2.6,2023-06-12,Ahmedabad
CUST000991,RM0077,3.2,2023-03-18,Delhi
CUST000992,RM0040,4.8,2024-02-13,Mumbai
CUST000993,RM0059,3.2,10-20-2025,Ahmedabad
CUST000994,RM0149,5.0,2026-05-02,Ahmedabad
CUST000994,RM0149,3.0,2024-06-23,Bangalore
CUST000994,RM0149,5.0,2024-06-10,Delhi
CUST000995,,3.5,06-17-2024,Mumbai
CUST000996,RM0050,3.7,09-29-2024,Chennai
CUST000997,RM0033,3.7,2023-09-24,
CUST000998,RM0125,4.6,18/12/2024,Ahmedabad
CUST000999,,4.3,2023-12-07,Mumbai
CUST001000,RM0195,4.1,2025-03-20,Bangalore
CUST001000,RM0195,3.9,2024-04-22,Kolkata
CUST001001,RM0122,3.4,2026-01-30,Jaipur
CUST001001,RM0122,5.0,,Kolkata
CUST001001,RM0122,4.1,,Lucknow
CUST001001,RM0122,4.6,2025-03-03,Mumbai
CUST001001,RM0122,4.2,2023-03-09,Bangalore
CUST001002,RM0064,3.6,2024-06-26,Ahmedabad
CUST001002,RM0064,5.0,2025-08-18,Ahmedabad
CUST001002,RM0064,5.0,2023-01-23,Bangalore
CUST001002,RM0064,3.5,2025-11-25,Hyderabad
CUST001002,,5.0,2023-04-26,Bangalore
CUST001003,RM0229,4.9,2024-07-08,Chennai
CUST001004,RM0020,2.9,2025-01-12,Jaipur
CUST001005,RM0161,4.9,2025-08-06,Kolkata
CUST001006,RM0206,4.4,2026-07-07,Chennai
CUST001007,RM0174,4.2,2025-01-28,Hyderabad
CUST001008,RM0248,5.0,27/01/2025,Mumbai
CUST001009,RM0045,4.3,05-28-2024,Chennai
CUST001010,,2.0,05-21-2025,Hyderabad
CUST001011,RM0209,2.6,2026-03-02,Pune
CUST001011,RM0209,3.1,2023-08-29,Ahmedabad
CUST001011,RM0209,5.0,2023-06-04,Jaipur
CUST001012,RM0244,4.7,2024-12-30,Hyderabad
CUST001013,RM0133,4.5,2026-02-21,Mumbai
CUST001014,RM0149,4.1,02-14-2026,Kolkata
CUST001015,RM0106,3.1,2023-05-17,Jaipur
CUST001015,RM0106,2.5,09/10/2023,Chennai
CUST001015,RM0106,5.0,2024-09-18,Hyderabad
CUST001015,RM0106,5.0,2025-07-14,Hyderabad
CUST001016,RM0056,-1.0,2023-01-11,Jaipur
CUST001017,RM0013,4.7,2026-05-26,Mumbai
CUST001018,,3.5,2024-10-19,Kolkata
CUST001019,RM0068,3.6,,Chennai
CUST001020,RM0143,4.7,20/10/2023,Mumbai
CUST001021,RM0148,3.9,2026-01-07,Lucknow
CUST001022,RM0116,3.8,2024-10-05,Lucknow
CUST001023,RM0074,3.5,09-18-2025,Hyderabad
CUST001024,RM0052,3.3,2026-01-26,Jaipur
CUST001025,,-1.0,2024-12-29,Pune
CUST001026,RM0103,3.9,2024-06-19,Jaipur
CUST001026,RM0103,2.4,2023-06-13,Pune
CUST001026,RM0103,4.6,,
CUST001026,RM0103,2.1,2024-11-04,Jaipur
CUST001026,RM0103,5.0,2025-05-01,Pune
CUST001027,RM0120,3.5,04-28-2024,Pune
CUST001028,RM0236,3.9,2023-11-21,Bangalore
CUST001029,RM0092,4.6,2023-05-24,Jaipur
CUST001030,RM0214,3.7,16/04/2023,Jaipur
CUST001031,RM0141,3.3,2024-02-26,Chennai
CUST001032,RM0109,4.3,2024-07-14,Pune
CUST001032,RM0109,5.0,,Hyderabad
CUST001032,,4.8,,Jaipur
CUST001032,RM0109,3.2,2024-06-01,Hyderabad
CUST001033,RM0101,3.6,2023-09-25,Delhi
CUST001033,RM0101,3.5,11-30-2023,Lucknow
CUST001033,RM0101,3.0,27/04/2023,Pune
CUST001034,RM0081,4.6,2025-03-21,Mumbai
CUST001035,,3.7,2026-04-05,Jaipur
CUST001036,RM0012,4.3,07/04/2025,Kolkata
CUST001037,RM0182,1.4,2024-03-30,Ahmedabad
CUST001037,RM0182,-1.0,2026-05-06,Chennai
CUST001038,RM0179,4.7,2024-05-23,Bangalore
CUST001039,RM0246,3.4,2024-08-02,Delhi
CUST001040,RM0184,3.0,2023-08-04,Mumbai
CUST001041,RM0209,2.7,19/12/2024,Pune
CUST001042,,3.1,2024-12-01,Kolkata
CUST001042,,3.6,10/03/2025,Chennai
CUST001042,,4.9,2023-07-04,Kolkata
CUST001042,,3.6,2026-05-26,Pune
CUST001042,,5.0,2024-04-22,Chennai
CUST001043,RM0009,4.3,2024-04-03,Pune
CUST001044,RM0085,5.0,2024-11-04,Bangalore
CUST001044,RM0085,3.5,2025-02-16,Kolkata
CUST001045,RM0129,4.4,10-31-2025,Hyderabad
CUST001046,RM0213,5.0,2025-06-17,Delhi
CUST001047,,4.6,08-15-2025,Delhi
CUST001048,RM0072,3.8,02-10-2025,Hyderabad
