RM_ID,Product,Sale_Date,Amount
RM0241,Credit Card,2025-01-25 00:00:00.000000,106146
RM0060,Life Insurance,2022-09-15 00:00:00.000000,55670
RM0125,Gold Investment,2019-10-23 00:00:00.000000,25935
RM0176,Term Insurance,2022-12-01 00:00:00.000000,42261
RM0063,Mutual Funds,2020-05-14 00:00:00.000000,36237
RM0120,Saving Account,2026-02-09 00:00:00.000000,31818
RM0217,Gold Investment,2019-06-16 00:00:00.000000,15423
RM0188,Fixed Deposit,2021-04-14 00:00:00.000000,49166
RM0008,Recurring Deposit,2022-05-17 00:00:00.000000,27964
RM0154,Fixed Deposit,2023-07-11 00:00:00.000000,64059
RM0196,Gold Investment,2024-04-03 00:00:00.000000,29224
RM0102,ULIP,2023-12-02 00:00:00.000000,38208
RM0139,Saving Account,2020-02-22 00:00:00.000000,12689
RM0091,Gold Investment,2019-05-03 00:00:00.000000,254897
RM0117,Loan Against Property,2021-08-04 00:00:00.000000,45424
RM0242,Term Insurance,2019-09-22 00:00:00.000000,11226
RM0117,Loan Against Property,2023-05-09 00:00:00.000000,48960
RM0046,Term Insurance,2025-09-03 00:00:00.000000,112147
RM0168,Saving Account,2019-04-13 00:00:00.000000,84041
RM0019,Current Account,2021-03-19 00:00:00.000000,70349
RM0116,Loan Against Property,2022-11-10 00:00:00.000000,17510
RM0129,Fixed Deposit,2019-10-08 00:00:00.000000,63608
RM0135,Recurring Deposit,2024-04-20 00:00:00.000000,82685
RM0076,ULIP,2021-09-04 00:00:00.000000,52480
RM0069,Gold Investment,2023-10-04 00:00:00.000000,121629
RM0102,Saving Account,2024-05-11 00:00:00.000000,26216
RM0099,Life Insurance,2024-07-12 00:00:00.000000,23863
RM0234,Saving Account,2025-05-26 00:00:00.000000,111845
RM0194,Gold Investment,2023-06-06 00:00:00.000000,59094
RM0192,Life Insurance,2025-02-25 00:00:00.000000,10072
RM0077,Life Insurance,2024-12-14 00:00:00.000000,31780
RM0051,Fixed Deposit,2021-01-07 00:00:00.000000,107545
RM0048,ULIP,2019-03-08 00:00:00.000000,11384
RM0173,Fixed Deposit,2021-01-08 00:00:00.000000,10162
RM0142,Term Insurance,2021-08-05 00:00:00.000000,37953
RM0011,Credit Card,2025-05-20 00:00:00.000000,26512
RM0212,Term Insurance,2022-01-19 00:00:00.000000,132670
RM0061,Life Insurance,2021-08-01 00:00:00.000000,125873
RM0060,Credit Card,2019-07-10 00:00:00.000000,46569
RM0237,Health Insurance,2019-09-09 00:00:00.000000,50286
RM0063,Gold Investment,2022-05-13 00:00:00.000000,30173
RM0170,Recurring Deposit,2019-09-15 00:00:00.000000,23968
RM0209,Term Insurance,2025-05-02 00:00:00.000000,94429
RM0053,Term Insurance,2020-02-11 00:00:00.000000,15618
RM0002,Loan Against Property,2020-08-19 00:00:00.000000,43408
RM0157,Saving Account,2026-02-27 00:00:00.000000,60310
RM0019,Gold Investment,2023-01-26 00:00:00.000000,15472
RM0099,Life Insurance,2021-07-12 00:00:00.000000,46657
RM0223,Recurring Deposit,2019-10-08 00:00:00.000000,52568
RM0186,ULIP,2023-01-21 00:00:00.000000,52662
RM0232,ULIP,2026-01-04 00:00:00.000000,53080
RM0023,ULIP,2019-06-16 00:00:00.000000,77836
RM0096,Current Account,2023-11-10 00:00:00.000000,23383
RM0061,Life Insurance,2024-05-30 00:00:00.000000,27359
RM0047,Loan Against Property,2020-02-23 00:00:00.000000,52142
RM0172,Loan Against Property,2020-02-29 00:00:00.000000,214100
RM0083,Mutual Funds,2024-10-05 00:00:00.000000,22262
RM0244,Health Insurance,2026-02-06 10:32:43.381839,223092
RM0199,Saving Account,2024-09-19 10:32:43.381875,72648
RM0045,Health Insurance,2021-08-17 00:00:00.000000,97458
RM0060,Current Account,2021-01-19 00:00:00.000000,14695
RM0005,Current Account,2026-08-03 10:32:43.381909,27863
RM0245,ULIP,2019-02-05 00:00:00.000000,12973
RM0188,Mutual Funds,2023-11-23 00:00:00.000000,33224
RM0133,ULIP,2021-05-09 00:00:00.000000,67521
RM0076,Loan Against Property,2020-10-12 00:00:00.000000,208933
RM0009,Health Insurance,2019-05-28 00:00:00.000000,15561
RM0218,Term Insurance,2025-07-04 00:00:00.000000,51319
RM0012,Health Insurance,2024-12-10 00:00:00.000000,10304
RM0223,Recurring Deposit,2026-07-27 00:00:00.000000,72358
RM0143,Loan Against Property,2024-07-09 00:00:00.000000,20982
RM0184,Loan Against Property,2020-01-24 00:00:00.000000,16939
RM0020,Term Insurance,2023-03-09 00:00:00.000000,30550
RM0009,Current Account,2025-03-24 00:00:00.000000,83711
RM0086,ULIP,2025-01-10 00:00:00.000000,73033
RM0238,Gold Investment,2021-08-07 00:00:00.000000,15636
RM0180,Loan Against Property,2019-10-22 00:00:00.000000,23057
RM0175,Term Insurance,2020-08-17 00:00:00.000000,10425
RM0167,Gold Investment,2024-06-08 00:00:00.000000,182753
RM0226,Fixed Deposit,2020-09-10 00:00:00.000000,54842
RM0242,ULIP,2021-05-20 00:00:00.000000,73630
RM0196,Current Account,2026-02-07 00:00:00.000000,62689
RM0189,Saving Account,2019-07-29 00:00:00.000000,17795
RM0027,Life Insurance,2020-07-03 00:00:00.000000,55185
RM0051,Current Account,2026-06-02 00:00:00.000000,17044
RM0039,ULIP,2020-11-25 00:00:00.000000,88888888
RM0243,ULIP,2025-06-20 00:00:00.000000,35644
RM0162,Life Insurance,2022-02-21 00:00:00.000000,52078
RM0217,Saving Account,2025-11-02 00:00:00.000000,50922
RM0115,Mutual Funds,2023-09-26 00:00:00.000000,16339
RM0022,Loan Against Property,2024-04-05 00:00:00.000000,11752
RM0214,ULIP,2024-12-07 00:00:00.000000,90032
RM0188,Health Insurance,2019-12-30 00:00:00.000000,74717
RM0135,Term Insurance,2024-06-22 00:00:00.000000,14268
RM0232,Term Insurance,2022-05-11 00:00:00.000000,16814
RM0202,Credit Card,2022-02-12 00:00:00.000000,121552
RM0037,Recurring Deposit,2024-01-18 00:00:00.000000,83294
RM0190,Saving Account,2024-11-04 10:32:43.381956,288118
RM0069,Saving Account,2019-07-12 00:00:00.000000,24650
RM0038,ULIP,2021-04-09 00:00:00.000000,43452
RM0180,Current Account,2025-08-31 00:00:00.000000,23489
RM0242,Credit Card,2025-05-20 10:32:43.381991,58749
RM0246,Gold Investment,2022-07-23 00:00:00.000000,16131
RM0116,Credit Card,2025-01-10 10:32:43.382032,16804
RM0212,Saving Account,2022-05-31 00:00:00.000000,13730
RM0212,Current Account,2021-06-07 00:00:00.000000,69140
RM0061,Fixed Deposit,2022-05-13 00:00:00.000000,44068
RM0073,Term Insurance,2024-04-26 00:00:00.000000,58081
RM0227,Credit Card,2020-06-11 00:00:00.000000,115722
RM0070,Term Insurance,2021-01-24 00:00:00.000000,77416
RM0049,Life Insurance,2023-08-03 00:00:00.000000,40969
RM0079,Fixed Deposit,2019-07-18 00:00:00.000000,217883
RM0031,Current Account,2019-01-03 00:00:00.000000,40463
RM0211,Loan Against Property,2019-02-19 00:00:00.000000,15964
RM0087,Current Account,2025-05-29 10:32:43.382067,255685
RM0243,Loan Against Property,2026-01-27 10:32:43.382099,88888888
RM0021,ULIP,2021-04-08 00:00:00.000000,11154
RM0147,Health Insurance,2022-06-25 00:00:00.000000,49912
RM0131,Gold Investment,2022-01-02 00:00:00.000000,28487
RM0090,Term Insurance,2026-07-15 10:32:43.382132,45013
RM0039,Life Insurance,2020-12-30 00:00:00.000000,50902
RM0017,Credit Card,2019-05-11 00:00:00.000000,23728
RM0032,Life Insurance,2020-01-26 00:00:00.000000,50693
RM0227,Term Insurance,2025-07-28 00:00:00.000000,80541
RM0246,Loan Against Property,2024-11-01 00:00:00.000000,25497
RM0033,Health Insurance,2023-05-21 00:00:00.000000,34178
RM0136,ULIP,2025-12-20 00:00:00.000000,25615
RM0192,Recurring Deposit,2025-05-29 10:32:43.382166,95895
RM0168,Saving Account,2020-04-27 00:00:00.000000,74545
RM0209,Health Insurance,2021-01-20 00:00:00.000000,112473
RM0201,Health Insurance,2023-03-01 00:00:00.000000,19319
RM0073,Mutual Funds,2023-12-18 00:00:00.000000,13821
RM0242,Life Insurance,2024-07-18 00:00:00.000000,16356
RM0124,Saving Account,2024-06-16 00:00:00.000000,18778
RM0128,Credit Card,2023-11-18 00:00:00.000000,48080
RM0245,Gold Investment,2024-10-06 10:32:43.382201,186871
RM0147,Mutual Funds,2020-04-13 00:00:00.000000,32098
RM0094,Health Insurance,2021-09-14 00:00:00.000000,169113
RM0030,Fixed Deposit,2025-05-07 00:00:00.000000,11947
RM0178,Fixed Deposit,2020-08-07 00:00:00.000000,140777
RM0190,Term Insurance,2019-04-19 00:00:00.000000,19992
RM0124,Life Insurance,2019-04-04 00:00:00.000000,131791
RM0211,Life Insurance,2022-07-23 00:00:00.000000,12893
RM0072,Term Insurance,2022-11-08 00:00:00.000000,158037
RM0138,ULIP,2024-01-02 00:00:00.000000,21207
RM0141,ULIP,2026-04-07 00:00:00.000000,28027
RM0182,Loan Against Property,2023-12-26 00:00:00.000000,43759
RM0046,ULIP,2025-06-06 00:00:00.000000,33959
RM0246,Health Insurance,2019-02-11 00:00:00.000000,65059
RM0044,Fixed Deposit,2019-11-18 00:00:00.000000,194060
RM0161,ULIP,2019-08-31 00:00:00.000000,56624
RM0174,Life Insurance,2021-08-04 00:00:00.000000,73914
RM0025,Recurring Deposit,2024-08-01 00:00:00.000000,14606
RM0209,Fixed Deposit,2024-04-19 00:00:00.000000,59417
RM0168,Fixed Deposit,2019-01-24 00:00:00.000000,192599
RM0029,Fixed Deposit,2021-07-09 00:00:00.000000,40243
RM0078,Gold Investment,2023-10-07 00:00:00.000000,118482
RM0075,Recurring Deposit,2025-11-17 10:32:43.382239,34568
RM0138,Loan Against Property,2023-04-15 00:00:00.000000,66886
RM0241,Recurring Deposit,2020-08-07 00:00:00.000000,22948
RM0222,Mutual Funds,2021-04-22 00:00:00.000000,25012
RM0153,Credit Card,2019-06-28 00:00:00.000000,33590
RM0188,Loan Against Property,2024-07-10 00:00:00.000000,28124
RM0206,Health Insurance,2022-06-30 00:00:00.000000,24643
RM0239,Recurring Deposit,2025-09-11 00:00:00.000000,12547
RM0232,Mutual Funds,2022-11-11 00:00:00.000000,100622
RM0113,Fixed Deposit,2023-09-18 00:00:00.000000,13323
RM0101,Fixed Deposit,2022-11-14 00:00:00.000000,119180
RM0097,Fixed Deposit,2023-05-23 00:00:00.000000,16703
RM0168,Saving Account,2022-12-08 00:00:00.000000,13374
RM0183,Health Insurance,2021-08-27 00:00:00.000000,51391
RM0220,Life Insurance,2020-10-15 00:00:00.000000,44902
RM0006,Health Insurance,2024-10-25 00:00:00.000000,43788
RM0176,Current Account,2022-05-28 00:00:00.000000,52725
RM0174,Saving Account,2024-12-15 00:00:00.000000,26917
RM0107,Loan Against Property,2025-07-23 00:00:00.000000,64376
RM0038,Recurring Deposit,2024-05-18 00:00:00.000000,44898
RM0114,Health Insurance,2021-07-16 00:00:00.000000,30379
RM0175,Saving Account,2022-07-25 00:00:00.000000,97579
RM0094,Gold Investment,2021-07-15 00:00:00.000000,75046
RM0121,Saving Account,2020-12-24 00:00:00.000000,35011
RM0046,Mutual Funds,2021-01-14 00:00:00.000000,104068
RM0042,ULIP,2021-08-05 00:00:00.000000,136448
RM0144,Loan Against Property,2025-02-12 00:00:00.000000,48486
RM0132,Health Insurance,2022-04-21 00:00:00.000000,22100
RM0168,Current Account,2026-01-11 00:00:00.000000,30840
RM0051,Life Insurance,2023-08-12 00:00:00.000000,133723
RM0006,Loan Against Property,2021-09-02 00:00:00.000000,20503
RM0171,Gold Investment,2020-09-24 00:00:00.000000,12481
RM0173,ULIP,2021-02-26 00:00:00.000000,29836
RM0198,Loan Against Property,2020-02-23 00:00:00.000000,74908
RM0226,Fixed Deposit,2020-07-17 00:00:00.000000,138375
RM0242,Fixed Deposit,2026-03-19 00:00:00.000000,60706
RM0084,Saving Account,2022-04-08 00:00:00.000000,161659
RM0088,Credit Card,2020-08-17 00:00:00.000000,14845
RM0219,Credit Card,2019-11-25 00:00:00.000000,13133
RM0074,Gold Investment,2019-03-23 00:00:00.000000,56341
RM0180,Fixed Deposit,2019-02-07 00:00:00.000000,179241
RM0133,Gold Investment,2020-08-13 00:00:00.000000,44930
RM0140,Fixed Deposit,2024-10-15 00:00:00.000000,121792
RM0247,ULIP,2021-12-12 00:00:00.000000,12644
RM0161,Saving Account,2026-04-08 00:00:00.000000,22501
RM0230,Loan Against Property,2022-08-18 00:00:00.000000,24038
RM0032,Credit Card,2023-06-24 00:00:00.000000,30613
RM0013,Health Insurance,2023-02-03 00:00:00.000000,12229
RM0203,Recurring Deposit,2021-11-30 00:00:00.000000,127637
RM0226,Current Account,2021-12-27 00:00:00.000000,46238
RM0025,Term Insurance,2026-04-18 10:32:43.382304,65574
RM0110,Term Insurance,2025-02-10 00:00:00.000000,13476
RM0060,Credit Card,2020-06-24 00:00:00.000000,12781
RM0101,Mutual Funds,2024-09-04 00:00:00.000000,54150
RM0077,Health Insurance,2022-10-27 00:00:00.000000,119149
RM0023,Saving Account,2021-05-28 00:00:00.000000,88888888
RM0238,Current Account,2021-10-04 00:00:00.000000,47589
RM0228,Current Account,2021-01-03 00:00:00.000000,115112
RM0243,Saving Account,2020-12-22 00:00:00.000000,93298
RM0238,Fixed Deposit,2023-03-12 00:00:00.000000,13944
RM0164,Recurring Deposit,2022-03-15 00:00:00.000000,21279
RM0175,Current Account,2020-01-20 00:00:00.000000,63604
RM0147,Saving Account,2025-11-26 00:00:00.000000,39304
RM0201,ULIP,2026-04-25 00:00:00.000000,27173
RM0158,Recurring Deposit,2020-05-17 00:00:00.000000,37118
RM0219,Current Account,2025-03-14 00:00:00.000000,38924
RM0181,Life Insurance,2022-02-22 00:00:00.000000,39457
RM0186,Saving Account,2021-05-11 00:00:00.000000,130705
RM0156,Loan Against Property,2021-12-04 00:00:00.000000,15460
RM0090,Current Account,2019-02-03 00:00:00.000000,26406
RM0041,ULIP,2020-03-06 00:00:00.000000,48562
RM0015,Loan Against Property,2022-12-29 00:00:00.000000,69913
RM0094,Mutual Funds,2026-05-04 00:00:00.000000,59798
RM0128,Recurring Deposit,2022-10-09 00:00:00.000000,152058
RM0130,Mutual Funds,2022-12-17 00:00:00.000000,89386
RM0156,Current Account,2025-04-18 00:00:00.000000,50717
RM0009,Term Insurance,2026-02-04 00:00:00.000000,22083
RM0210,Gold Investment,2021-04-14 00:00:00.000000,39971
RM0042,Loan Against Property,2024-04-25 00:00:00.000000,69107
RM0177,Fixed Deposit,2021-12-16 00:00:00.000000,100996
RM0036,Fixed Deposit,2022-09-14 00:00:00.000000,170615
RM0214,Saving Account,2019-12-02 00:00:00.000000,56500
RM0045,ULIP,2019-05-21 00:00:00.000000,47424
RM0234,Current Account,2019-07-04 00:00:00.000000,10892
RM0116,Life Insurance,2020-09-20 00:00:00.000000,13741
RM0037,Gold Investment,2023-01-25 00:00:00.000000,18486
RM0098,Mutual Funds,2019-03-18 00:00:00.000000,12815
RM0048,Mutual Funds,2019-07-28 00:00:00.000000,35613
RM0005,ULIP,2020-10-04 00:00:00.000000,30539
RM0028,Credit Card,2026-03-15 00:00:00.000000,60716
RM0240,ULIP,2025-06-10 00:00:00.000000,48357
RM0040,Saving Account,2026-01-09 10:32:43.382351,55313
RM0106,Saving Account,2022-11-27 00:00:00.000000,41930
RM0163,Current Account,2023-09-13 00:00:00.000000,26268
RM0244,Mutual Funds,2026-06-28 10:32:43.382383,162694
RM0009,Recurring Deposit,2025-12-13 00:00:00.000000,14518
RM0208,Saving Account,2019-06-13 00:00:00.000000,149754
RM0199,Term Insurance,2024-01-26 00:00:00.000000,28642
RM0116,Current Account,2021-05-30 00:00:00.000000,45939
RM0067,Fixed Deposit,2023-02-24 00:00:00.000000,15761
RM0004,Current Account,2023-05-03 00:00:00.000000,13678
RM0103,Life Insurance,2019-07-02 00:00:00.000000,38066
RM0163,Health Insurance,2024-05-11 00:00:00.000000,77681
RM0009,Loan Against Property,2020-07-13 00:00:00.000000,25692
RM0056,Gold Investment,2025-11-05 00:00:00.000000,51316
RM0074,Gold Investment,2019-12-15 00:00:00.000000,26331
RM0035,Health Insurance,2022-10-29 00:00:00.000000,34601
RM0105,Term Insurance,2022-11-23 00:00:00.000000,128460
RM0102,Life Insurance,2019-09-29 00:00:00.000000,106841
RM0078,Current Account,2024-12-11 00:00:00.000000,46285
RM0040,Recurring Deposit,2023-04-09 00:00:00.000000,23597
RM0012,Term Insurance,2019-07-25 00:00:00.000000,20732
RM0063,Saving Account,2023-06-01 00:00:00.000000,164050
RM0078,Credit Card,2025-07-18 00:00:00.000000,21327
RM0017,Saving Account,2023-11-29 00:00:00.000000,28944
RM0014,Term Insurance,2021-02-11 00:00:00.000000,92556
RM0066,Loan Against Property,2024-02-06 00:00:00.000000,33020
RM0209,Recurring Deposit,2026-04-08 00:00:00.000000,222234
RM0044,Saving Account,2026-06-11 00:00:00.000000,32955
RM0067,Current Account,2023-03-15 00:00:00.000000,31655
RM0103,ULIP,2023-04-27 00:00:00.000000,60731
RM0092,Recurring Deposit,2021-08-23 00:00:00.000000,172876
RM0136,Mutual Funds,2026-01-11 00:00:00.000000,196923
RM0059,Term Insurance,2026-02-14 00:00:00.000000,71414
RM0039,Mutual Funds,2019-04-24 00:00:00.000000,80244
RM0008,Term Insurance,2024-10-08 00:00:00.000000,51437
RM0003,Recurring Deposit,2024-09-20 00:00:00.000000,80483
RM0242,Health Insurance,2022-04-28 00:00:00.000000,108227
RM0004,Gold Investment,2021-08-11 00:00:00.000000,43285
RM0014,Term Insurance,2023-12-23 00:00:00.000000,58361
RM0242,Fixed Deposit,2021-07-16 00:00:00.000000,48535
RM0205,Term Insurance,2020-02-19 00:00:00.000000,51330
RM0189,Life Insurance,2023-08-13 00:00:00.000000,120385
RM0075,Current Account,2019-12-05 00:00:00.000000,31973
RM0207,Loan Against Property,2025-02-20 10:32:43.382428,21671
RM0072,Health Insurance,2024-10-13 00:00:00.000000,40466
RM0039,Gold Investment,2023-06-25 00:00:00.000000,21665
RM0028,Life Insurance,2025-03-28 00:00:00.000000,44497
RM0206,Credit Card,2024-11-18 00:00:00.000000,126914
RM0170,Health Insurance,2024-09-27 00:00:00.000000,58042
RM0159,ULIP,2026-07-27 00:00:00.000000,106700
RM0172,Life Insurance,2020-08-16 00:00:00.000000,19087
RM0160,ULIP,2023-08-19 00:00:00.000000,44473
RM0105,Credit Card,2020-09-23 00:00:00.000000,125567
RM0035,Recurring Deposit,2023-06-07 00:00:00.000000,56038
RM0191,Credit Card,2024-07-29 00:00:00.000000,11613
RM0211,Loan Against Property,2021-01-15 00:00:00.000000,60135
RM0172,Gold Investment,2023-10-21 00:00:00.000000,161203
RM0033,Recurring Deposit,2021-05-24 00:00:00.000000,14123
RM0025,Life Insurance,2022-09-15 00:00:00.000000,53668
RM0164,Fixed Deposit,2021-12-15 00:00:00.000000,133537
RM0235,Saving Account,2023-05-07 00:00:00.000000,10487
RM0128,Life Insurance,2022-09-25 00:00:00.000000,59836
RM0114,Recurring Deposit,2020-12-03 00:00:00.000000,42208
RM0019,Health Insurance,2020-04-27 00:00:00.000000,31308
RM0065,Loan Against Property,2019-05-31 00:00:00.000000,59380
RM0120,Current Account,2020-12-12 00:00:00.000000,12707
RM0032,Mutual Funds,2023-02-14 00:00:00.000000,79931
RM0014,Mutual Funds,2024-07-15 00:00:00.000000,88888888
RM0212,Fixed Deposit,2021-12-18 00:00:00.000000,10224
RM0205,Mutual Funds,2024-10-17 00:00:00.000000,28331
RM0134,Health Insurance,2019-08-25 00:00:00.000000,45054
RM0032,Life Insurance,2025-02-04 00:00:00.000000,33662
RM0101,Recurring Deposit,2020-06-03 00:00:00.000000,28370
RM0184,Recurring Deposit,2023-03-19 00:00:00.000000,98844
RM0200,Term Insurance,2023-09-15 00:00:00.000000,146539
RM0185,ULIP,2019-09-17 00:00:00.000000,113459
RM0038,Fixed Deposit,2025-03-06 00:00:00.000000,46952
RM0244,Recurring Deposit,2022-07-04 00:00:00.000000,117779
RM0152,Gold Investment,2019-12-26 00:00:00.000000,136827
RM0249,Health Insurance,2019-07-03 00:00:00.000000,36317
RM0009,Life Insurance,2022-07-30 00:00:00.000000,26665
RM0100,Mutual Funds,2021-06-06 00:00:00.000000,15171
RM0148,Current Account,2024-06-19 00:00:00.000000,42609
RM0131,Recurring Deposit,2022-08-18 00:00:00.000000,156214
RM0103,Fixed Deposit,2023-12-11 00:00:00.000000,51152
RM0068,Gold Investment,2021-12-30 00:00:00.000000,65065
RM0094,Recurring Deposit,2020-01-19 00:00:00.000000,15988
RM0067,Recurring Deposit,2020-07-29 00:00:00.000000,17746
RM0073,Recurring Deposit,2025-05-20 00:00:00.000000,70135
RM0029,Current Account,2019-09-27 00:00:00.000000,41225
RM0147,Saving Account,2021-09-02 00:00:00.000000,161067
RM0216,Recurring Deposit,2026-01-03 00:00:00.000000,32375
RM0216,Recurring Deposit,2024-07-18 00:00:00.000000,114975
RM0165,Life Insurance,2026-02-16 00:00:00.000000,16408
RM0050,Mutual Funds,2020-03-08 00:00:00.000000,57988
RM0200,Term Insurance,2025-06-25 00:00:00.000000,55891
RM0055,Mutual Funds,2019-09-20 00:00:00.000000,108260
RM0225,Term Insurance,2019-10-02 00:00:00.000000,10166
RM0090,Recurring Deposit,2022-12-22 00:00:00.000000,20531
RM0114,Health Insurance,2023-08-04 00:00:00.000000,22403
RM0064,Credit Card,2019-11-18 00:00:00.000000,159752
RM0047,Fixed Deposit,2020-12-23 00:00:00.000000,18343
RM0124,ULIP,2019-11-19 00:00:00.000000,11883
RM0017,Credit Card,2019-08-24 00:00:00.000000,41893
RM0196,Health Insurance,2024-02-24 00:00:00.000000,48228
RM0041,Life Insurance,2025-06-01 10:32:43.382484,47598
RM0201,Gold Investment,2024-09-12 00:00:00.000000,102910
RM0081,Mutual Funds,2022-06-01 00:00:00.000000,158659
RM0089,Mutual Funds,2025-05-21 00:00:00.000000,48668
RM0242,Mutual Funds,2020-12-21 00:00:00.000000,142958
RM0179,Saving Account,2023-04-04 00:00:00.000000,15543
RM0130,ULIP,2024-03-14 00:00:00.000000,74578
RM0071,Recurring Deposit,2022-04-09 00:00:00.000000,25364
RM0199,Mutual Funds,2024-03-08 00:00:00.000000,141847
RM0248,Mutual Funds,2022-03-27 00:00:00.000000,65047
RM0233,Life Insurance,2026-05-26 00:00:00.000000,36729
RM0040,Saving Account,2024-09-22 00:00:00.000000,67009
RM0010,Term Insurance,2020-10-21 00:00:00.000000,35650
RM0032,Recurring Deposit,2026-06-20 00:00:00.000000,16062
RM0020,Credit Card,2025-05-07 00:00:00.000000,73466
RM0039,Life Insurance,2022-06-09 00:00:00.000000,96888
RM0179,Life Insurance,2025-03-24 00:00:00.000000,75246
RM0018,Loan Against Property,2025-07-27 00:00:00.000000,23010
RM0240,Recurring Deposit,2021-11-30 00:00:00.000000,166905
RM0036,Current Account,2023-02-12 00:00:00.000000,11278
RM0241,Loan Against Property,2025-02-26 00:00:00.000000,30224
RM0233,Fixed Deposit,2020-07-31 00:00:00.000000,25061
RM0030,Current Account,2024-03-24 00:00:00.000000,12466
RM0005,Current Account,2021-02-26 00:00:00.000000,36021
RM0197,Fixed Deposit,2022-11-05 00:00:00.000000,58790
RM0047,Health Insurance,2020-05-20 00:00:00.000000,88888888
RM0231,Saving Account,2025-07-31 00:00:00.000000,117088
RM0068,Credit Card,2022-09-12 00:00:00.000000,238730
RM0165,Health Insurance,2026-01-27 00:00:00.000000,34198
RM0051,ULIP,2023-03-21 00:00:00.000000,92536
RM0066,ULIP,2025-10-04 00:00:00.000000,41619
RM0178,Health Insurance,2020-07-18 00:00:00.000000,74314
RM0231,Mutual Funds,2024-11-16 00:00:00.000000,102774
RM0091,Health Insurance,2024-07-10 00:00:00.000000,41303
RM0238,Loan Against Property,2020-04-06 00:00:00.000000,86868
RM0158,Mutual Funds,2019-08-16 00:00:00.000000,42952
RM0227,Current Account,2026-05-07 00:00:00.000000,34428
RM0134,Fixed Deposit,2025-11-09 00:00:00.000000,47336
RM0001,Credit Card,2024-04-27 00:00:00.000000,66328
RM0108,Loan Against Property,2021-09-13 00:00:00.000000,74892
RM0102,Gold Investment,2022-07-10 00:00:00.000000,32060
RM0175,Saving Account,2023-04-11 00:00:00.000000,52352
RM0080,Mutual Funds,2020-03-16 00:00:00.000000,130325
RM0094,Credit Card,2023-10-01 00:00:00.000000,197141
RM0104,ULIP,2026-05-01 00:00:00.000000,22889
RM0175,Mutual Funds,2025-02-26 10:32:43.382533,20711
RM0121,Loan Against Property,2019-06-30 00:00:00.000000,66456
RM0204,Gold Investment,2025-08-21 00:00:00.000000,36780
RM0076,ULIP,2024-04-02 00:00:00.000000,11226
RM0062,Health Insurance,2023-04-07 00:00:00.000000,31298
RM0167,Current Account,2026-03-01 00:00:00.000000,92187
RM0080,Current Account,2024-05-10 00:00:00.000000,89832
RM0156,Fixed Deposit,2020-01-22 00:00:00.000000,44128
RM0114,Fixed Deposit,2025-05-30 00:00:00.000000,41987
RM0145,ULIP,2020-04-07 00:00:00.000000,53316
RM0017,Credit Card,2026-02-16 00:00:00.000000,22384
RM0239,Health Insurance,2023-02-14 00:00:00.000000,47331
RM0123,Life Insurance,2023-09-23 00:00:00.000000,10555
RM0195,Saving Account,2021-10-20 00:00:00.000000,42271
RM0109,Recurring Deposit,2019-06-25 00:00:00.000000,30477
RM0226,Recurring Deposit,2021-01-04 00:00:00.000000,66176
RM0143,Fixed Deposit,2019-11-06 00:00:00.000000,60854
RM0210,Life Insurance,2021-03-05 00:00:00.000000,14684
RM0161,Recurring Deposit,2020-12-09 00:00:00.000000,33969
RM0024,Mutual Funds,2020-11-08 00:00:00.000000,10364
RM0049,Gold Investment,2021-07-23 00:00:00.000000,24535
RM0177,ULIP,2022-08-24 00:00:00.000000,60167
RM0003,Credit Card,2021-11-06 00:00:00.000000,13756
RM0213,Saving Account,2020-10-26 00:00:00.000000,15694
RM0144,Term Insurance,2019-06-01 00:00:00.000000,62069
RM0176,Mutual Funds,2023-03-23 00:00:00.000000,80481
RM0023,Gold Investment,2023-08-13 00:00:00.000000,29397
RM0216,Term Insurance,2024-10-07 00:00:00.000000,43635
RM0231,Mutual Funds,2024-08-06 00:00:00.000000,155672
RM0203,ULIP,2019-09-02 00:00:00.000000,155517
RM0087,Mutual Funds,2019-01-27 00:00:00.000000,28372
RM0175,ULIP,2022-09-19 00:00:00.000000,93033
RM0222,Current Account,2023-10-30 00:00:00.000000,55063
RM0150,Gold Investment,2024-10-13 00:00:00.000000,195422
RM0067,Credit Card,2022-01-20 00:00:00.000000,42467
RM0217,Term Insurance,2025-10-17 10:32:43.382578,84517
RM0014,Current Account,2024-07-30 00:00:00.000000,83080
RM0091,Mutual Funds,2025-03-03 00:00:00.000000,44401
RM0210,Gold Investment,2021-11-10 00:00:00.000000,89391
RM0058,Saving Account,2026-04-02 00:00:00.000000,25125
RM0069,Life Insurance,2020-10-31 00:00:00.000000,16519
RM0069,Gold Investment,2026-03-07 00:00:00.000000,37683
RM0036,Mutual Funds,2025-12-23 00:00:00.000000,153791
RM0152,Life Insurance,2021-02-05 00:00:00.000000,44731
RM0039,Term Insurance,2022-08-20 00:00:00.000000,27948
RM0232,ULIP,2020-06-22 00:00:00.000000,60428
RM0088,Loan Against Property,2021-11-15 00:00:00.000000,58929
RM0167,Life Insurance,2023-05-06 00:00:00.000000,17111
RM0160,Gold Investment,2019-07-05 00:00:00.000000,34739
RM0014,Fixed Deposit,2022-11-17 00:00:00.000000,71368
RM0232,Saving Account,2025-06-13 00:00:00.000000,188759
RM0126,Loan Against Property,2022-06-11 00:00:00.000000,19197
