RM_ID,Month,Target,Achievement,Achievement_Pct
RM0127,2023-03,199067,117602,59.07659230309393
RM0127,2023-04,95153,151117,158.81475098000064
RM0127,2023-05,300168,445384,148.3782415180832
RM0127,2023-06,271052,268112,98.9153372784558
RM0127,2023-07,245785,216489,88.08063958337571
RM0127,2023-08,65922,58674,89.00518794939474
RM0127,2023-09,75914,67280,88.62660378849752
RM0127,2023-11,102950,123410,119.87372510927634
RM0127,2023-12,117304,87522,74.61126645297688
RM0127,2024-01,233417,249340,106.82169679157903
RM0127,2024-02,427910,186799,43.65380570680751
RM0127,2024-03,224573,293875,130.8594532735458
RM0127,2024-04,501251,429736,85.73269679262485
RM0127,2024-06,104671,58468,55.85883386993532
RM0127,2024-07,96241,101326,105.28361093504847
RM0127,2024-08,322758,234461,72.64297089460214
RM0127,2024-10,75750,53645,70.81848184818482
RM0127,2024-11,65958,111471,169.00300191030655
RM0127,2024-12,359091,428823,119.41903305847264
RM0128,2023-01,105332,70623,67.04800060760263
RM0128,2023-02,403710,122186,30.26578484555745
RM0128,2023-03,187660,314143,167.40008526057764
RM0128,2023-04,156561,47665,30.445002267486792
RM0128,2023-06,87052,146566,168.36603409456416
RM0128,2023-07,52575,46905,89.21540656205421
RM0128,2023-08,283914,442092,155.71334981719818
RM0128,2023-09,147400,95622,64.87245590230664
RM0128,2023-10,187332,97411,51.999124548929174
RM0128,2023-11,95933,65512,68.28932692608383
RM0128,2023-12,297226,157945,53.13969841130991
RM0128,2024-01,50830,40926,80.51544363564824
RM0128,2024-02,151288,205391,135.76159378139707
RM0128,2024-03,277881,359933,129.5277474890331
RM0128,2024-04,197729,256775,129.86208396340447
RM0128,2024-05,97520,85187,87.35336341263331
RM0128,2024-06,193737,77176,39.83544702354222
RM0128,2024-07,102502,93238,90.96212756824256
RM0128,2024-08,164355,169240,102.97222475738492
RM0128,2024-09,239947,242380,101.0139739192405
RM0128,2024-10,401714,349683,87.04775038958064
RM0128,2024-11,161783,49313,30.480952881328694
RM0128,2024-12,105763,169205,159.98506093813526
RM0129,2023-01,110874,75369,67.97716326641053
RM0129,2023-02,167637,199604,119.0691792384736
RM0129,2023-03,62300,68368,109.73996789727127
RM0129,2023-04,104288,91215,87.46452132555999
RM0129,2023-05,285075,368586,129.29439621152326
RM0129,2023-07,138617,161665,116.62710922902674
RM0129,2023-08,268416,380795,141.86747436814497
RM0129,2023-09,80744,60669,75.13747151491133
RM0129,2023-10,114211,66392,58.13100314330494
RM0129,2023-11,51835,29076,56.09337320343397
RM0129,2024-01,297729,333123,111.8879921001985
RM0129,2024-02,112704,136655,121.2512421919364
RM0129,2024-04,251965,209544,83.1639314984224
RM0129,2024-05,144124,57119,39.631844800310844
RM0129,2024-06,186356,155534,83.46068814527034
RM0129,2024-08,136932,92045,67.21949580813835
RM0129,2024-09,135247,126307,93.38987186407091
RM0129,2024-10,200117,231875,115.86971621601363
RM0129,2024-11,132254,43039,32.54268301903912
RM0130,2023-01,195518,316615,161.9364968954265
RM0130,2023-03,270159,478836,177.24229065106104
RM0130,2023-04,72462,45924,63.37666639065993
RM0130,2023-05,166240,108691,65.38197786333012
RM0130,2023-06,55274,49936,90.3426565835655
RM0130,2023-07,100876,70173,69.56362266545065
RM0130,2023-08,509193,334886,65.76798974062879
RM0130,2023-09,70791,34544,48.79716348123349
RM0130,2023-10,296235,406515,137.22720137728493
RM0130,2023-11,70800,44577,62.96186440677967
RM0130,2024-01,256358,182507,71.19223897830378
RM0130,2024-02,648839,720766,111.0854927031205
RM0130,2024-03,81980,130201,158.82044401073432
RM0130,2024-04,107733,78991,73.32108082017581
RM0130,2024-05,109499,159024,145.22872354998674
RM0130,2024-06,78531,68532,87.267448523513
RM0130,2024-07,54697,84230,153.9938205020385
RM0130,2024-08,112490,90926,80.83029602631345
RM0130,2024-10,92787,108545,116.98298252988026
RM0130,2024-11,233112,260754,111.85781941727582
RM0130,2024-12,301413,247664,82.16765700218637
RM0131,2023-01,300937,300130,99.73183756068545
RM0131,2023-02,65994,103575,156.9460860078189
RM0131,2023-03,168989,203412,120.36996490895856
RM0131,2023-04,465867,530495,113.87262888335084
RM0131,2023-05,50839,81643,160.59127834929876
RM0131,2023-06,100268,105547,105.26489009454663
RM0131,2023-08,84390,62910,74.54674724493422
RM0131,2023-09,224064,211597,94.43596472436447
RM0131,2023-10,197979,132849,67.10257148485445
RM0131,2023-11,310229,251668,81.12329924023867
RM0131,2024-02,176017,258108,146.63810881903453
RM0131,2024-04,238354,264516,110.97611116238872
RM0131,2024-06,122526,111652,91.12514894797839
RM0131,2024-07,135145,111260,82.32639017351734
RM0131,2024-08,230134,151277,65.73431131427778
RM0131,2024-09,70100,122757,175.11697574893012
RM0131,2024-10,276429,206560,74.72443195178509
RM0131,2024-11,56521,77261,136.69432600272464
RM0131,2024-12,248841,434335,174.5431821926451
RM0132,2023-01,93895,39819,42.408008946163264
RM0132,2023-02,420003,288950,68.79712763956448
RM0132,2023-03,241767,94528,39.09880173886428
RM0132,2023-04,264433,129714,49.05363551447815
RM0132,2023-05,228405,250906,109.85136052188
RM0132,2023-06,516799,183658,35.53760746441073
RM0132,2023-07,101807,41156,40.42551101594193
RM0132,2023-08,367039,437089,119.0851653366536
RM0132,2023-09,164847,81959,49.71822356488138
RM0132,2023-12,150717,135352,89.80539686962985
RM0132,2024-01,106915,155912,145.8279942010008
RM0132,2024-02,59485,75547,127.00176515087837
RM0132,2024-03,309734,514456,166.0960695306295
RM0132,2024-04,255513,184910,72.36813782468994
RM0132,2024-05,187634,96088,51.210335013910054
RM0132,2024-07,68674,86387,125.79287648891867
RM0132,2024-08,335679,134564,40.08710702784505
RM0132,2024-09,66808,76723,114.8410370015567
RM0132,2024-10,86925,105850,121.77164222030486
RM0132,2024-12,187634,0,0.0
RM0133,2023-02,0,0,0.0
RM0133,2023-03,168308,268163,159.32873066045582
RM0133,2023-05,223335,341275,152.80856113014082
RM0133,2023-06,96455,91649,95.01736561090665
RM0133,2023-07,145564,0,0.0
RM0133,2023-08,120990,191003,157.86676584841723
RM0133,2023-09,145564,102154,70.17806600533099
RM0133,2023-11,145564,144663,99.38102827622214
RM0133,2023-12,95218,109643,115.14944653321851
RM0133,2024-01,62345,105680,169.50838078434518
RM0133,2024-02,97507,78340,80.34294973694196
RM0133,2024-04,89849,27360,30.451090162383554
RM0133,2024-05,226916,269083,118.58264732323856
RM0133,2024-06,298829,108031,36.15144447158743
RM0133,2024-07,446035,355191,79.63298844261101
RM0133,2024-09,416397,191832,46.069496177926354
RM0133,2024-10,254340,297332,116.90335771015177
RM0133,2024-11,116519,48788,41.87128279508063
RM0133,2024-12,189230,64273,33.965544575384456
RM0134,2023-01,154357,186202,120.63074560920464
RM0134,2023-02,247808,442833,178.7000419679752
RM0134,2023-03,95184,74584,78.35770717767691
RM0134,2023-04,112587,157326,139.73726984465347
RM0134,2023-05,452838,797667,176.14842393968704
RM0134,2023-06,487292,788962,161.90743948187122
RM0134,2023-07,756202,653296,86.3917313098881
RM0134,2023-08,494406,712701,144.15298358029636
RM0134,2023-09,77671,28598,36.81940492590542
RM0134,2023-10,86212,126570,146.812508699485
RM0134,2023-11,199827,127196,63.65305989681074
RM0134,2023-12,253173,129620,51.19819254027879
RM0134,2024-01,308762,460438,149.12392068972218
RM0134,2024-02,589450,309708,52.54186105691746
RM0134,2024-03,405650,329247,81.1652902748675
RM0134,2024-04,130693,131041,100.26627286847804
RM0134,2024-05,197887,354642,179.21440013745217
RM0134,2024-06,187428,316767,169.00729880274025
RM0134,2024-07,94161,84520,89.76115376854537
RM0134,2024-08,198857,100468,50.52273744449529
RM0134,2024-10,155328,121831,78.43466728471363
RM0134,2024-11,614974,853906,138.85237424671612
RM0134,2024-12,147766,210855,142.69520728719732
RM0135,2023-02,144509,47086,32.58343770976202
RM0135,2023-03,167524,207357,123.77748859864855
RM0135,2023-04,646143,233379,36.11878485103143
RM0135,2023-05,157645,70503,44.72263630308605
RM0135,2023-06,74200,90204,121.5687331536388
RM0135,2023-07,89510,127440,142.37515361412133
RM0135,2023-08,158293,99300,62.731769566563266
RM0135,2023-09,152121,45837,30.131934446920543
RM0135,2023-10,347881,110980,31.901713516978507
RM0135,2023-11,51055,62147,121.72559004994613
RM0135,2023-12,594710,941961,158.38997158278823
RM0135,2024-01,93556,55665,59.49912351960324
RM0135,2024-02,197569,303062,153.39552257692247
RM0135,2024-03,117431,111387,94.85314780594561
RM0135,2024-04,68408,36204,52.923634662612564
RM0135,2024-05,176021,79910,45.39799228501145
RM0135,2024-06,83855,54674,65.20064396875559
RM0135,2024-07,152121,124025,81.53049217399307
RM0135,2024-09,138027,50851,36.8413426358611
RM0135,2024-10,153903,260559,169.30079335685463
RM0135,2024-11,53715,66954,124.64674671879364
RM0135,2024-12,321039,246779,76.868853939864
RM0136,2023-01,71151,25970,36.499838371913256
RM0136,2023-02,204882,231178,112.83470485450162
RM0136,2023-03,89067,137824,154.74193584604848
RM0136,2023-04,249490,178296,71.46418694136038
RM0136,2023-05,259975,173531,66.74911049139341
RM0136,2023-06,218713,104504,47.78133901505626
RM0136,2023-07,226764,149247,65.81600254008573
RM0136,2023-08,177459,99145,55.86924303641968
RM0136,2023-09,244175,95550,39.13177024674926
RM0136,2023-11,77123,44438,57.619646538646066
RM0136,2024-01,56333,79853,141.751726341576
RM0136,2024-02,644122,945311,146.75962007197393
RM0136,2024-03,345595,106792,30.900910024739943
RM0136,2024-04,68812,78344,113.85223507527758
RM0136,2024-05,621615,802548,129.10692309548514
RM0136,2024-06,120293,62459,51.922389498973345
RM0136,2024-07,74879,63207,84.41218499178676
RM0136,2024-08,237665,82642,34.7724738602655
RM0136,2024-09,336761,576645,171.23271400191828
RM0136,2024-10,379485,633565,166.95389804603607
RM0136,2024-11,52318,92429,176.66768607362667
RM0136,2024-12,118440,189968,160.39175954069572
RM0137,2023-01,81018,78570,96.97844923350367
RM0137,2023-02,56775,20445,36.010568031704096
RM0137,2023-03,480433,728293,151.59096065424316
RM0137,2023-04,163197,177588,108.81817680472068
RM0137,2023-05,257198,208974,81.25024300344482
RM0137,2023-06,265240,272537,102.75109334941939
RM0137,2023-07,202382,353610,174.72403672263343
RM0137,2023-08,145604,135063,92.76050108513503
RM0137,2023-09,404269,668608,165.3869082220007
RM0137,2023-10,782310,881111,112.62939244033696
RM0137,2023-11,113298,74842,66.05765326837191
RM0137,2023-12,55203,76737,139.00874952448237
RM0137,2024-01,89883,108754,120.99507137055951
RM0137,2024-02,422602,729123,172.53183846739958
RM0137,2024-06,50662,39294,77.56109115313252
RM0137,2024-07,322449,356199,110.46677148944484
RM0137,2024-08,297155,469500,157.9983510289243
RM0137,2024-09,137677,115438,83.84697516651293
RM0137,2024-10,141164,180575,127.91859114221755
RM0137,2024-11,118630,173494,146.24799797690298
RM0137,2024-12,401499,338213,84.23756970752106
RM0138,2023-01,99757,174323,174.74763675732027
RM0138,2023-02,196217,317332,161.72502892206077
RM0138,2023-03,66458,45008,67.72397604502092
RM0138,2023-04,108074,81513,75.42332105779373
RM0138,2023-05,78286,125437,160.22915974759215
RM0138,2023-06,131350,90668,69.02778835173201
RM0138,2023-08,545054,640552,117.52083279821817
RM0138,2023-09,72343,80941,111.8850476203641
RM0138,2023-10,806438,711501,88.2276132821122
RM0138,2023-11,174920,52966,30.280128058541045
RM0138,2023-12,455638,297231,65.23402350111273
RM0138,2024-01,224967,241304,107.26195397547195
RM0138,2024-02,109052,78949,72.39573781315336
RM0138,2024-04,446254,744302,166.78886911938045
RM0138,2024-05,157965,108639,68.77409552749026
RM0138,2024-06,66194,35404,53.485210139891834
RM0138,2024-07,160800,122488,76.17412935323384
RM0138,2024-08,56446,55472,98.27445700315346
RM0138,2024-09,255674,418677,163.75423390724123
RM0138,2024-10,182024,252091,138.4932756120072
RM0138,2024-11,117900,123129,104.43511450381679
RM0138,2024-12,246192,342573,139.14871319945408
RM0139,2023-01,132884,148232,111.54992324132327
RM0139,2023-02,436268,544460,124.7994352095501
RM0139,2023-03,204324,301772,147.69287993578826
RM0139,2023-04,68362,74126,108.43158479857232
RM0139,2023-05,530715,447122,84.24898486004729
RM0139,2023-06,102417,123085,120.18024351426033
RM0139,2023-07,87484,99199,113.39102007224177
RM0139,2023-08,75378,45845,60.82013319536205
RM0139,2023-09,180051,216703,120.35645456009686
RM0139,2023-10,131295,114767,87.41155413382079
RM0139,2023-11,92246,73463,79.63814149122997
RM0139,2023-12,153476,103057,67.14860955458833
RM0139,2024-01,279064,380518,136.35510133876102
RM0139,2024-02,97064,43305,44.61489326629852
RM0139,2024-03,153476,0,0.0
RM0139,2024-04,186218,114905,61.704561320602735
RM0139,2024-05,51899,43523,83.86096071215246
RM0139,2024-06,540519,721546,133.49132962948573
RM0139,2024-07,342539,177129,51.71060813513206
RM0139,2024-08,61416,19486,31.72788849811124
RM0139,2024-09,517387,388197,75.03029647053367
RM0139,2024-10,142290,126892,89.17843840044979
RM0139,2024-11,246654,188677,76.49460377695071
RM0139,2024-12,165003,295911,179.33673933201214
RM0140,2023-01,138065,155586,112.69039944953462
RM0140,2023-02,154732,232837,150.47759997931908
RM0140,2023-03,96558,53653,55.56556680958595
RM0140,2023-04,260420,240478,92.34237001766378
RM0140,2023-05,417534,528697,126.62370010585964
RM0140,2023-06,174635,70846,40.568041915996226
RM0140,2023-07,246629,327784,132.90570046507102
RM0140,2023-09,203277,142672,70.18600235147115
RM0140,2023-10,489883,383324,78.24807147829176
RM0140,2023-11,74772,133154,178.0800299577382
RM0140,2024-01,255708,235808,92.2176857978632
RM0140,2024-02,462135,201803,43.667543033961934
RM0140,2024-04,63761,84398,132.36617995326296
RM0140,2024-05,79397,133046,167.57056311951334
RM0140,2024-06,325224,247024,75.95503406882641
RM0140,2024-07,379517,138270,36.43315055715554
RM0140,2024-08,169322,288413,170.33403810491254
RM0140,2024-09,340049,283638,83.41092019091366
RM0140,2024-10,80293,58334,72.65141419550895
RM0140,2024-11,85461,91593,107.17520272404957
RM0140,2024-12,186238,65038,34.921981550489164
RM0141,2023-01,130050,201002,154.55747789311803
RM0141,2023-02,138136,76494,55.37586146985579
RM0141,2023-03,514698,359986,69.94120824250338
RM0141,2023-04,290241,171442,59.06884278926823
RM0141,2023-05,132531,137253,103.56293999139822
RM0141,2023-06,154162,165679,107.47071262697683
RM0141,2023-07,88223,94740,107.38696258345331
RM0141,2023-08,148583,91093,61.30782121777054
RM0141,2023-09,715841,1144160,159.83437662832947
RM0141,2023-10,377822,501882,132.8355680717375
RM0141,2023-11,76134,87716,115.21265137783384
RM0141,2023-12,308424,110448,35.810442767099836
RM0141,2024-02,152730,136568,89.4179270608263
RM0141,2024-03,85762,74387,86.7365499871738
RM0141,2024-04,665636,921815,138.48634989694065
RM0141,2024-05,103402,124912,120.80230556468928
RM0141,2024-06,92485,112486,121.62620965561983
RM0141,2024-07,389745,442483,113.5314115639713
RM0141,2024-08,248267,243303,98.00053974148798
RM0141,2024-10,161389,216682,134.2606993041657
RM0141,2024-11,301020,388068,128.9176798883795
RM0141,2024-12,619082,947030,152.97327333051197
RM0142,2023-01,275195,431410,156.76520285615655
RM0142,2023-02,99528,94359,94.80648661683145
RM0142,2023-03,174676,173554,99.357667910875
RM0142,2023-04,332047,113096,34.06023846021798
RM0142,2023-05,85201,138243,162.2551378504947
RM0142,2023-06,59137,37876,64.0478888005817
RM0142,2023-07,114906,163868,142.61048161105597
RM0142,2023-09,173208,299980,173.19061475220545
RM0142,2023-10,88791,142791,160.81697469338107
RM0142,2023-11,99883,66746,66.82418429562588
RM0142,2023-12,153485,62438,40.68019676189856
RM0142,2024-01,122751,102314,83.35084846559295
RM0142,2024-02,76171,121202,159.11829961533917
RM0142,2024-03,123137,218307,177.2878988443766
RM0142,2024-04,394950,233895,59.2214204329662
RM0142,2024-05,155516,187040,120.27058309112888
RM0142,2024-06,306356,498889,162.84616589849716
RM0142,2024-08,196732,69387,35.269808673728726
RM0142,2024-09,148457,241570,162.72051839926712
RM0142,2024-10,237811,381737,160.52117017295245
RM0142,2024-11,218165,79859,36.60486329154539
RM0142,2024-12,566334,949757,167.70262777795435
RM0143,2023-01,70300,32973,46.90327169274538
RM0143,2023-02,166179,238562,143.55724850913774
RM0143,2023-03,122232,61674,50.45650893383075
RM0143,2023-04,157172,126735,80.63459140304889
RM0143,2023-05,115026,145792,126.74699633126423
RM0143,2023-06,375218,426955,113.7885176084303
RM0143,2023-07,224521,224356,99.9265102150801
RM0143,2023-08,211798,238636,112.67150775739148
RM0143,2023-09,105824,91716,86.66843060175385
RM0143,2023-10,106904,179197,167.62422360248448
RM0143,2023-12,312839,365715,116.90198472696818
RM0143,2024-01,414978,676253,162.96116902582787
RM0143,2024-02,444028,280919,63.2660552938103
RM0143,2024-03,239613,290851,121.38364779874213
RM0143,2024-04,248543,172754,69.50668495994657
RM0143,2024-05,228022,208581,91.47406829165607
RM0143,2024-06,319448,476951,149.30473817334902
RM0143,2024-07,0,0,0.0
RM0143,2024-08,211798,235445,111.16488352109084
RM0143,2024-09,80474,110780,137.65936824315926
RM0143,2024-10,169934,193012,113.58056657290479
RM0143,2024-12,259460,410584,158.24558698836043
RM0144,2023-01,90961,103086,113.32988863359022
RM0144,2023-02,314874,506692,160.91897076290834
RM0144,2023-03,100827,46000,45.62270026877721
RM0144,2023-04,89755,154221,171.82441089632889
RM0144,2023-05,143118,132793,92.78567336044384
RM0144,2023-06,51975,19569,37.65079365079365
RM0144,2023-07,215707,255556,118.47367030277181
RM0144,2023-08,178536,83105,46.54803513016982
RM0144,2023-09,115093,174773,151.8537182973769
RM0144,2023-10,78839,128036,162.40185694897195
RM0144,2023-11,69427,38443,55.37182940354617
RM0144,2024-01,147441,253296,171.79481962276435
RM0144,2024-02,109970,141567,128.7323815586069
RM0144,2024-03,183254,96104,52.44305717746952
RM0144,2024-04,92786,157293,169.52234173258898
RM0144,2024-05,80653,108277,134.25043085812058
RM0144,2024-06,551557,264338,47.92578101628662
RM0144,2024-07,126419,80389,63.5893338817741
RM0144,2024-08,87569,41899,47.84684077698729
RM0144,2024-09,207281,294238,141.95126422585764
RM0144,2024-10,219419,370156,168.69824399892443
RM0144,2024-11,73617,57404,77.9765543284839
RM0144,2024-12,113370,73477,64.8116785745788
RM0145,2023-01,73008,75202,103.00515012053472
RM0145,2023-02,319762,291803,91.25630938010146
RM0145,2023-03,513637,253742,49.40103614030921
RM0145,2023-05,309874,476236,153.68698245093165
RM0145,2023-06,123893,57615,46.50383798923264
RM0145,2023-07,740895,950856,128.33883343793656
RM0145,2023-08,654247,670919,102.54827305283784
RM0145,2023-09,125426,84133,67.07779886148008
RM0145,2023-10,666315,453018,67.98856396749285
RM0145,2023-12,53607,57289,106.86850597869682
RM0145,2024-01,120993,83736,69.20730951377352
RM0145,2024-02,201017,170141,84.64010506574071
RM0145,2024-03,127187,42552,33.45624945945733
RM0145,2024-04,183400,88601,48.3102508178844
RM0145,2024-06,86082,118421,137.56766803745265
RM0145,2024-07,106366,57949,54.48075512851851
RM0145,2024-08,179207,111530,62.235292148186176
RM0145,2024-09,97407,120006,123.20059133327173
RM0145,2024-10,251981,355164,140.94872232430222
RM0145,2024-11,148737,145977,98.14437564291333
RM0145,2024-12,282424,166503,58.95497549783304
RM0146,2023-02,74767,96975,129.70294381210962
RM0146,2023-03,129019,176110,136.49927530053714
RM0146,2023-04,94478,74383,78.73049810537903
RM0146,2023-05,390485,364121,93.24839622520712
RM0146,2023-06,184088,84684,46.00191212898179
RM0146,2023-07,79553,28148,35.3827008409488
RM0146,2023-08,132843,236909,178.33758647425907
RM0146,2023-09,360570,450482,124.93607343927671
RM0146,2023-11,346096,412288,119.12532938837779
RM0146,2023-12,119012,66684,56.03132457231204
RM0146,2024-01,208785,123094,58.95730057235913
RM0146,2024-02,131045,201639,153.87004464115378
RM0146,2024-03,70756,34920,49.35270507094805
RM0146,2024-04,88118,99386,112.78739871535895
RM0146,2024-05,93497,98620,105.47932019209172
RM0146,2024-06,103926,110095,105.93595442911304
RM0146,2024-08,98782,174845,177.0008706039562
RM0146,2024-10,151803,214871,141.54595100228588
RM0146,2024-11,230869,239143,103.58385058193174
RM0146,2024-12,90941,96950,106.60758073916054
RM0147,2023-01,221371,219130,98.98767227866342
RM0147,2023-02,62821,20540,32.69607296923003
RM0147,2023-04,109597,57575,52.53337226383934
RM0147,2023-05,404972,228302,56.374761711920826
RM0147,2023-06,125201,171289,136.81120757821424
RM0147,2023-07,303452,308480,101.65693421035287
RM0147,2023-08,79975,56489,70.63332291341044
RM0147,2023-09,131442,111317,84.68906437820483
RM0147,2023-10,114311,56901,49.77736175871089
RM0147,2023-11,416812,143647,34.463259215185744
RM0147,2023-12,136973,242508,177.04803136384544
RM0147,2024-02,211699,176369,83.31121072843992
RM0147,2024-04,73690,40705,55.23815985886823
RM0147,2024-05,548105,175930,32.09786446027677
RM0147,2024-06,221566,358982,162.02034608198008
RM0147,2024-07,53822,74692,138.7759652186838
RM0147,2024-09,1063611,1339579,125.94632812184155
RM0147,2024-10,130339,210054,161.15974497272495
RM0147,2024-11,171175,243780,142.41565649189428
RM0147,2024-12,182929,65385,35.7433758452733
RM0148,2023-01,85956,35942,41.814416678300525
RM0148,2023-02,66922,21623,32.31074982815815
RM0148,2023-03,132010,74978,56.79721233239906
RM0148,2023-04,340375,485053,142.50547190598604
RM0148,2023-05,177707,183665,103.35270979758818
RM0148,2023-07,94330,95502,101.24244672956641
RM0148,2023-08,203760,300208,147.3341185708677
RM0148,2023-10,62781,85551,136.26893486882975
RM0148,2023-11,253644,288763,113.84578385453628
RM0148,2023-12,86180,95554,110.87723369691345
RM0148,2024-01,154785,156884,101.35607455502796
RM0148,2024-02,142605,66487,46.62318993022685
RM0148,2024-03,80297,78299,97.5117376738857
RM0148,2024-04,65360,43380,66.37086903304773
RM0148,2024-05,95872,64005,66.76088951935914
RM0148,2024-06,85534,96509,112.8311548623939
RM0148,2024-07,249442,381109,152.78461526126316
RM0148,2024-08,109425,82910,75.76879140964131
RM0148,2024-09,328715,406254,123.58851892977198
RM0148,2024-10,102101,139921,137.04175277421376
RM0148,2024-11,113374,133762,117.98295905586819
RM0148,2024-12,786632,591855,75.23912070701421
RM0149,2023-01,450020,351455,78.09764010488422
RM0149,2023-02,166572,164902,98.99743054054703
RM0149,2023-03,279289,238239,85.30196319940993
RM0149,2023-04,59455,73764,124.0669413842402
RM0149,2023-05,264484,266657,100.82159979431648
RM0149,2023-06,66688,44494,66.71964971209214
RM0149,2023-07,220761,362744,164.3152549589828
RM0149,2023-08,132125,150704,114.06168401135288
RM0149,2023-09,88890,81629,91.83147710653617
RM0149,2023-10,111599,143213,128.32821082626188
RM0149,2023-11,676975,1028971,151.99542080579047
RM0149,2023-12,82009,95664,116.650611518248
RM0149,2024-02,111599,94366,84.55810535936702
RM0149,2024-03,111599,0,0.0
RM0149,2024-04,92536,51665,55.83232471686696
RM0149,2024-05,111318,146741,131.82144846296197
RM0149,2024-06,153790,261345,169.93627674101046
RM0149,2024-08,85881,72682,84.63105925641294
RM0149,2024-09,110038,71958,65.39377306021557
RM0149,2024-11,0,0,0.0
RM0149,2024-12,123463,211215,171.07554490009153
RM0150,2023-01,124260,75318,60.61323032351521
RM0150,2023-02,69039,109312,158.3336954475007
RM0150,2023-03,54893,65541,119.39773741642831
RM0150,2023-04,550288,510274,92.72853487628296
RM0150,2023-06,92628,113577,122.61627153776395
RM0150,2023-07,71392,29143,40.82110040340655
RM0150,2023-08,313850,294079,93.70049386649674
RM0150,2023-09,159551,90153,56.50418988285877
RM0150,2023-10,59508,50680,85.16501982926665
RM0150,2023-11,155827,147320,94.54074069320464
RM0150,2023-12,267500,281297,105.1577570093458
RM0150,2024-01,155827,165834,106.42186527366889
RM0150,2024-03,278838,131931,47.31456975017752
RM0150,2024-04,59915,32251,53.82792289076191
RM0150,2024-05,155827,148432,95.25435258331355
RM0150,2024-06,271769,391074,143.89941457634976
RM0150,2024-07,72862,25245,34.647690153989736
RM0150,2024-08,223411,353642,158.29211632372622
RM0150,2024-10,260429,157350,60.419538530655196
RM0150,2024-11,181476,260608,143.60466397760584
RM0150,2024-12,94322,102960,109.15799071266512
RM0151,2023-02,106632,68069,63.83543401605522
RM0151,2023-04,573944,957839,166.887187600184
RM0151,2023-05,138498,69964,50.51625294228076
RM0151,2023-06,245241,167634,68.35480201108297
RM0151,2023-07,77681,67760,87.2285372227443
RM0151,2023-08,163205,72815,44.61566741215036
RM0151,2023-09,177205,57241,32.302135944245364
RM0151,2023-10,383661,644977,168.11117105986796
RM0151,2023-11,248115,248071,99.98226628781009
RM0151,2024-01,94134,133309,141.61620668408864
RM0151,2024-02,452790,243510,53.77989796594448
RM0151,2024-03,144053,111337,77.28891449674774
RM0151,2024-04,116181,105566,90.86339418665703
RM0151,2024-05,504848,347313,68.79555826704275
RM0151,2024-06,151790,262176,172.72284076684895
RM0151,2024-07,146955,234451,159.5393147562179
RM0151,2024-08,59084,102188,172.95376074741046
RM0151,2024-09,81151,143629,176.98980912126777
RM0151,2024-10,78960,76318,96.65400202634245
RM0151,2024-11,105358,100073,94.98376962356916
RM0151,2024-12,93257,163011,174.7976023247585
RM0152,2023-01,104733,134049,127.9911775658102
RM0152,2023-02,72178,110907,153.65762420682202
RM0152,2023-03,167299,295980,176.91677774523458
RM0152,2023-04,132591,78649,59.31699738292946
RM0152,2023-05,132513,86748,65.46376581920265
RM0152,2023-07,113701,159800,140.54405853950274
RM0152,2023-08,211427,310273,146.75183396633352
RM0152,2023-09,61446,71925,117.053998632946
RM0152,2023-10,453609,209500,46.1851506473637
RM0152,2023-11,64862,89179,137.49036415775032
RM0152,2023-12,106790,137531,128.78640322127538
RM0152,2024-01,168245,299324,177.9095961246991
RM0152,2024-02,379810,500251,131.71085542771385
RM0152,2024-03,95505,66171,69.28537772891472
RM0152,2024-04,370870,436889,117.80111629411923
RM0152,2024-05,283585,276437,97.47941534284253
RM0152,2024-06,66317,52989,79.90258907972316
RM0152,2024-07,76358,112456,147.27467979779462
RM0152,2024-08,230852,99871,43.26191672586766
RM0152,2024-09,195685,315288,161.12016761632216
RM0152,2024-10,229283,244568,106.66643405747482
RM0152,2024-11,106065,172954,163.06415877056523
RM0152,2024-12,132436,209658,158.3089190250385
RM0153,2023-01,279178,425562,152.4339310404115
RM0153,2023-02,737768,1049945,142.31370837444834
RM0153,2023-03,55195,33566,60.81347948183712
RM0153,2023-04,55374,32386,58.48593202586051
RM0153,2023-05,59511,62630,105.24104787350237
RM0153,2023-06,0,0,0.0
RM0153,2023-09,145963,240585,164.8260175523934
RM0153,2023-10,257092,441152,171.59304840290633
RM0153,2023-11,88552,97108,109.66211943264975
RM0153,2023-12,107536,111915,104.0721246838268
RM0153,2024-01,172153,60990,35.42778807223807
RM0153,2024-02,89840,121927,135.71571682991984
RM0153,2024-03,272373,314366,115.4174606146718
RM0153,2024-04,97377,88381,90.76167883586473
RM0153,2024-05,65144,112684,172.97678988087927
RM0153,2024-06,354514,141239,39.84017556429365
RM0153,2024-08,77316,90586,117.16332971183196
RM0153,2024-09,89678,152596,170.15990543946117
RM0153,2024-10,261336,185532,70.99366332996601
RM0153,2024-11,50918,76334,149.91555049294945
RM0153,2024-12,132770,167763,126.35610454168864
RM0154,2023-01,100735,51809,51.43098228024024
RM0154,2023-02,218733,213371,97.54860949193765
RM0154,2023-03,90215,45688,50.64346283877404
RM0154,2023-04,180296,250309,138.83225362736832
RM0154,2023-05,100087,140393,140.27096426109284
RM0154,2023-07,80339,64883,80.7615230460922
RM0154,2023-08,254904,328881,129.0215139817343
RM0154,2023-09,97314,47022,48.319871755348665
RM0154,2023-10,56510,87978,155.68571934170942
RM0154,2023-11,61717,29146,47.225237778893984
