Customer_ID,RM_ID,Rating,Feedback_Date,City,Sentiment
CUST001257,RM0117,4.8,2023-05-11 00:00:00.000000,Pune,Positive
CUST001258,RM0088,3.9,2024-08-21 00:00:00.000000,Kolkata,Neutral
CUST001259,RM0016,4.4,2026-01-23 00:00:00.000000,Bangalore,Positive
CUST001260,RM0199,4.0,2025-11-02 00:00:00.000000,Hyderabad,Positive
CUST001261,RM0121,4.4,2025-11-25 10:32:46.367072,Chennai,Positive
CUST001261,RM0121,3.0,2025-12-26 00:00:00.000000,Bangalore,Neutral
CUST001261,RM0121,3.1,2023-11-19 00:00:00.000000,Pune,Neutral
CUST001261,RM0121,2.0,2026-02-24 00:00:00.000000,Kolkata,Negative
CUST001262,RM0162,4.0,2024-12-21 00:00:00.000000,Pune,Positive
CUST001263,RM0004,4.0,2026-04-29 00:00:00.000000,Kolkata,Positive
CUST001264,RM0179,5.0,2024-02-18 00:00:00.000000,Chennai,Positive
CUST001265,RM0021,3.3,2025-09-08 00:00:00.000000,Lucknow,Neutral
CUST001266,RM0017,4.0,2025-01-04 00:00:00.000000,Kolkata,Positive
CUST001267,RM0078,4.5,2025-12-04 00:00:00.000000,Jaipur,Positive
CUST001268,RM0160,3.0,2024-02-20 00:00:00.000000,Jaipur,Neutral
CUST001269,RM0183,3.2,2025-11-27 00:00:00.000000,Chennai,Neutral
CUST001270,RM0027,3.1,2025-01-01 00:00:00.000000,Hyderabad,Neutral
CUST001271,RM0146,1.1,2026-06-14 10:32:46.367112,Kolkata,Negative
CUST001272,RM0082,3.9,2023-01-07 00:00:00.000000,Kolkata,Neutral
CUST001273,RM0250,5.0,2025-02-27 00:00:00.000000,Kolkata,Positive
CUST001274,RM0213,3.5,2026-02-06 00:00:00.000000,Delhi,Neutral
CUST001275,RM0207,3.5,2026-04-23 10:32:46.367148,Hyderabad,Neutral
CUST001275,RM0207,3.6,2024-08-17 00:00:00.000000,Bangalore,Neutral
CUST001276,RM0158,4.3,2026-07-25 00:00:00.000000,Jaipur,Positive
CUST001277,RM0092,4.9,2026-06-29 00:00:00.000000,Chennai,Positive
CUST001278,RM0182,4.0,2023-04-21 00:00:00.000000,Bangalore,Positive
CUST001279,RM0212,3.2,2026-03-16 10:32:46.367183,Bangalore,Neutral
CUST001280,RM0212,4.5,2025-03-11 00:00:00.000000,Ahmedabad,Positive
CUST001281,RM0179,3.9,2024-08-10 00:00:00.000000,Pune,Neutral
CUST001282,RM0150,4.3,2023-06-30 00:00:00.000000,Jaipur,Positive
CUST001283,RM0107,4.5,2024-10-25 00:00:00.000000,Jaipur,Positive
CUST001284,RM0035,3.0,2024-10-22 00:00:00.000000,Lucknow,Neutral
CUST001285,RM0197,3.5,2024-11-15 00:00:00.000000,Hyderabad,Neutral
CUST001286,RM0201,4.5,2024-11-07 00:00:00.000000,Lucknow,Positive
CUST001287,RM0213,3.9,2026-05-31 00:00:00.000000,Kolkata,Neutral
CUST001288,RM0192,4.8,2024-03-01 00:00:00.000000,Kolkata,Positive
CUST001289,RM0081,3.8,2024-06-18 00:00:00.000000,Ahmedabad,Neutral
CUST001290,RM0250,5.0,2025-08-25 10:32:46.367221,Delhi,Positive
CUST001291,RM0125,2.0,2024-07-10 00:00:00.000000,Jaipur,Negative
CUST001292,RM0033,4.0,2023-07-11 00:00:00.000000,Delhi,Positive
CUST001293,RM0105,4.3,2023-04-06 00:00:00.000000,Chennai,Positive
CUST001293,RM0105,2.7,2025-12-03 00:00:00.000000,Jaipur,Negative
CUST001293,RM0105,5.0,2024-11-21 00:00:00.000000,Jaipur,Positive
CUST001293,RM0105,3.9,2025-05-13 00:00:00.000000,Lucknow,Neutral
CUST001294,RM0036,3.7,2026-04-05 10:32:46.367318,Chennai,Neutral
CUST001295,RM0235,3.2,2024-12-29 00:00:00.000000,Mumbai,Neutral
CUST001296,RM0170,4.7,2024-09-24 00:00:00.000000,Ahmedabad,Positive
CUST001297,RM0001,4.6,2026-03-08 10:32:46.367358,Mumbai,Positive
CUST001298,RM0180,3.7,2025-03-20 00:00:00.000000,Kolkata,Neutral
CUST001298,RM0180,4.7,2023-03-08 00:00:00.000000,Ahmedabad,Positive
CUST001298,RM0180,4.2,2024-11-03 00:00:00.000000,Kolkata,Positive
CUST001298,RM0180,4.1,2026-05-04 00:00:00.000000,Kolkata,Positive
CUST001298,RM0180,4.8,2023-04-27 00:00:00.000000,Mumbai,Positive
CUST001299,RM0193,5.0,2024-02-05 00:00:00.000000,Lucknow,Positive
CUST001299,RM0193,4.3,2026-03-08 00:00:00.000000,Kolkata,Positive
CUST001299,RM0193,4.3,2024-01-30 00:00:00.000000,Hyderabad,Positive
CUST001299,RM0193,4.9,2024-04-08 00:00:00.000000,Jaipur,Positive
CUST001299,RM0193,3.0,2024-09-23 00:00:00.000000,Kolkata,Neutral
CUST001300,RM0077,3.8,2024-03-22 00:00:00.000000,Pune,Neutral
CUST001301,RM0136,4.0,2025-12-03 00:00:00.000000,Hyderabad,Positive
CUST001302,RM0001,3.6,2023-05-12 00:00:00.000000,Ahmedabad,Neutral
CUST001303,RM0166,4.3,2026-04-09 00:00:00.000000,Ahmedabad,Positive
CUST001303,RM0166,4.2,2024-09-04 00:00:00.000000,Jaipur,Positive
CUST001303,RM0166,5.0,2024-09-18 00:00:00.000000,Kolkata,Positive
CUST001303,RM0166,5.0,2023-09-03 00:00:00.000000,Ahmedabad,Positive
CUST001303,RM0166,2.5,2023-08-02 00:00:00.000000,Mumbai,Negative
CUST001304,RM0049,4.4,2025-08-26 00:00:00.000000,Hyderabad,Positive
CUST001305,RM0157,4.7,2025-08-26 00:00:00.000000,Mumbai,Positive
CUST001306,RM0164,4.1,2024-07-09 00:00:00.000000,Bangalore,Positive
CUST001307,RM0050,4.0,2026-03-29 00:00:00.000000,Ahmedabad,Positive
CUST001308,RM0167,3.5,2023-09-06 00:00:00.000000,Hyderabad,Neutral
CUST001309,RM0222,5.0,2023-07-11 00:00:00.000000,Delhi,Positive
CUST001310,RM0031,4.3,2025-12-03 00:00:00.000000,Lucknow,Positive
CUST001311,RM0223,3.0,2023-10-01 00:00:00.000000,Mumbai,Neutral
CUST001312,RM0118,5.0,2025-03-16 00:00:00.000000,Chennai,Positive
CUST001312,RM0118,4.5,2026-05-22 00:00:00.000000,Chennai,Positive
CUST001312,RM0118,3.4,2024-05-24 00:00:00.000000,Pune,Neutral
CUST001313,RM0145,3.2,2025-01-20 00:00:00.000000,Mumbai,Neutral
CUST001314,RM0141,3.2,2026-03-30 00:00:00.000000,Pune,Neutral
CUST001315,RM0175,5.0,2025-05-09 00:00:00.000000,Jaipur,Positive
CUST001316,RM0015,4.6,2024-10-28 00:00:00.000000,Jaipur,Positive
CUST001317,RM0170,5.0,2026-06-11 00:00:00.000000,Ahmedabad,Positive
CUST001318,RM0153,4.2,2023-10-16 00:00:00.000000,Bangalore,Positive
CUST001318,RM0153,4.0,2026-05-19 10:32:46.367407,Jaipur,Positive
CUST001318,RM0153,3.3,2023-02-14 00:00:00.000000,Ahmedabad,Neutral
CUST001318,RM0153,3.2,2024-10-19 00:00:00.000000,Ahmedabad,Neutral
CUST001319,RM0173,5.0,2026-07-16 00:00:00.000000,Lucknow,Positive
CUST001320,RM0065,4.4,2024-03-03 00:00:00.000000,Jaipur,Positive
CUST001321,RM0104,3.7,2024-07-19 00:00:00.000000,Ahmedabad,Neutral
CUST001321,RM0104,4.0,2025-06-11 00:00:00.000000,Kolkata,Positive
CUST001322,RM0187,4.0,2025-10-18 00:00:00.000000,Kolkata,Positive
CUST001322,RM0187,5.0,2025-10-18 00:00:00.000000,Jaipur,Positive
CUST001322,RM0035,4.6,2025-10-29 00:00:00.000000,Jaipur,Positive
CUST001322,RM0187,3.9,2024-06-11 00:00:00.000000,Lucknow,Neutral
CUST001322,RM0187,4.0,2023-05-15 00:00:00.000000,Delhi,Positive
CUST001323,RM0175,3.4,2024-06-20 00:00:00.000000,Kolkata,Neutral
CUST001324,RM0189,4.0,2023-09-07 00:00:00.000000,Lucknow,Positive
CUST001324,RM0189,3.7,2025-06-13 00:00:00.000000,Jaipur,Neutral
CUST001324,RM0189,3.9,2023-07-29 00:00:00.000000,Jaipur,Neutral
CUST001324,RM0189,3.5,2023-06-04 00:00:00.000000,Bangalore,Neutral
CUST001324,RM0189,2.7,2026-03-26 00:00:00.000000,Mumbai,Negative
CUST001325,RM0145,5.0,2026-05-19 10:32:46.367448,Chennai,Positive
CUST001326,RM0235,4.6,2023-03-21 00:00:00.000000,Ahmedabad,Positive
CUST001327,RM0015,3.7,2024-12-06 00:00:00.000000,Jaipur,Neutral
CUST001327,RM0015,3.7,2026-02-04 10:32:46.367483,Delhi,Neutral
CUST001327,RM0015,2.6,2024-05-27 00:00:00.000000,Bangalore,Negative
CUST001327,RM0015,5.0,2025-03-21 00:00:00.000000,Pune,Positive
CUST001327,RM0015,5.0,2023-01-30 00:00:00.000000,Kolkata,Positive
CUST001328,RM0035,3.9,2025-05-12 00:00:00.000000,Kolkata,Neutral
CUST001329,RM0180,4.3,2023-03-10 00:00:00.000000,Delhi,Positive
CUST001330,RM0061,3.0,2026-02-04 00:00:00.000000,Pune,Neutral
CUST001331,RM0125,4.1,2024-08-06 00:00:00.000000,Ahmedabad,Positive
CUST001332,RM0072,3.3,2025-06-25 00:00:00.000000,Pune,Neutral
CUST001333,RM0074,3.3,2023-04-25 00:00:00.000000,Chennai,Neutral
CUST001334,RM0081,3.7,2026-05-07 10:32:46.367521,Pune,Neutral
CUST001335,RM0242,3.6,2026-03-14 00:00:00.000000,Delhi,Neutral
CUST001335,RM0242,3.9,2026-07-24 00:00:00.000000,Jaipur,Neutral
CUST001335,RM0242,4.0,2026-06-14 00:00:00.000000,Bangalore,Positive
CUST001335,RM0242,5.0,2024-12-11 00:00:00.000000,Delhi,Positive
CUST001335,RM0242,1.9,2026-07-05 00:00:00.000000,Ahmedabad,Negative
CUST001336,RM0197,3.5,2025-10-06 00:00:00.000000,Delhi,Neutral
CUST001336,RM0197,4.0,2025-01-15 00:00:00.000000,Jaipur,Positive
CUST001337,RM0196,4.6,2024-03-04 00:00:00.000000,Pune,Positive
CUST001338,RM0094,4.2,2024-06-29 00:00:00.000000,Delhi,Positive
CUST001339,RM0108,3.2,2024-04-06 00:00:00.000000,Delhi,Neutral
CUST001340,RM0179,5.0,2026-05-02 00:00:00.000000,Jaipur,Positive
CUST001341,RM0187,5.0,2025-08-26 00:00:00.000000,Ahmedabad,Positive
CUST001342,RM0214,4.0,2024-08-04 00:00:00.000000,Hyderabad,Positive
CUST001343,RM0231,3.0,2024-08-31 00:00:00.000000,Hyderabad,Neutral
CUST001344,RM0067,3.7,2024-11-04 00:00:00.000000,Jaipur,Neutral
CUST001344,RM0139,2.9,2025-11-01 10:32:46.367561,Kolkata,Negative
CUST001344,RM0122,4.4,2023-09-06 00:00:00.000000,Chennai,Positive
CUST001344,RM0180,4.6,2024-07-28 00:00:00.000000,Ahmedabad,Positive
CUST001345,RM0186,5.0,2025-02-14 00:00:00.000000,Jaipur,Positive
CUST001346,RM0198,4.4,2024-05-11 00:00:00.000000,Hyderabad,Positive
CUST001347,RM0158,4.2,2023-06-23 00:00:00.000000,Jaipur,Positive
CUST001348,RM0047,3.0,2024-07-22 00:00:00.000000,Mumbai,Neutral
CUST001349,RM0161,2.8,2026-05-29 00:00:00.000000,Chennai,Negative
CUST001350,RM0111,2.0,2025-01-14 00:00:00.000000,Jaipur,Negative
CUST001351,RM0028,4.1,2023-03-10 00:00:00.000000,Pune,Positive
CUST001352,RM0215,4.9,2024-07-12 00:00:00.000000,Ahmedabad,Positive
CUST001353,RM0134,5.0,2024-10-25 00:00:00.000000,Lucknow,Positive
CUST001353,RM0134,4.8,2023-01-27 00:00:00.000000,Hyderabad,Positive
CUST001353,RM0134,3.6,2024-03-20 00:00:00.000000,Chennai,Neutral
CUST001353,RM0134,5.0,2025-01-21 00:00:00.000000,Chennai,Positive
CUST001353,RM0134,3.1,2023-09-04 00:00:00.000000,Kolkata,Neutral
CUST001354,RM0221,3.0,2025-02-25 00:00:00.000000,Hyderabad,Neutral
CUST001355,RM0149,4.8,2026-02-24 00:00:00.000000,Kolkata,Positive
CUST001356,RM0163,5.0,2023-06-05 00:00:00.000000,Bangalore,Positive
CUST001357,RM0145,5.0,2026-04-16 00:00:00.000000,Pune,Positive
CUST001358,RM0239,5.0,2023-11-05 00:00:00.000000,Bangalore,Positive
CUST001358,RM0239,4.7,2024-05-01 00:00:00.000000,Bangalore,Positive
CUST001359,RM0227,4.8,2023-04-22 00:00:00.000000,Bangalore,Positive
CUST001359,RM0227,3.7,2025-03-13 00:00:00.000000,Ahmedabad,Neutral
CUST001359,RM0227,3.2,2024-07-06 00:00:00.000000,Mumbai,Neutral
CUST001359,RM0227,4.3,2025-09-19 00:00:00.000000,Hyderabad,Positive
CUST001360,RM0032,2.3,2024-08-14 00:00:00.000000,Ahmedabad,Negative
CUST001361,RM0122,3.7,2024-02-10 00:00:00.000000,Mumbai,Neutral
CUST001362,RM0169,3.5,2026-04-30 00:00:00.000000,Jaipur,Neutral
CUST001363,RM0132,4.6,2024-11-22 00:00:00.000000,Jaipur,Positive
CUST001364,RM0165,4.2,2025-12-25 00:00:00.000000,Ahmedabad,Positive
CUST001365,RM0147,5.0,2025-05-19 00:00:00.000000,Lucknow,Positive
CUST001365,RM0075,4.8,2026-05-22 00:00:00.000000,Hyderabad,Positive
CUST001365,RM0103,3.4,2023-09-15 00:00:00.000000,Mumbai,Neutral
CUST001366,RM0211,4.7,2025-11-01 00:00:00.000000,Mumbai,Positive
CUST001366,RM0211,2.3,2023-06-17 00:00:00.000000,Bangalore,Negative
CUST001366,RM0211,4.7,2026-04-03 00:00:00.000000,Kolkata,Positive
CUST001366,RM0211,3.3,2025-02-25 00:00:00.000000,Mumbai,Neutral
CUST001367,RM0003,3.4,2023-01-18 00:00:00.000000,Hyderabad,Neutral
CUST001368,RM0178,5.0,2023-05-18 00:00:00.000000,Bangalore,Positive
CUST001369,RM0065,4.4,2026-04-09 00:00:00.000000,Mumbai,Positive
CUST001369,RM0065,3.8,2025-12-30 00:00:00.000000,Chennai,Neutral
CUST001369,RM0065,5.0,2024-04-17 00:00:00.000000,Kolkata,Positive
CUST001369,RM0065,4.0,2025-06-23 00:00:00.000000,Jaipur,Positive
CUST001369,RM0065,5.0,2025-03-22 00:00:00.000000,Kolkata,Positive
CUST001370,RM0017,3.0,2025-03-24 00:00:00.000000,Ahmedabad,Neutral
CUST001371,RM0232,3.3,2025-03-29 00:00:00.000000,Bangalore,Neutral
CUST001371,RM0232,4.8,2024-04-11 00:00:00.000000,Kolkata,Positive
CUST001372,RM0243,4.3,2023-01-15 00:00:00.000000,Ahmedabad,Positive
CUST001372,RM0243,2.1,2026-06-12 00:00:00.000000,Mumbai,Negative
CUST001372,RM0243,5.0,2023-08-06 00:00:00.000000,Pune,Positive
CUST001373,RM0098,3.5,2024-12-03 00:00:00.000000,Kolkata,Neutral
CUST001374,RM0092,3.0,2023-01-16 00:00:00.000000,Kolkata,Neutral
CUST001375,RM0005,4.0,2024-03-13 00:00:00.000000,Chennai,Positive
CUST001376,RM0188,4.9,2025-08-28 00:00:00.000000,Bangalore,Positive
CUST001377,RM0228,5.0,2025-12-22 00:00:00.000000,Jaipur,Positive
CUST001378,RM0031,4.1,2026-04-26 10:32:46.367618,Ahmedabad,Positive
CUST001379,RM0110,5.0,2023-08-14 00:00:00.000000,Chennai,Positive
CUST001380,RM0091,5.0,2025-03-07 00:00:00.000000,Jaipur,Positive
CUST001381,RM0191,4.4,2025-01-20 00:00:00.000000,Bangalore,Positive
CUST001382,RM0126,3.9,2023-03-23 00:00:00.000000,Mumbai,Neutral
CUST001383,RM0109,4.0,2024-05-25 00:00:00.000000,Jaipur,Positive
CUST001384,RM0175,3.7,2023-05-14 00:00:00.000000,Hyderabad,Neutral
CUST001385,RM0124,3.8,2023-02-18 00:00:00.000000,Pune,Neutral
CUST001385,RM0124,5.0,2026-06-05 10:32:46.367656,Kolkata,Positive
CUST001385,RM0124,4.3,2023-03-14 00:00:00.000000,Bangalore,Positive
CUST001386,RM0229,4.9,2023-02-04 00:00:00.000000,Jaipur,Positive
CUST001387,RM0029,4.7,2023-04-16 00:00:00.000000,Jaipur,Positive
CUST001388,RM0129,4.6,2025-03-24 00:00:00.000000,Kolkata,Positive
CUST001389,RM0105,5.0,2026-04-17 00:00:00.000000,Hyderabad,Positive
CUST001390,RM0027,4.8,2024-08-27 00:00:00.000000,Kolkata,Positive
CUST001390,RM0027,4.5,2024-07-29 00:00:00.000000,Jaipur,Positive
CUST001390,RM0027,5.0,2023-07-25 00:00:00.000000,Hyderabad,Positive
CUST001391,RM0223,2.7,2025-04-30 00:00:00.000000,Hyderabad,Negative
CUST001392,RM0218,4.3,2026-03-06 10:32:46.367693,Delhi,Positive
CUST001393,RM0030,3.5,2023-11-10 00:00:00.000000,Mumbai,Neutral
CUST001394,RM0024,4.9,2024-08-19 00:00:00.000000,Lucknow,Positive
CUST001395,RM0003,2.4,2026-06-12 10:32:46.367727,Jaipur,Negative
CUST001395,RM0025,4.2,2023-12-17 00:00:00.000000,Chennai,Positive
CUST001396,RM0051,4.5,2023-03-17 00:00:00.000000,Chennai,Positive
CUST001397,RM0085,5.0,2025-08-26 00:00:00.000000,Jaipur,Positive
CUST001398,RM0046,3.6,2024-03-28 00:00:00.000000,Jaipur,Neutral
CUST001399,RM0160,5.0,2023-01-03 00:00:00.000000,Ahmedabad,Positive
CUST001400,RM0106,3.4,2024-05-24 00:00:00.000000,Jaipur,Neutral
CUST001401,RM0028,2.9,2023-07-10 00:00:00.000000,Chennai,Negative
CUST001402,RM0146,4.6,2025-12-26 00:00:00.000000,Pune,Positive
CUST001403,RM0103,3.9,2025-10-19 00:00:00.000000,Ahmedabad,Neutral
CUST001404,RM0242,5.0,2024-09-02 00:00:00.000000,Delhi,Positive
CUST001405,RM0207,2.4,2025-12-27 00:00:00.000000,Pune,Negative
CUST001406,RM0070,4.0,2026-07-07 00:00:00.000000,Chennai,Positive
CUST001406,RM0070,4.8,2024-10-29 00:00:00.000000,Delhi,Positive
CUST001407,RM0233,3.3,2023-01-16 00:00:00.000000,Jaipur,Neutral
CUST001408,RM0193,2.6,2025-10-09 10:32:46.367767,Ahmedabad,Negative
CUST001408,RM0193,5.0,2025-08-19 00:00:00.000000,Kolkata,Positive
CUST001408,RM0193,3.2,2025-08-13 10:32:46.367806,Kolkata,Neutral
CUST001408,RM0193,5.0,2026-02-17 00:00:00.000000,Jaipur,Positive
CUST001408,RM0200,3.1,2023-10-31 00:00:00.000000,Mumbai,Neutral
CUST001409,RM0041,3.7,2026-05-14 00:00:00.000000,Lucknow,Neutral
CUST001410,RM0168,4.8,2024-06-08 00:00:00.000000,Kolkata,Positive
CUST001410,RM0168,4.4,2026-02-15 00:00:00.000000,Jaipur,Positive
CUST001410,RM0168,3.1,2025-09-24 00:00:00.000000,Ahmedabad,Neutral
CUST001410,RM0168,4.5,2025-04-21 00:00:00.000000,Lucknow,Positive
CUST001411,RM0243,1.8,2025-06-13 00:00:00.000000,Hyderabad,Negative
CUST001412,RM0158,2.8,2024-06-19 00:00:00.000000,Lucknow,Negative
CUST001413,RM0147,5.0,2024-09-11 00:00:00.000000,Pune,Positive
CUST001414,RM0008,3.8,2024-03-24 00:00:00.000000,Lucknow,Neutral
CUST001415,RM0036,4.7,2026-01-03 00:00:00.000000,Jaipur,Positive
CUST001416,RM0187,4.7,2025-06-19 00:00:00.000000,Kolkata,Positive
CUST001417,RM0237,3.7,2025-10-09 00:00:00.000000,Chennai,Neutral
CUST001418,RM0064,4.1,2024-03-19 00:00:00.000000,Lucknow,Positive
CUST001419,RM0194,2.8,2023-05-05 00:00:00.000000,Delhi,Negative
CUST001419,RM0194,4.1,2023-04-24 00:00:00.000000,Delhi,Positive
CUST001419,RM0194,3.5,2025-01-24 00:00:00.000000,Pune,Neutral
CUST001420,RM0162,5.0,2023-11-29 00:00:00.000000,Bangalore,Positive
CUST001421,RM0190,3.3,2025-12-18 00:00:00.000000,Bangalore,Neutral
CUST001422,RM0064,4.5,2024-05-19 00:00:00.000000,Lucknow,Positive
CUST001423,RM0204,3.7,2024-08-31 00:00:00.000000,Pune,Neutral
CUST001423,RM0209,4.8,2023-03-14 00:00:00.000000,Jaipur,Positive
CUST001424,RM0064,2.6,2026-02-01 00:00:00.000000,Bangalore,Negative
CUST001424,RM0064,3.9,2024-11-04 00:00:00.000000,Pune,Neutral
CUST001425,RM0090,4.6,2026-07-31 00:00:00.000000,Lucknow,Positive
CUST001426,RM0058,4.2,2024-06-09 00:00:00.000000,Mumbai,Positive
CUST001427,RM0174,4.5,2024-12-29 00:00:00.000000,Kolkata,Positive
CUST001428,RM0173,3.2,2026-01-13 00:00:00.000000,Kolkata,Neutral
CUST001429,RM0208,3.7,2024-01-20 00:00:00.000000,Lucknow,Neutral
CUST001430,RM0215,4.0,2026-06-23 00:00:00.000000,Chennai,Positive
CUST001431,RM0086,4.8,2025-10-07 00:00:00.000000,Bangalore,Positive
CUST001432,RM0085,5.0,2023-02-28 00:00:00.000000,Mumbai,Positive
CUST001433,RM0150,2.1,2024-01-18 00:00:00.000000,Jaipur,Negative
CUST001434,RM0092,3.7,2026-01-17 00:00:00.000000,Delhi,Neutral
CUST001435,RM0237,3.3,2025-11-23 10:32:46.367857,Hyderabad,Neutral
CUST001436,RM0082,3.2,2024-12-30 00:00:00.000000,Delhi,Neutral
CUST001437,RM0083,4.3,2025-08-19 10:32:46.367891,Ahmedabad,Positive
CUST001438,RM0195,4.0,2026-01-17 00:00:00.000000,Mumbai,Positive
CUST001439,RM0085,2.9,2023-04-13 00:00:00.000000,Pune,Negative
CUST001440,RM0226,2.8,2025-01-05 00:00:00.000000,Ahmedabad,Negative
CUST001441,RM0159,4.0,2026-07-16 10:32:46.367926,Hyderabad,Positive
CUST001442,RM0043,4.5,2026-04-12 00:00:00.000000,Jaipur,Positive
CUST001443,RM0226,2.9,2023-06-30 00:00:00.000000,Mumbai,Negative
CUST001444,RM0175,3.3,2023-08-04 00:00:00.000000,Bangalore,Neutral
CUST001445,RM0136,4.9,2023-09-13 00:00:00.000000,Jaipur,Positive
CUST001446,RM0075,4.2,2023-09-13 00:00:00.000000,Jaipur,Positive
CUST001447,RM0148,5.0,2026-03-11 10:32:46.367961,Lucknow,Positive
CUST001447,RM0148,3.9,2025-09-09 00:00:00.000000,Pune,Neutral
CUST001447,RM0148,5.0,2024-02-18 00:00:00.000000,Pune,Positive
CUST001447,RM0148,3.8,2024-08-24 00:00:00.000000,Lucknow,Neutral
CUST001447,RM0148,5.0,2023-09-19 00:00:00.000000,Lucknow,Positive
CUST001448,RM0133,3.2,2023-04-29 00:00:00.000000,Ahmedabad,Neutral
CUST001449,RM0029,3.3,2023-03-29 00:00:00.000000,Lucknow,Neutral
CUST001450,RM0177,5.0,2023-10-05 00:00:00.000000,Ahmedabad,Positive
CUST001451,RM0145,3.3,2026-06-29 00:00:00.000000,Kolkata,Neutral
CUST001452,RM0170,3.8,2025-05-26 00:00:00.000000,Chennai,Neutral
CUST001453,RM0146,3.3,2023-01-13 00:00:00.000000,Bangalore,Neutral
CUST001454,RM0185,4.0,2026-07-26 00:00:00.000000,Jaipur,Positive
CUST001455,RM0100,5.0,2025-07-02 00:00:00.000000,Bangalore,Positive
CUST001456,RM0053,2.8,2025-01-27 00:00:00.000000,Pune,Negative
CUST001457,RM0133,5.0,2023-01-06 00:00:00.000000,Mumbai,Positive
CUST001458,RM0091,4.2,2026-03-15 10:32:46.368000,Ahmedabad,Positive
CUST001458,RM0091,4.2,2023-04-13 00:00:00.000000,Jaipur,Positive
CUST001458,RM0091,3.9,2026-05-19 00:00:00.000000,Hyderabad,Neutral
CUST001458,RM0091,5.0,2025-02-10 00:00:00.000000,Jaipur,Positive
CUST001459,RM0193,3.8,2025-07-06 00:00:00.000000,Hyderabad,Neutral
CUST001460,RM0164,3.3,2025-02-06 00:00:00.000000,Kolkata,Neutral
CUST001461,RM0033,4.5,2024-02-21 00:00:00.000000,Mumbai,Positive
CUST001462,RM0030,3.9,2023-12-17 00:00:00.000000,Mumbai,Neutral
CUST001463,RM0099,5.0,2024-09-09 00:00:00.000000,Jaipur,Positive
CUST001464,RM0188,4.9,2025-08-26 00:00:00.000000,Lucknow,Positive
CUST001464,RM0096,4.3,2023-12-27 00:00:00.000000,Bangalore,Positive
CUST001464,RM0213,5.0,2023-07-22 00:00:00.000000,Pune,Positive
CUST001465,RM0069,2.5,2025-04-19 00:00:00.000000,Delhi,Negative
CUST001466,RM0054,4.6,2024-03-26 00:00:00.000000,Bangalore,Positive
CUST001467,RM0088,4.1,2026-02-15 00:00:00.000000,Kolkata,Positive
CUST001468,RM0034,3.8,2024-01-04 00:00:00.000000,Hyderabad,Neutral
CUST001469,RM0144,3.7,2025-01-29 00:00:00.000000,Delhi,Neutral
CUST001470,RM0050,5.0,2023-09-28 00:00:00.000000,Chennai,Positive
CUST001471,RM0249,2.1,2025-11-19 00:00:00.000000,Lucknow,Negative
CUST001472,RM0239,4.0,2025-01-03 00:00:00.000000,Kolkata,Positive
CUST001473,RM0204,4.5,2024-11-17 00:00:00.000000,Kolkata,Positive
CUST001474,RM0039,2.6,2024-05-11 00:00:00.000000,Hyderabad,Negative
CUST001475,RM0227,3.8,2025-08-11 00:00:00.000000,Bangalore,Neutral
CUST001476,RM0154,3.9,2025-03-31 00:00:00.000000,Hyderabad,Neutral
CUST001476,RM0154,5.0,2025-10-05 00:00:00.000000,Jaipur,Positive
CUST001476,RM0154,3.5,2025-06-30 00:00:00.000000,Ahmedabad,Neutral
CUST001476,RM0154,4.1,2026-02-23 00:00:00.000000,Jaipur,Positive
CUST001477,RM0004,2.8,2023-07-29 00:00:00.000000,Pune,Negative
CUST001478,RM0118,4.5,2023-11-20 00:00:00.000000,Jaipur,Positive
CUST001479,RM0126,2.7,2024-05-20 00:00:00.000000,Hyderabad,Negative
CUST001480,RM0020,2.2,2025-02-24 00:00:00.000000,Ahmedabad,Negative
CUST001481,RM0127,2.5,2023-07-08 00:00:00.000000,Hyderabad,Negative
CUST001481,RM0127,3.7,2025-12-31 00:00:00.000000,Lucknow,Neutral
CUST001481,RM0127,3.8,2024-08-15 00:00:00.000000,Mumbai,Neutral
CUST001482,RM0189,4.0,2024-12-03 00:00:00.000000,Jaipur,Positive
CUST001483,RM0128,5.0,2023-12-03 00:00:00.000000,Kolkata,Positive
CUST001483,RM0128,5.0,2024-12-05 00:00:00.000000,Mumbai,Positive
CUST001484,RM0089,5.0,2024-01-30 00:00:00.000000,Jaipur,Positive
CUST001485,RM0109,5.0,2023-04-20 00:00:00.000000,Hyderabad,Positive
CUST001486,RM0250,5.0,2026-02-03 10:32:46.368050,Kolkata,Positive
CUST001487,RM0242,4.5,2025-08-20 00:00:00.000000,Bangalore,Positive
CUST001488,RM0049,4.5,2026-01-24 00:00:00.000000,Kolkata,Positive
CUST001489,RM0160,5.0,2023-06-16 00:00:00.000000,Hyderabad,Positive
CUST001490,RM0187,2.9,2024-07-04 00:00:00.000000,Ahmedabad,Negative
CUST001491,RM0076,4.9,2024-01-13 00:00:00.000000,Pune,Positive
CUST001491,RM0076,4.0,2023-05-25 00:00:00.000000,Bangalore,Positive
CUST001491,RM0076,5.0,2025-07-03 00:00:00.000000,Ahmedabad,Positive
CUST001491,RM0112,5.0,2024-10-08 00:00:00.000000,Mumbai,Positive
CUST001491,RM0076,3.8,2024-09-06 00:00:00.000000,Kolkata,Neutral
CUST001492,RM0191,2.8,2025-07-19 00:00:00.000000,Pune,Negative
CUST001493,RM0235,5.0,2026-04-01 00:00:00.000000,Jaipur,Positive
